BGreg_val Voltage stddev
0 0.750845 0.0021293
1 0.741491 0.00178314
2 0.731049 0.00230336
3 0.720543 0.0023701
4 0.71103 0.00230892
5 0.699338 0.00239935
6 0.686173 0.0024637
7 0.671984 0.0026912
8 0.658242 0.00277399
9 0.644116 0.00260597
10 0.630055 0.00312202
11 0.615865 0.00299984
12 0.601515 0.00318046
13 0.587261 0.00276361
14 0.570028 0.0323085
15 0.559138 0.00257528
16 0.544403 0.00259907
