Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0445279 2.47499e-05
VCC_H_1.500000_VDD_Reset 1.41578 1.11022e-15
VCC_H_1.500000_current_1V5_Run 0.0297002 0.00334579
VCC_H_1.500000_VDD_Run 1.20207 0.0014382
VCC_H_1.500000_VDD_2_R 490.4 0.489898
VCC_H_1.500000_VDD_2_L 494.6 0.489898
VCC_H_1.500000_DVDD_2 608 0
VCC_H_1.500000_BG 526 0
VCC_H_1.500000_Temp 532 0
VCC_H_1.500000_VDD_H_4 304 0
VCC_H_1.500000_OTA_R 693.1 0.3
VCC_H_1.500000_OTA_L 702 0
VCC_H_2.000000_current_1V5_Reset 0.0444633 0.000997699
VCC_H_2.000000_VDD_Reset 1.41569 0.000546412
VCC_H_2.000000_current_1V5_Run 0.0294714 0.00347843
VCC_H_2.000000_VDD_Run 1.20293 0.00159353
VCC_H_2.000000_VDD_2_R 489.7 0.458258
VCC_H_2.000000_VDD_2_L 493.6 0.489898
VCC_H_2.000000_DVDD_2 607 0
VCC_H_2.000000_BG 525.2 0.4
VCC_H_2.000000_Temp 531.8 0.4
VCC_H_2.000000_VDD_H_4 395 0
VCC_H_2.000000_OTA_R 692.8 0.4
VCC_H_2.000000_OTA_L 701.1 0.3
VCC_H_2.500000_current_1V5_Reset 0.0446822 0.000891089
VCC_H_2.500000_VDD_Reset 1.41556 0.000817268
VCC_H_2.500000_current_1V5_Run 0.0297201 0.00340309
VCC_H_2.500000_VDD_Run 1.20277 0.00160156
VCC_H_2.500000_VDD_2_R 489.1 0.3
VCC_H_2.500000_VDD_2_L 493 0
VCC_H_2.500000_DVDD_2 606.7 0.458258
VCC_H_2.500000_BG 525 0
VCC_H_2.500000_Temp 531.3 0.458258
VCC_H_2.500000_VDD_H_4 488.4 0.489898
VCC_H_2.500000_OTA_R 692.8 0.4
VCC_H_2.500000_OTA_L 701 0
VCC_H_3.000000_current_1V5_Reset 0.0443911 0.00254023
VCC_H_3.000000_VDD_Reset 1.4152 0.0012306
VCC_H_3.000000_current_1V5_Run 0.02925 0.0032149
VCC_H_3.000000_VDD_Run 1.20306 0.0015754
VCC_H_3.000000_VDD_2_R 489 0
VCC_H_3.000000_VDD_2_L 493 0
VCC_H_3.000000_DVDD_2 606.7 0.458258
VCC_H_3.000000_BG 525.2 0.4
VCC_H_3.000000_Temp 531.3 0.458258
VCC_H_3.000000_VDD_H_4 580 0
VCC_H_3.000000_OTA_R 692.7 0.458258
VCC_H_3.000000_OTA_L 701 0
