BGreg_val Voltage stddev
0 1.41969 0.00318964
1 1.40582 0.00100223
2 1.38695 1.33227e-15
3 1.36773 1.33227e-15
4 1.34848 0.000318707
5 1.32629 0.0007607
6 1.30261 0.00150615
7 1.27568 0.001405
8 1.24922 1.77636e-15
9 1.22266 0.00145346
10 1.19534 0.00177651
11 1.16917 0.00262168
12 1.14182 0.00159868
13 1.11498 0.000916676
14 1.08817 0.0014382
15 1.06023 2.44249e-15
16 1.03339 0.00155475
