BGreg_val Voltage stddev
0 0.755169 0.00144105
1 0.745015 0.00208055
2 0.73611 0.00201033
3 0.725924 0.00154648
4 0.715834 0.00166316
5 0.704303 0.00188305
6 0.691651 0.00213699
7 0.677461 0.00178342
8 0.663816 0.00235903
9 0.65001 0.00265125
10 0.634347 0.00226132
11 0.620766 0.00307233
12 0.607953 0.00286496
13 0.592642 0.00310488
14 0.579029 0.00271246
15 0.563814 0.0024803
16 0.549144 0.00294687
