BGreg_val Voltage stddev
0 0.752927 0.0007607
1 0.743125 3.33067e-16
2 0.734124 0.00125659
3 0.72349 0.00107722
4 0.714457 0.000698105
5 0.704463 0.000817268
6 0.691875 1.11022e-15
7 0.677973 0.00151735
8 0.663239 0.0007607
9 0.650202 0.000318707
10 0.63502 0.00152779
11 0.620702 0.00132688
12 0.607248 0.00176492
13 0.589247 0.0319219
14 0.578196 0.00160124
15 0.563141 0.00195863
16 0.548823 0.00151735
