Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0455254 3.48244e-05
VCC_H_1.500000_VDD_Reset 1.41898 1.77636e-15
VCC_H_1.500000_current_1V5_Run 0.0296604 0.00300336
VCC_H_1.500000_VDD_Run 1.19477 1.55431e-15
VCC_H_1.500000_VDD_2_R 493.4 0.489898
VCC_H_1.500000_VDD_2_L 502.7 0.458258
VCC_H_1.500000_DVDD_2 627.4 0.489898
VCC_H_1.500000_BG 528.9 0.3
VCC_H_1.500000_Temp 539.7 0.458258
VCC_H_1.500000_VDD_H_4 313.1 0.3
VCC_H_1.500000_OTA_R 688.8 0.6
VCC_H_1.500000_OTA_L 702.2 0.4
VCC_H_2.000000_current_1V5_Reset 0.0455403 0.00190406
VCC_H_2.000000_VDD_Reset 1.41898 1.77636e-15
VCC_H_2.000000_current_1V5_Run 0.0301654 0.00376089
VCC_H_2.000000_VDD_Run 1.22212 0.074078
VCC_H_2.000000_VDD_2_R 289 0
VCC_H_2.000000_VDD_2_L 413.2 0.4
VCC_H_2.000000_DVDD_2 435.9 0.3
VCC_H_2.000000_BG 436 0
VCC_H_2.000000_Temp 384 0
VCC_H_2.000000_VDD_H_4 285 0
VCC_H_2.000000_OTA_R 572 0
VCC_H_2.000000_OTA_L 579.8 0.4
VCC_H_2.500000_current_1V5_Reset 0.0457866 0.000173249
VCC_H_2.500000_VDD_Reset 1.41898 1.77636e-15
VCC_H_2.500000_current_1V5_Run 0.0302276 0.00359495
VCC_H_2.500000_VDD_Run 1.19566 0.00157443
VCC_H_2.500000_VDD_2_R 492.2 0.4
VCC_H_2.500000_VDD_2_L 500.6 0.489898
VCC_H_2.500000_DVDD_2 626.6 0.489898
VCC_H_2.500000_BG 528.2 0.4
VCC_H_2.500000_Temp 538.8 0.4
VCC_H_2.500000_VDD_H_4 499.9 0.3
VCC_H_2.500000_OTA_R 687.7 0.458258
VCC_H_2.500000_OTA_L 700.9 0.538516
VCC_H_3.000000_current_1V5_Reset 0.0455776 0.00190574
VCC_H_3.000000_VDD_Reset 1.41895 0.000318707
VCC_H_3.000000_current_1V5_Run 0.0296803 0.00324894
VCC_H_3.000000_VDD_Run 1.19637 0.00178342
VCC_H_3.000000_VDD_2_R 491.9 0.538516
VCC_H_3.000000_VDD_2_L 500.6 0.489898
VCC_H_3.000000_DVDD_2 626 0
VCC_H_3.000000_BG 529.6 4.47661
VCC_H_3.000000_Temp 539 0
VCC_H_3.000000_VDD_H_4 592.6 0.489898
VCC_H_3.000000_OTA_R 688.4 0.489898
VCC_H_3.000000_OTA_L 701.6 0.489898
