BGreg_val Voltage stddev
0 0.47387 0.0417853
1 0.470923 0.0468751
2 0.476113 0.0523934
3 0.460866 0.0474501
4 0.442704 0.0417103
5 0.433287 0.0422736
6 0.424094 0.045633
7 0.409872 0.0459063
8 0.393408 0.0403298
9 0.385368 0.0447835
10 0.365316 0.0379442
11 0.360191 0.0418554
12 0.349301 0.0436669
13 0.322811 0.0321833
14 0.325021 0.0400825
15 0.296673 0.0312523
16 0.285687 0.0316727
