BGreg_val Voltage stddev
0 0.34645 0.0388721
1 0.341389 0.0344367
2 0.330627 0.0313664
3 0.324893 0.0355915
4 0.314355 0.0341611
5 0.310191 0.033367
6 0.29882 0.0362231
7 0.284213 0.029866
8 0.281523 0.041559
9 0.270376 0.0309366
10 0.285302 0.0322936
11 0.283829 0.0325929
12 0.257659 0.0292076
13 0.244751 0.035153
14 0.214673 0.0372086
15 0.192091 0.0316525
16 0.172841 0.040519
