BGreg_val Voltage stddev
0 1.42177 0.00107722
1 1.40608 0.000546412
2 1.38686 0.000546412
3 1.36773 1.33227e-15
4 1.34797 0.0264527
5 1.32026 0.0012306
6 1.29406 1.55431e-15
7 1.26844 1.77636e-15
8 1.24092 0.0015754
9 1.21456 0.00165698
10 1.18695 0.00177304
11 1.16107 0.00178227
12 1.13413 0.00203871
13 1.10674 0.00160028
14 1.08009 0.00128125
15 1.05235 0.00159643
16 1.025 1.55431e-15
