BGreg_val Voltage stddev
0 1.40845 0.0030487
1 1.39832 0.0023264
2 1.38317 0.0012306
3 1.36386 0.00130466
4 1.34435 0.00146786
5 1.32549 0.00125659
6 1.30069 0.000817268
7 1.27552 0.00130466
8 1.24922 1.77636e-15
9 1.2234 0.0007607
10 1.19624 0.00159643
11 1.17065 0.00559319
12 1.14108 0.00670548
13 1.1152 0.00804896
14 1.09054 0.00709649
15 1.06171 0.00159643
16 1.03461 1.55431e-15
