BGreg_val Voltage stddev
0 1.01821 0.00130348
1 1.00472 0.00169826
2 0.992841 0.000627682
3 0.979484 0.00130466
4 0.966991 0.00100223
5 0.951328 2.33147e-15
6 0.935312 1.11022e-15
7 0.91667 0.0012306
8 0.897291 0.00107722
9 0.878457 0.00138699
10 0.858662 0.000817268
11 0.840212 0.00148142
12 0.820769 0.00144105
13 0.80171 0.00209039
14 0.782331 0.001368
15 0.761543 0.00188821
16 0.738256 0.0388133
