Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0383043 4.30121e-05
VCC_H_1.500000_VDD_Reset 1.29406 1.55431e-15
VCC_H_1.500000_current_1V5_Run 0.0287724 0.0029255
VCC_H_1.500000_VDD_Run 1.18788 0.00114374
VCC_H_1.500000_VDD_2_R 538.9 0.3
VCC_H_1.500000_VDD_2_L 499 0
VCC_H_1.500000_DVDD_2 588 0
VCC_H_1.500000_BG 525 0
VCC_H_1.500000_Temp 543 0
VCC_H_1.500000_VDD_H_4 332 0
VCC_H_1.500000_OTA_R 752.6 0.489898
VCC_H_1.500000_OTA_L 700.7 0.458258
VCC_H_2.000000_current_1V5_Reset 0.0380581 0.00177709
VCC_H_2.000000_VDD_Reset 1.29406 1.55431e-15
VCC_H_2.000000_current_1V5_Run 0.0286903 0.0032345
VCC_H_2.000000_VDD_Run 1.18826 0.000546412
VCC_H_2.000000_VDD_2_R 538.7 0.458258
VCC_H_2.000000_VDD_2_L 499 0
VCC_H_2.000000_DVDD_2 588.4 0.489898
VCC_H_2.000000_BG 525 0
VCC_H_2.000000_Temp 543 0
VCC_H_2.000000_VDD_H_4 433.4 0.489898
VCC_H_2.000000_OTA_R 752.3 0.458258
VCC_H_2.000000_OTA_L 700.7 0.458258
VCC_H_2.500000_current_1V5_Reset 0.0382994 0.00110598
VCC_H_2.500000_VDD_Reset 1.29406 1.55431e-15
VCC_H_2.500000_current_1V5_Run 0.0287699 0.00317854
VCC_H_2.500000_VDD_Run 1.18798 0.00104089
VCC_H_2.500000_VDD_2_R 539 0
VCC_H_2.500000_VDD_2_L 499 0
VCC_H_2.500000_DVDD_2 588 0
VCC_H_2.500000_BG 525 0
VCC_H_2.500000_Temp 543 0
VCC_H_2.500000_VDD_H_4 536.5 0.5
VCC_H_2.500000_OTA_R 752.3 0.458258
VCC_H_2.500000_OTA_L 701 0
VCC_H_3.000000_current_1V5_Reset 0.0383964 0.001237
VCC_H_3.000000_VDD_Reset 1.29406 1.55431e-15
VCC_H_3.000000_current_1V5_Run 0.0289838 0.00330569
VCC_H_3.000000_VDD_Run 1.18798 0.00104089
VCC_H_3.000000_VDD_2_R 538.5 0.5
VCC_H_3.000000_VDD_2_L 499 0
VCC_H_3.000000_DVDD_2 588 0
VCC_H_3.000000_BG 525.3 0.458258
VCC_H_3.000000_Temp 543 0
VCC_H_3.000000_VDD_H_4 637 0
VCC_H_3.000000_OTA_R 752 0
VCC_H_3.000000_OTA_L 700.9 0.3
