BGreg_val Voltage stddev
0 0.714649 0.00293204
1 0.709684 0.00158999
2 0.701292 0.0007607
3 0.690914 0.00146786
4 0.673585 0.0519307
5 0.66625 4.44089e-16
6 0.653438 9.99201e-16
7 0.637774 0.00100223
8 0.624609 8.88178e-16
9 0.611797 1.22125e-15
10 0.598984 4.44089e-16
11 0.586172 5.55112e-16
12 0.571405 0.00156232
13 0.55744 0.000546412
14 0.544531 9.99201e-16
15 0.531623 0.000546412
16 0.515895 0.0007607
