Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0443265 0.00445498
VCC_H_1.500000_VDD_Reset 1.4251 0.000916676
VCC_H_1.500000_current_1V5_Run 0.0297724 0.00299482
VCC_H_1.500000_VDD_Run 1.22071 0.000960938
VCC_H_1.500000_VDD_2_R 483 0
VCC_H_1.500000_VDD_2_L 532.1 0.3
VCC_H_1.500000_DVDD_2 641.1 0.3
VCC_H_1.500000_BG 557 0
VCC_H_1.500000_Temp 560.5 0.5
VCC_H_1.500000_VDD_H_4 293.1 0.3
VCC_H_1.500000_OTA_R 681.2 0.4
VCC_H_1.500000_OTA_L 743 0
VCC_H_2.000000_current_1V5_Reset 0.044605 0.00118403
VCC_H_2.000000_VDD_Reset 1.42481 0.0012306
VCC_H_2.000000_current_1V5_Run 0.0304067 0.00352905
VCC_H_2.000000_VDD_Run 1.22039 2.88658e-15
VCC_H_2.000000_VDD_2_R 482.1 0.3
VCC_H_2.000000_VDD_2_L 530.5 0.5
VCC_H_2.000000_DVDD_2 645.7 34.2259
VCC_H_2.000000_BG 555.6 0.489898
VCC_H_2.000000_Temp 559 0
VCC_H_2.000000_VDD_H_4 383 0
VCC_H_2.000000_OTA_R 679.9 0.3
VCC_H_2.000000_OTA_L 740.8 0.4
VCC_H_2.500000_current_1V5_Reset 0.0448438 0.00126106
VCC_H_2.500000_VDD_Reset 1.42433 0.00150615
VCC_H_2.500000_current_1V5_Run 0.0302649 0.00327609
VCC_H_2.500000_VDD_Run 1.22177 0.0017103
VCC_H_2.500000_VDD_2_R 481.1 0.3
VCC_H_2.500000_VDD_2_L 529 0
VCC_H_2.500000_DVDD_2 638.1 0.3
VCC_H_2.500000_BG 554.1 0.3
VCC_H_2.500000_Temp 557.6 0.489898
VCC_H_2.500000_VDD_H_4 474.1 0.3
VCC_H_2.500000_OTA_R 678.7 0.458258
VCC_H_2.500000_OTA_L 739.1 0.3
VCC_H_3.000000_current_1V5_Reset 0.0448339 0.00175683
VCC_H_3.000000_VDD_Reset 1.42469 0.00132688
VCC_H_3.000000_current_1V5_Run 0.0302723 0.00345362
VCC_H_3.000000_VDD_Run 1.23849 0.166882
VCC_H_3.000000_VDD_2_R 480.5 0.5
VCC_H_3.000000_VDD_2_L 528.4 0.489898
VCC_H_3.000000_DVDD_2 637.9 0.3
VCC_H_3.000000_BG 554.4 0.489898
VCC_H_3.000000_Temp 557.9 0.3
VCC_H_3.000000_VDD_H_4 563.3 0.458258
VCC_H_3.000000_OTA_R 678.5 0.5
VCC_H_3.000000_OTA_L 738.9 0.3
