BGreg_val Voltage stddev
0 0.746104 0.000817268
1 0.736527 0.0007607
2 0.726885 0.000817268
3 0.716443 0.00150615
4 0.704687 3.33067e-16
5 0.691875 1.11022e-15
6 0.677397 0.00160028
7 0.663591 0.0012032
8 0.649305 0.00145346
9 0.635692 0.00159643
10 0.62131 0.00123684
11 0.607441 0.00340557
12 0.593027 0.00111144
13 0.579061 0.0015415
14 0.564551 0.00138699
15 0.55129 0.00127281
16 0.536491 0.00160124
