BGreg_val Voltage stddev
0 1.42545 0.00359493
1 1.41146 0.00152779
2 1.39336 8.88178e-16
3 1.37414 1.77636e-15
4 1.35492 1.55431e-15
5 1.3325 8.88178e-16
6 1.30934 0.00134798
7 1.28263 0.00158579
8 1.25562 2.22045e-15
9 1.22994 0.000448437
10 1.20242 0.00156232
11 1.17648 0.00223279
12 1.14842 0.00159868
13 1.12215 0.00169826
14 1.09476 0.00132688
15 1.06632 0.00124056
16 1.03897 0.0015375
