BGreg_val Voltage stddev
0 0.508432 0.0651564
1 0.491039 0.0570399
2 0.482359 0.0620648
3 0.488092 0.0669703
4 0.468169 0.0642811
5 0.455901 0.0593142
6 0.429923 0.0687256
7 0.439597 0.0614885
8 0.405644 0.0524149
9 0.394817 0.0489389
10 0.374285 0.0463455
11 0.367046 0.0604909
12 0.348468 0.0414066
13 0.38287 0.058412
14 0.326462 0.0433422
15 0.308685 0.0364303
16 0.298948 0.0399789
