Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0440802 0.00443023
VCC_H_1.500000_VDD_Reset 1.41258 2.22045e-16
VCC_H_1.500000_current_1V5_Run 0.0283346 0.0039829
VCC_H_1.500000_VDD_Run 1.17875 2.44249e-15
VCC_H_1.500000_VDD_2_R 492.9 0.3
VCC_H_1.500000_VDD_2_L 520.5 0.5
VCC_H_1.500000_DVDD_2 655 0
VCC_H_1.500000_BG 551.7 0.458258
VCC_H_1.500000_Temp 568.7 0.458258
VCC_H_1.500000_VDD_H_4 313 0
VCC_H_1.500000_OTA_R 688.1 0.3
VCC_H_1.500000_OTA_L 733 0
VCC_H_2.000000_current_1V5_Reset 0.0443936 0.00196476
VCC_H_2.000000_VDD_Reset 1.41258 2.22045e-16
VCC_H_2.000000_current_1V5_Run 0.0284341 0.0036318
VCC_H_2.000000_VDD_Run 1.17891 0.000698105
VCC_H_2.000000_VDD_2_R 491.9 0.3
VCC_H_2.000000_VDD_2_L 519.6 0.489898
VCC_H_2.000000_DVDD_2 653.4 0.489898
VCC_H_2.000000_BG 551.1 0.3
VCC_H_2.000000_Temp 568.2 0.4
VCC_H_2.000000_VDD_H_4 407.5 0.5
VCC_H_2.000000_OTA_R 687.6 0.489898
VCC_H_2.000000_OTA_L 732.2 0.4
VCC_H_2.500000_current_1V5_Reset 0.0443488 0.00198352
VCC_H_2.500000_VDD_Reset 1.40973 0.00100223
VCC_H_2.500000_current_1V5_Run 0.027959 0.00366594
VCC_H_2.500000_VDD_Run 1.17981 0.00150615
VCC_H_2.500000_VDD_2_R 490.6 0.489898
VCC_H_2.500000_VDD_2_L 518 0
VCC_H_2.500000_DVDD_2 652 0
VCC_H_2.500000_BG 550 0
VCC_H_2.500000_Temp 567.2 0.4
VCC_H_2.500000_VDD_H_4 503.1 0.3
VCC_H_2.500000_OTA_R 686.5 0.5
VCC_H_2.500000_OTA_L 730.4 0.489898
VCC_H_3.000000_current_1V5_Reset 0.044416 0.00191754
VCC_H_3.000000_VDD_Reset 1.41024 0.00142206
VCC_H_3.000000_current_1V5_Run 0.0280635 0.00368015
VCC_H_3.000000_VDD_Run 1.17984 0.00151735
VCC_H_3.000000_VDD_2_R 490.6 0.489898
VCC_H_3.000000_VDD_2_L 517.8 0.4
VCC_H_3.000000_DVDD_2 652.2 0.4
VCC_H_3.000000_BG 550.1 0.3
VCC_H_3.000000_Temp 567.2 0.4
VCC_H_3.000000_VDD_H_4 597.9 0.3
VCC_H_3.000000_OTA_R 687 0
VCC_H_3.000000_OTA_L 731 0.447214
