time coil
1.9968e-06 -1.5748
2.0032e-06 -1.5748
2.0096e-06 -1.5748
2.016e-06 -1.5748
2.0224e-06 -1.5748
2.0288e-06 -1.5748
2.0352e-06 -3.14961
2.0416e-06 -1.5748
2.048e-06 0
2.0544e-06 -3.14961
2.0608e-06 -1.5748
2.0672e-06 -1.5748
2.0736e-06 -3.14961
2.08e-06 -1.5748
2.0864e-06 -1.5748
2.0928e-06 -3.14961
2.0992e-06 0
2.1056e-06 -1.5748
2.112e-06 -3.14961
2.1184e-06 0
2.1248e-06 -1.5748
2.1312e-06 -1.5748
2.1376e-06 -1.5748
2.144e-06 0
2.1504e-06 -1.5748
2.1568e-06 -1.5748
2.1632e-06 0
2.1696e-06 -3.14961
2.176e-06 -1.5748
2.1824e-06 0
2.1888e-06 -3.14961
2.1952e-06 -1.5748
2.2016e-06 0
2.208e-06 -3.14961
2.2144e-06 -1.5748
2.2208e-06 0
2.2272e-06 -1.5748
2.2336e-06 -1.5748
2.24e-06 0
2.2464e-06 -1.5748
2.2528e-06 -3.14961
2.2592e-06 0
2.2656e-06 0
2.272e-06 -1.5748
2.2784e-06 0
2.2848e-06 0
2.2912e-06 -3.14961
2.2976e-06 0
2.304e-06 0
2.3104e-06 -1.5748
2.3168e-06 0
2.3232e-06 -1.5748
2.3296e-06 -1.5748
2.336e-06 0
2.3424e-06 0
2.3488e-06 0
2.3552e-06 0
2.3616e-06 -1.5748
2.368e-06 0
2.3744e-06 -1.5748
2.3808e-06 0
2.3872e-06 1.5748
2.3936e-06 -3.14961
2.4e-06 0
2.4064e-06 0
2.4128e-06 -1.5748
2.4192e-06 0
2.4256e-06 0
2.432e-06 -1.5748
2.4384e-06 0
2.4448e-06 -1.5748
2.4512e-06 -1.5748
2.4576e-06 -1.5748
2.464e-06 -1.5748
2.4704e-06 -1.5748
2.4768e-06 -1.5748
2.4832e-06 0
2.4896e-06 1.5748
2.496e-06 -1.5748
2.5024e-06 1.5748
2.5088e-06 -1.5748
2.5152e-06 -1.5748
2.5216e-06 0
2.528e-06 -1.5748
2.5344e-06 -1.5748
2.5408e-06 0
2.5472e-06 -1.5748
2.5536e-06 -1.5748
2.56e-06 1.5748
2.5664e-06 -1.5748
2.5728e-06 -1.5748
2.5792e-06 0
2.5856e-06 -1.5748
2.592e-06 0
2.5984e-06 -1.5748
2.6048e-06 -1.5748
2.6112e-06 -1.5748
2.6176e-06 0
2.624e-06 -1.5748
2.6304e-06 -1.5748
2.6368e-06 -1.5748
2.6432e-06 -1.5748
2.6496e-06 0
2.656e-06 -1.5748
2.6624e-06 -1.5748
2.6688e-06 0
2.6752e-06 -1.5748
2.6816e-06 -1.5748
2.688e-06 -1.5748
2.6944e-06 -3.14961
2.7008e-06 -1.5748
2.7072e-06 0
2.7136e-06 -3.14961
2.72e-06 0
2.7264e-06 -1.5748
2.7328e-06 -1.5748
2.7392e-06 0
2.7456e-06 -1.5748
2.752e-06 -1.5748
2.7584e-06 -1.5748
2.7648e-06 -1.5748
2.7712e-06 -1.5748
2.7776e-06 -1.5748
2.784e-06 0
2.7904e-06 -3.14961
2.7968e-06 -1.5748
2.8032e-06 0
2.8096e-06 -1.5748
2.816e-06 -1.5748
2.8224e-06 0
2.8288e-06 -3.14961
2.8352e-06 -3.14961
2.8416e-06 0
2.848e-06 -3.14961
2.8544e-06 -1.5748
2.8608e-06 0
2.8672e-06 -1.5748
2.8736e-06 -1.5748
2.88e-06 -1.5748
2.8864e-06 0
2.8928e-06 -3.14961
2.8992e-06 1.5748
2.9056e-06 -1.5748
2.912e-06 -3.14961
2.9184e-06 0
2.9248e-06 -1.5748
2.9312e-06 -3.14961
2.9376e-06 0
2.944e-06 -1.5748
2.9504e-06 -3.14961
2.9568e-06 -1.5748
2.9632e-06 0
2.9696e-06 -1.5748
2.976e-06 -1.5748
2.9824e-06 0
2.9888e-06 -1.5748
2.9952e-06 -3.14961
3.0016e-06 1.5748
3.008e-06 -1.5748
3.0144e-06 -3.14961
3.0208e-06 1.5748
3.0272e-06 -3.14961
3.0336e-06 -1.5748
3.04e-06 0
3.0464e-06 -1.5748
3.0528e-06 -1.5748
3.0592e-06 -1.5748
3.0656e-06 0
3.072e-06 -1.5748
3.0784e-06 -1.5748
3.0848e-06 0
3.0912e-06 -1.5748
3.0976e-06 0
3.104e-06 0
3.1104e-06 -1.5748
3.1168e-06 -1.5748
3.1232e-06 1.5748
3.1296e-06 -1.5748
3.136e-06 -1.5748
3.1424e-06 0
3.1488e-06 -1.5748
3.1552e-06 -1.5748
3.1616e-06 1.5748
3.168e-06 -1.5748
3.1744e-06 -1.5748
3.1808e-06 1.5748
3.1872e-06 -1.5748
3.1936e-06 -1.5748
3.2e-06 0
3.2064e-06 -1.5748
3.2128e-06 -1.5748
3.2192e-06 0
3.2256e-06 -1.5748
3.232e-06 0
3.2384e-06 -1.5748
3.2448e-06 0
3.2512e-06 -1.5748
3.2576e-06 0
3.264e-06 -1.5748
3.2704e-06 -1.5748
3.2768e-06 -1.5748
3.2832e-06 0
3.2896e-06 -1.5748
3.296e-06 -3.14961
3.3024e-06 0
3.3088e-06 -1.5748
3.3152e-06 -1.5748
3.3216e-06 1.5748
3.328e-06 -1.5748
3.3344e-06 -1.5748
3.3408e-06 1.5748
3.3472e-06 -1.5748
3.3536e-06 -1.5748
3.36e-06 1.5748
3.3664e-06 -1.5748
3.3728e-06 0
3.3792e-06 0
3.3856e-06 -3.14961
3.392e-06 -1.5748
3.3984e-06 0
3.4048e-06 -1.5748
3.4112e-06 -1.5748
3.4176e-06 1.5748
3.424e-06 -1.5748
3.4304e-06 -1.5748
3.4368e-06 0
3.4432e-06 -1.5748
3.4496e-06 -1.5748
3.456e-06 0
3.4624e-06 -1.5748
3.4688e-06 -1.5748
3.4752e-06 -1.5748
3.4816e-06 -1.5748
3.488e-06 -1.5748
3.4944e-06 -3.14961
3.5008e-06 0
3.5072e-06 -3.14961
3.5136e-06 -1.5748
3.52e-06 -1.5748
3.5264e-06 -3.14961
3.5328e-06 -1.5748
3.5392e-06 0
3.5456e-06 -1.5748
3.552e-06 0
3.5584e-06 -1.5748
3.5648e-06 0
3.5712e-06 -1.5748
3.5776e-06 -1.5748
3.584e-06 -1.5748
3.5904e-06 -1.5748
3.5968e-06 -1.5748
3.6032e-06 0
3.6096e-06 -1.5748
3.616e-06 -1.5748
3.6224e-06 1.5748
3.6288e-06 -1.5748
3.6352e-06 0
3.6416e-06 1.5748
3.648e-06 -3.14961
3.6544e-06 0
3.6608e-06 0
3.6672e-06 -6.29921
3.6736e-06 -6.29921
3.68e-06 -9.44882
3.6864e-06 -11.0236
3.6928e-06 -7.87402
3.6992e-06 0
3.7056e-06 4.72441
3.712e-06 6.29921
3.7184e-06 4.72441
3.7248e-06 4.72441
3.7312e-06 1.5748
3.7376e-06 4.72441
3.744e-06 3.14961
3.7504e-06 -1.5748
3.7568e-06 0
3.7632e-06 -1.5748
3.7696e-06 -4.72441
3.776e-06 -3.14961
3.7824e-06 -3.14961
3.7888e-06 -4.72441
3.7952e-06 -1.5748
3.8016e-06 -1.5748
3.808e-06 0
3.8144e-06 1.5748
3.8208e-06 3.14961
3.8272e-06 4.72441
3.8336e-06 6.29921
3.84e-06 4.72441
3.8464e-06 4.72441
3.8528e-06 1.5748
3.8592e-06 1.5748
3.8656e-06 -1.5748
3.872e-06 -4.72441
3.8784e-06 -7.87402
3.8848e-06 -9.44882
3.8912e-06 -11.0236
3.8976e-06 -11.0236
3.904e-06 -7.87402
3.9104e-06 -6.29921
3.9168e-06 -3.14961
3.9232e-06 1.5748
3.9296e-06 3.14961
3.936e-06 3.14961
3.9424e-06 6.29921
3.9488e-06 3.14961
3.9552e-06 1.5748
3.9616e-06 1.5748
3.968e-06 -4.72441
3.9744e-06 -1.5748
3.9808e-06 -1.5748
3.9872e-06 -4.72441
3.9936e-06 -1.5748
4e-06 -1.5748
4.0064e-06 -3.14961
4.0128e-06 -1.5748
4.0192e-06 0
4.0256e-06 -1.5748
4.032e-06 -3.14961
4.0384e-06 0
4.0448e-06 -1.5748
4.0512e-06 0
4.0576e-06 4.72441
4.064e-06 3.14961
4.0704e-06 1.5748
4.0768e-06 3.14961
4.0832e-06 1.5748
4.0896e-06 -1.5748
4.096e-06 -1.5748
4.1024e-06 -3.14961
4.1088e-06 -4.72441
4.1152e-06 -4.72441
4.1216e-06 -3.14961
4.128e-06 -6.29921
4.1344e-06 -4.72441
4.1408e-06 -1.5748
4.1472e-06 -6.29921
4.1536e-06 -3.14961
4.16e-06 0
4.1664e-06 -3.14961
4.1728e-06 0
4.1792e-06 1.5748
4.1856e-06 0
4.192e-06 1.5748
4.1984e-06 1.5748
4.2048e-06 1.5748
4.2112e-06 0
4.2176e-06 0
4.224e-06 0
4.2304e-06 -1.5748
4.2368e-06 -1.5748
4.2432e-06 -1.5748
4.2496e-06 -4.72441
4.256e-06 0
4.2624e-06 -3.14961
4.2688e-06 -3.14961
4.2752e-06 0
4.2816e-06 0
4.288e-06 0
4.2944e-06 0
4.3008e-06 1.5748
4.3072e-06 0
4.3136e-06 -1.5748
4.32e-06 1.5748
4.3264e-06 -1.5748
4.3328e-06 -4.72441
4.3392e-06 -1.5748
4.3456e-06 -4.72441
4.352e-06 -4.72441
4.3584e-06 -1.5748
4.3648e-06 -3.14961
4.3712e-06 -3.14961
4.3776e-06 -1.5748
4.384e-06 -1.5748
4.3904e-06 -1.5748
4.3968e-06 0
4.4032e-06 1.5748
4.4096e-06 -1.5748
4.416e-06 1.5748
4.4224e-06 1.5748
4.4288e-06 -3.14961
4.4352e-06 1.5748
4.4416e-06 -1.5748
4.448e-06 -1.5748
4.4544e-06 0
4.4608e-06 -1.5748
4.4672e-06 -1.5748
4.4736e-06 0
4.48e-06 1.5748
4.4864e-06 0
4.4928e-06 0
4.4992e-06 0
4.5056e-06 -1.5748
4.512e-06 0
4.5184e-06 0
4.5248e-06 0
4.5312e-06 0
4.5376e-06 0
4.544e-06 1.5748
4.5504e-06 -3.14961
4.5568e-06 1.5748
4.5632e-06 -1.5748
4.5696e-06 -3.14961
4.576e-06 -1.5748
4.5824e-06 -1.5748
4.5888e-06 -4.72441
4.5952e-06 0
4.6016e-06 -1.5748
4.608e-06 -1.5748
4.6144e-06 0
4.6208e-06 -1.5748
4.6272e-06 0
4.6336e-06 0
4.64e-06 0
4.6464e-06 -1.5748
4.6528e-06 0
4.6592e-06 1.5748
4.6656e-06 -1.5748
4.672e-06 -1.5748
4.6784e-06 -1.5748
4.6848e-06 -3.14961
4.6912e-06 -1.5748
4.6976e-06 -1.5748
4.704e-06 -1.5748
4.7104e-06 0
4.7168e-06 -1.5748
4.7232e-06 -1.5748
4.7296e-06 -1.5748
4.736e-06 0
4.7424e-06 0
4.7488e-06 -1.5748
4.7552e-06 0
4.7616e-06 0
4.768e-06 -1.5748
4.7744e-06 -1.5748
4.7808e-06 -1.5748
4.7872e-06 -1.5748
4.7936e-06 -1.5748
4.8e-06 -3.14961
4.8064e-06 -1.5748
4.8128e-06 -3.14961
4.8192e-06 -1.5748
4.8256e-06 -1.5748
4.832e-06 -1.5748
4.8384e-06 -1.5748
4.8448e-06 -1.5748
4.8512e-06 -1.5748
4.8576e-06 -1.5748
4.864e-06 0
4.8704e-06 -1.5748
4.8768e-06 0
4.8832e-06 0
4.8896e-06 -1.5748
4.896e-06 0
4.9024e-06 -1.5748
4.9088e-06 -1.5748
4.9152e-06 0
4.9216e-06 -1.5748
4.928e-06 -3.14961
4.9344e-06 0
4.9408e-06 -1.5748
4.9472e-06 -1.5748
4.9536e-06 -1.5748
4.96e-06 -1.5748
4.9664e-06 -1.5748
4.9728e-06 -1.5748
4.9792e-06 -1.5748
4.9856e-06 -1.5748
4.992e-06 0
4.9984e-06 1.5748
5.0048e-06 -1.5748
5.0112e-06 0
5.0176e-06 0
5.024e-06 -1.5748
5.0304e-06 0
5.0368e-06 1.5748
5.0432e-06 -1.5748
5.0496e-06 -1.5748
5.056e-06 0
5.0624e-06 -1.5748
5.0688e-06 -1.5748
5.0752e-06 -1.5748
5.0816e-06 -1.5748
5.088e-06 -1.5748
5.0944e-06 -1.5748
5.1008e-06 0
5.1072e-06 -1.5748
5.1136e-06 -1.5748
5.12e-06 -1.5748
5.1264e-06 0
5.1328e-06 -1.5748
5.1392e-06 0
5.1456e-06 1.5748
5.152e-06 -3.14961
5.1584e-06 0
5.1648e-06 -1.5748
5.1712e-06 -3.14961
5.1776e-06 1.5748
5.184e-06 0
5.1904e-06 -3.14961
5.1968e-06 3.14961
5.2032e-06 -1.5748
5.2096e-06 -3.14961
5.216e-06 1.5748
5.2224e-06 -1.5748
5.2288e-06 -3.14961
5.2352e-06 1.5748
5.2416e-06 -1.5748
5.248e-06 -1.5748
5.2544e-06 -1.5748
5.2608e-06 -1.5748
5.2672e-06 -3.14961
5.2736e-06 -1.5748
5.28e-06 1.5748
5.2864e-06 -3.14961
5.2928e-06 0
5.2992e-06 -1.5748
5.3056e-06 -3.14961
5.312e-06 -1.5748
5.3184e-06 -1.5748
5.3248e-06 -3.14961
5.3312e-06 -1.5748
5.3376e-06 -1.5748
5.344e-06 -1.5748
5.3504e-06 -3.14961
5.3568e-06 -1.5748
5.3632e-06 -1.5748
5.3696e-06 -1.5748
5.376e-06 0
5.3824e-06 -1.5748
5.3888e-06 -3.14961
5.3952e-06 0
5.4016e-06 -1.5748
5.408e-06 -1.5748
5.4144e-06 0
5.4208e-06 -3.14961
5.4272e-06 0
5.4336e-06 0
5.44e-06 -1.5748
5.4464e-06 -1.5748
5.4528e-06 0
5.4592e-06 0
5.4656e-06 -1.5748
5.472e-06 -1.5748
5.4784e-06 1.5748
5.4848e-06 -3.14961
5.4912e-06 -1.5748
5.4976e-06 0
5.504e-06 -3.14961
5.5104e-06 -1.5748
5.5168e-06 0
5.5232e-06 -3.14961
5.5296e-06 0
5.536e-06 0
5.5424e-06 -1.5748
5.5488e-06 -1.5748
5.5552e-06 -1.5748
5.5616e-06 0
5.568e-06 -1.5748
5.5744e-06 0
5.5808e-06 0
5.5872e-06 -3.14961
5.5936e-06 -1.5748
5.6e-06 0
5.6064e-06 -3.14961
5.6128e-06 0
5.6192e-06 0
5.6256e-06 -3.14961
5.632e-06 -1.5748
5.6384e-06 -1.5748
5.6448e-06 -4.72441
5.6512e-06 -1.5748
5.6576e-06 0
5.664e-06 -3.14961
5.6704e-06 0
5.6768e-06 0
5.6832e-06 -3.14961
5.6896e-06 0
5.696e-06 0
5.7024e-06 -1.5748
5.7088e-06 0
5.7152e-06 0
5.7216e-06 -1.5748
5.728e-06 -1.5748
5.7344e-06 0
5.7408e-06 -1.5748
5.7472e-06 -1.5748
5.7536e-06 0
5.76e-06 -1.5748
5.7664e-06 0
5.7728e-06 -1.5748
5.7792e-06 0
5.7856e-06 -1.5748
5.792e-06 -1.5748
5.7984e-06 0
5.8048e-06 -1.5748
5.8112e-06 -1.5748
5.8176e-06 0
5.824e-06 -3.14961
5.8304e-06 -1.5748
5.8368e-06 0
5.8432e-06 -3.14961
5.8496e-06 0
5.856e-06 0
5.8624e-06 -1.5748
5.8688e-06 0
5.8752e-06 -1.5748
5.8816e-06 -1.5748
5.888e-06 -1.5748
5.8944e-06 0
5.9008e-06 -1.5748
5.9072e-06 -1.5748
5.9136e-06 -1.5748
5.92e-06 -1.5748
5.9264e-06 0
5.9328e-06 -1.5748
5.9392e-06 -1.5748
5.9456e-06 0
5.952e-06 -3.14961
5.9584e-06 0
5.9648e-06 -1.5748
5.9712e-06 -1.5748
5.9776e-06 0
5.984e-06 0
5.9904e-06 -3.14961
5.9968e-06 0
6.0032e-06 -1.5748
6.0096e-06 -1.5748
6.016e-06 0
6.0224e-06 -1.5748
6.0288e-06 -1.5748
6.0352e-06 0
6.0416e-06 -1.5748
6.048e-06 -1.5748
6.0544e-06 -3.14961
6.0608e-06 0
6.0672e-06 -1.5748
6.0736e-06 -1.5748
6.08e-06 -1.5748
6.0864e-06 -1.5748
6.0928e-06 -1.5748
6.0992e-06 -1.5748
6.1056e-06 -1.5748
6.112e-06 0
6.1184e-06 -1.5748
6.1248e-06 -1.5748
6.1312e-06 0
6.1376e-06 0
6.144e-06 -3.14961
6.1504e-06 0
6.1568e-06 -1.5748
6.1632e-06 -1.5748
6.1696e-06 -1.5748
6.176e-06 0
6.1824e-06 -1.5748
6.1888e-06 -1.5748
6.1952e-06 0
6.2016e-06 -1.5748
6.208e-06 0
6.2144e-06 0
6.2208e-06 -1.5748
6.2272e-06 -1.5748
6.2336e-06 0
6.24e-06 -1.5748
6.2464e-06 -1.5748
6.2528e-06 0
6.2592e-06 -1.5748
6.2656e-06 -1.5748
6.272e-06 -1.5748
6.2784e-06 -1.5748
6.2848e-06 -1.5748
6.2912e-06 0
6.2976e-06 -1.5748
6.304e-06 -1.5748
6.3104e-06 -1.5748
6.3168e-06 0
6.3232e-06 -1.5748
6.3296e-06 -1.5748
6.336e-06 1.5748
6.3424e-06 0
6.3488e-06 -1.5748
6.3552e-06 -1.5748
6.3616e-06 -1.5748
6.368e-06 -1.5748
6.3744e-06 -1.5748
6.3808e-06 0
6.3872e-06 -1.5748
6.3936e-06 0
6.4e-06 0
6.4064e-06 -3.14961
6.4128e-06 0
6.4192e-06 0
6.4256e-06 -3.14961
6.432e-06 0
6.4384e-06 0
6.4448e-06 -4.72441
6.4512e-06 1.5748
6.4576e-06 1.5748
6.464e-06 -3.14961
6.4704e-06 1.5748
6.4768e-06 0
6.4832e-06 -3.14961
6.4896e-06 0
6.496e-06 0
6.5024e-06 -3.14961
6.5088e-06 -1.5748
6.5152e-06 0
6.5216e-06 -1.5748
6.528e-06 -1.5748
6.5344e-06 0
6.5408e-06 -3.14961
6.5472e-06 -1.5748
6.5536e-06 0
6.56e-06 -1.5748
6.5664e-06 0
6.5728e-06 0
6.5792e-06 -1.5748
6.5856e-06 -1.5748
6.592e-06 0
6.5984e-06 0
6.6048e-06 -1.5748
6.6112e-06 -1.5748
6.6176e-06 0
6.624e-06 -3.14961
6.6304e-06 -1.5748
6.6368e-06 0
6.6432e-06 -3.14961
6.6496e-06 0
6.656e-06 -1.5748
6.6624e-06 -3.14961
6.6688e-06 0
6.6752e-06 -1.5748
6.6816e-06 -1.5748
6.688e-06 -1.5748
6.6944e-06 -1.5748
6.7008e-06 -1.5748
6.7072e-06 -1.5748
6.7136e-06 0
6.72e-06 -1.5748
6.7264e-06 -3.14961
6.7328e-06 0
6.7392e-06 -1.5748
6.7456e-06 -3.14961
6.752e-06 0
6.7584e-06 -1.5748
6.7648e-06 -3.14961
6.7712e-06 0
6.7776e-06 -3.14961
6.784e-06 -1.5748
6.7904e-06 0
6.7968e-06 -1.5748
6.8032e-06 -3.14961
6.8096e-06 -1.5748
6.816e-06 0
6.8224e-06 -3.14961
6.8288e-06 -1.5748
6.8352e-06 -1.5748
6.8416e-06 -3.14961
6.848e-06 0
6.8544e-06 0
6.8608e-06 -3.14961
6.8672e-06 -1.5748
6.8736e-06 0
6.88e-06 -1.5748
6.8864e-06 -1.5748
6.8928e-06 0
6.8992e-06 -1.5748
6.9056e-06 -1.5748
6.912e-06 1.5748
6.9184e-06 -1.5748
6.9248e-06 -3.14961
6.9312e-06 1.5748
6.9376e-06 -3.14961
6.944e-06 -1.5748
6.9504e-06 0
6.9568e-06 -1.5748
6.9632e-06 -1.5748
6.9696e-06 0
6.976e-06 0
6.9824e-06 -1.5748
6.9888e-06 -1.5748
6.9952e-06 0
7.0016e-06 -1.5748
7.008e-06 -1.5748
7.0144e-06 0
7.0208e-06 -3.14961
7.0272e-06 -1.5748
7.0336e-06 0
7.04e-06 -1.5748
7.0464e-06 -3.14961
7.0528e-06 0
7.0592e-06 -3.14961
7.0656e-06 -3.14961
7.072e-06 0
7.0784e-06 -3.14961
7.0848e-06 -1.5748
7.0912e-06 0
7.0976e-06 -1.5748
7.104e-06 -1.5748
7.1104e-06 -1.5748
7.1168e-06 -1.5748
7.1232e-06 -1.5748
7.1296e-06 -1.5748
7.136e-06 -1.5748
7.1424e-06 -1.5748
7.1488e-06 0
7.1552e-06 -1.5748
7.1616e-06 -1.5748
7.168e-06 0
7.1744e-06 -1.5748
7.1808e-06 0
7.1872e-06 -1.5748
7.1936e-06 -3.14961
7.2e-06 1.5748
7.2064e-06 -3.14961
7.2128e-06 0
7.2192e-06 0
7.2256e-06 -3.14961
7.232e-06 0
7.2384e-06 -1.5748
7.2448e-06 -1.5748
7.2512e-06 0
7.2576e-06 -1.5748
7.264e-06 -1.5748
7.2704e-06 -1.5748
7.2768e-06 -3.14961
7.2832e-06 0
7.2896e-06 -1.5748
7.296e-06 -3.14961
7.3024e-06 -1.5748
7.3088e-06 -1.5748
7.3152e-06 0
7.3216e-06 -1.5748
7.328e-06 -1.5748
7.3344e-06 -1.5748
7.3408e-06 -1.5748
7.3472e-06 0
7.3536e-06 -1.5748
7.36e-06 -1.5748
7.3664e-06 -1.5748
7.3728e-06 0
7.3792e-06 -1.5748
7.3856e-06 0
7.392e-06 -1.5748
7.3984e-06 -1.5748
7.4048e-06 0
7.4112e-06 1.5748
7.4176e-06 0
7.424e-06 0
7.4304e-06 0
7.4368e-06 -3.14961
7.4432e-06 -1.5748
7.4496e-06 0
7.456e-06 -1.5748
7.4624e-06 0
7.4688e-06 1.5748
7.4752e-06 -1.5748
7.4816e-06 -1.5748
7.488e-06 0
7.4944e-06 0
7.5008e-06 0
7.5072e-06 0
7.5136e-06 0
7.52e-06 -3.14961
7.5264e-06 -1.5748
7.5328e-06 -1.5748
7.5392e-06 -3.14961
7.5456e-06 0
7.552e-06 -1.5748
7.5584e-06 -1.5748
7.5648e-06 -1.5748
7.5712e-06 -1.5748
7.5776e-06 -1.5748
7.584e-06 -1.5748
7.5904e-06 0
7.5968e-06 0
7.6032e-06 -3.14961
7.6096e-06 -1.5748
7.616e-06 -1.5748
7.6224e-06 -3.14961
7.6288e-06 -1.5748
7.6352e-06 1.5748
7.6416e-06 -3.14961
7.648e-06 -1.5748
7.6544e-06 1.5748
7.6608e-06 -3.14961
7.6672e-06 -1.5748
7.6736e-06 1.5748
7.68e-06 0
7.6864e-06 -1.5748
7.6928e-06 1.5748
7.6992e-06 -3.14961
7.7056e-06 -1.5748
7.712e-06 1.5748
7.7184e-06 -1.5748
7.7248e-06 0
7.7312e-06 0
7.7376e-06 -1.5748
7.744e-06 -1.5748
7.7504e-06 0
7.7568e-06 -1.5748
7.7632e-06 -1.5748
7.7696e-06 0
7.776e-06 -1.5748
7.7824e-06 -3.14961
7.7888e-06 -1.5748
7.7952e-06 -1.5748
7.8016e-06 -1.5748
7.808e-06 -3.14961
7.8144e-06 0
7.8208e-06 -3.14961
7.8272e-06 -1.5748
7.8336e-06 -1.5748
7.84e-06 -4.72441
7.8464e-06 -1.5748
7.8528e-06 -1.5748
7.8592e-06 -3.14961
7.8656e-06 -1.5748
7.872e-06 0
7.8784e-06 -3.14961
7.8848e-06 -1.5748
7.8912e-06 0
7.8976e-06 -1.5748
7.904e-06 0
7.9104e-06 0
7.9168e-06 -1.5748
7.9232e-06 -1.5748
7.9296e-06 -1.5748
7.936e-06 -1.5748
7.9424e-06 0
7.9488e-06 0
7.9552e-06 0
7.9616e-06 -1.5748
7.968e-06 0
7.9744e-06 0
7.9808e-06 -1.5748
7.9872e-06 1.5748
7.9936e-06 0
8e-06 -1.5748
8.0064e-06 0
8.0128e-06 -1.5748
8.0192e-06 -1.5748
8.0256e-06 1.5748
8.032e-06 -1.5748
8.0384e-06 -1.5748
8.0448e-06 -1.5748
8.0512e-06 0
8.0576e-06 0
8.064e-06 0
8.0704e-06 0
8.0768e-06 -1.5748
8.0832e-06 0
8.0896e-06 0
8.096e-06 -1.5748
8.1024e-06 -1.5748
8.1088e-06 1.5748
8.1152e-06 -1.5748
8.1216e-06 0
8.128e-06 1.5748
8.1344e-06 -1.5748
8.1408e-06 -1.5748
8.1472e-06 0
8.1536e-06 1.5748
8.16e-06 -3.14961
8.1664e-06 1.5748
8.1728e-06 1.5748
8.1792e-06 -3.14961
8.1856e-06 1.5748
8.192e-06 0
8.1984e-06 -1.5748
8.2048e-06 0
8.2112e-06 -1.5748
8.2176e-06 -1.5748
8.224e-06 0
8.2304e-06 0
8.2368e-06 -1.5748
8.2432e-06 -3.14961
8.2496e-06 -1.5748
8.256e-06 -1.5748
8.2624e-06 -3.14961
8.2688e-06 -1.5748
8.2752e-06 -4.72441
8.2816e-06 -3.14961
8.288e-06 1.5748
8.2944e-06 1.5748
8.3008e-06 1.5748
8.3072e-06 3.14961
8.3136e-06 0
8.32e-06 -3.14961
8.3264e-06 -1.5748
8.3328e-06 -3.14961
8.3392e-06 -3.14961
8.3456e-06 0
8.352e-06 -1.5748
8.3584e-06 -3.14961
8.3648e-06 0
8.3712e-06 -1.5748
8.3776e-06 -1.5748
8.384e-06 0
8.3904e-06 -1.5748
8.3968e-06 3.14961
8.4032e-06 7.87402
8.4096e-06 14.1732
8.416e-06 20.4724
8.4224e-06 22.0472
8.4288e-06 15.748
8.4352e-06 4.72441
8.4416e-06 -9.44882
8.448e-06 -20.4724
8.4544e-06 -22.0472
8.4608e-06 -25.1968
8.4672e-06 -22.0472
8.4736e-06 -18.8976
8.48e-06 -18.8976
8.4864e-06 -12.5984
8.4928e-06 -9.44882
8.4992e-06 -4.72441
8.5056e-06 4.72441
8.512e-06 7.87402
8.5184e-06 9.44882
8.5248e-06 11.0236
8.5312e-06 4.72441
8.5376e-06 3.14961
8.544e-06 -3.14961
8.5504e-06 -7.87402
8.5568e-06 -11.0236
8.5632e-06 -17.3228
8.5696e-06 -18.8976
8.576e-06 -23.622
8.5824e-06 -22.0472
8.5888e-06 -17.3228
8.5952e-06 -11.0236
8.6016e-06 -1.5748
8.608e-06 9.44882
8.6144e-06 17.3228
8.6208e-06 23.622
8.6272e-06 31.4961
8.6336e-06 29.9213
8.64e-06 28.3465
8.6464e-06 23.622
8.6528e-06 14.1732
8.6592e-06 4.72441
8.6656e-06 -4.72441
8.672e-06 -12.5984
8.6784e-06 -18.8976
8.6848e-06 -20.4724
8.6912e-06 -18.8976
8.6976e-06 -15.748
8.704e-06 -9.44882
8.7104e-06 -6.29921
8.7168e-06 -3.14961
8.7232e-06 1.5748
8.7296e-06 3.14961
8.736e-06 4.72441
8.7424e-06 6.29921
8.7488e-06 6.29921
8.7552e-06 6.29921
8.7616e-06 4.72441
8.768e-06 3.14961
8.7744e-06 1.5748
8.7808e-06 -1.5748
8.7872e-06 -6.29921
8.7936e-06 -9.44882
8.8e-06 -11.0236
8.8064e-06 -11.0236
8.8128e-06 -12.5984
8.8192e-06 -7.87402
8.8256e-06 -3.14961
8.832e-06 1.5748
8.8384e-06 3.14961
8.8448e-06 6.29921
8.8512e-06 11.0236
8.8576e-06 11.0236
8.864e-06 12.5984
8.8704e-06 14.1732
8.8768e-06 12.5984
8.8832e-06 11.0236
8.8896e-06 11.0236
8.896e-06 4.72441
8.9024e-06 0
8.9088e-06 -3.14961
8.9152e-06 -9.44882
8.9216e-06 -12.5984
8.928e-06 -11.0236
8.9344e-06 -15.748
8.9408e-06 -15.748
8.9472e-06 -7.87402
8.9536e-06 -9.44882
8.96e-06 -7.87402
8.9664e-06 0
8.9728e-06 -1.5748
8.9792e-06 0
8.9856e-06 4.72441
8.992e-06 3.14961
8.9984e-06 1.5748
9.0048e-06 1.5748
9.0112e-06 0
9.0176e-06 -4.72441
9.024e-06 -6.29921
9.0304e-06 -6.29921
9.0368e-06 -11.0236
9.0432e-06 -7.87402
9.0496e-06 -6.29921
9.056e-06 -7.87402
9.0624e-06 -4.72441
9.0688e-06 0
9.0752e-06 1.5748
9.0816e-06 3.14961
9.088e-06 7.87402
