Vin	Iin	Vout
4	+3.66690300E-02	0
4.05	+3.66938100E-02	0
4.1	+3.66842200E-02	0
4.15	+3.67071300E-02	0
4.2	+4.24361500E-02	0
4.25	+4.24689100E-02	0
4.3	+4.24825000E-02	0
4.35	+4.24926200E-02	0
4.4	+4.24947500E-02	0
4.45	+4.24928900E-02	0
4.5	+4.25403000E-02	0
4.55	+4.56288200E-02	0
4.6	+4.40271600E-02	0
4.65	+4.40322200E-02	0
4.7	+4.40247600E-02	0
4.75	+4.40407400E-02	0
4.8	+4.40396800E-02	0
4.85	+4.40633900E-02	0
4.9	+4.40522000E-02	0
4.95	+4.40463400E-02	0
5	+4.40402100E-02	0
