Vin	Iin	Vout
4	+3.65764300E-01	0
4.05	+3.65101000E-01	0
4.1	+3.64760600E-01	0
4.15	+3.64580000E-01	0
4.2	+3.73887900E-01	0
4.25	+3.85516200E-01	0
4.3	+3.85471200E-01	0
4.35	+3.85484200E-01	0
4.4	+3.85534600E-01	0
4.45	+3.85552700E-01	0
4.5	+3.85580400E-01	0
4.55	+1.30776200E+00	0
4.6	+1.32184200E+00	0
4.65	+1.33236300E+00	0
4.7	+1.34021700E+00	0
4.75	+1.34479200E+00	0
4.8	+1.34995400E+00	0
4.85	+3.87160500E-01	0
4.9	+3.87220400E-01	0
4.95	+3.87260600E-01	0
5	+3.87257400E-01	0
