Vin	Iin	Vout
4	+3.64955600E-01	0
4.05	+3.64304300E-01	0
4.1	+3.64005700E-01	0
4.15	+3.63852000E-01	0
4.2	+3.73060600E-01	0
4.25	+3.84784200E-01	0
4.3	+3.84772700E-01	0
4.35	+3.84786900E-01	0
4.4	+3.84803700E-01	0
4.45	+3.84866500E-01	0
4.5	+3.84921100E-01	0
4.55	+1.40372500E+00	0
4.6	+1.42681900E+00	0
4.65	+1.44346000E+00	0
4.7	+1.45723100E+00	0
4.75	+3.85636100E-01	0
4.8	+3.85714400E-01	0
4.85	+3.85764700E-01	0
4.9	+3.85837900E-01	0
4.95	+3.85878700E-01	0
5	+3.85959100E-01	0
