AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_D04,CH0_L,0,0,0.0018691793687584423,-0.02949052954081872
AMAC_D04,CH0_L,0,1,0.0008858562813075962,-0.027737016931930397
AMAC_D04,CH0_L,0,2,0.0014724976545694988,-0.028492220941459357
AMAC_D04,CH0_L,0,3,0.0015410369288331302,-0.02853249915607408
AMAC_D04,CH0_L,1,0,0.0018468040762948464,-0.02918347530086978
AMAC_D04,CH0_L,1,1,0.0008770466704842516,-0.027332609959217838
AMAC_D04,CH0_L,1,2,0.001456549067052679,-0.028122582338674772
AMAC_D04,CH0_L,1,3,0.001524128880444486,-0.028227946255831915
AMAC_D04,CH0_L,2,0,0.0018248203396969902,-0.02894573156097562
AMAC_D04,CH0_L,2,1,0.0008684960538217664,-0.026765229015704297
AMAC_D04,CH0_L,2,2,0.001440362190566792,-0.027924859504330345
AMAC_D04,CH0_L,2,3,0.0015064726033117524,-0.027919682595873407
AMAC_D04,CH0_L,3,0,0.0018014794298586514,-0.02861945943710405
AMAC_D04,CH0_L,3,1,0.0008588184138591203,-0.02635583989482846
AMAC_D04,CH0_L,3,2,0.0014227771568150265,-0.02738646861188676
AMAC_D04,CH0_L,3,3,0.001487948075498148,-0.027469332557214666
AMAC_D04,CH0_L,4,0,0.0017779611091774715,-0.028164623264205258
AMAC_D04,CH0_L,4,1,0.0008487934381347537,-0.025899138083834913
AMAC_D04,CH0_L,4,2,0.0014047869551451877,-0.02697449761881181
AMAC_D04,CH0_L,4,3,0.0014698316428220484,-0.027220797542527687
AMAC_D04,CH0_L,5,0,0.0017536586236773111,-0.02778079499433752
AMAC_D04,CH0_L,5,1,0.0008383508698792237,-0.025372676735991747
AMAC_D04,CH0_L,5,2,0.0013860590982722062,-0.02644522927081394
AMAC_D04,CH0_L,5,3,0.0014499130868448327,-0.026666550824586993
AMAC_D04,CH0_L,6,0,0.0017235664941355595,-0.0269945637334267
AMAC_D04,CH0_L,6,1,0.0008278375949606141,-0.02499576193118549
AMAC_D04,CH0_L,6,2,0.001366546813966789,-0.025866968292977965
AMAC_D04,CH0_L,6,3,0.0014289396126042526,-0.02596302792451901
AMAC_D04,CH0_L,7,0,0.0016906091441193348,-0.026038316949108343
AMAC_D04,CH0_L,7,1,0.0008159454789397071,-0.024231826214983588
AMAC_D04,CH0_L,7,2,0.0013451575620634347,-0.02544675809416983
AMAC_D04,CH0_L,7,3,0.0014056973315314262,-0.025682248305708828
AMAC_D04,CH0_L,8,0,0.0016570747491347828,-0.02551021617814886
AMAC_D04,CH0_L,8,1,0.0008040565865000989,-0.02366560321395587
AMAC_D04,CH0_L,8,2,0.0013199920738621767,-0.024775808052833977
AMAC_D04,CH0_L,8,3,0.0013788956945516657,-0.025004363898779313
AMAC_D04,CH0_L,9,0,0.0016219895248057604,-0.024802292071734434
AMAC_D04,CH0_L,9,1,0.0007911893318077415,-0.023073515919740297
