AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_B03,LEFT,0,0,0,4.0492867219305226e-08,-3.032315931223106e-06,-0.10329287664234015,100.00009989146994
AMAC_B03,LEFT,0,0,1,1.213337226592131e-07,-9.714240037412734e-06,-0.11395950098072936,978.024484663454
AMAC_B03,LEFT,0,0,2,9.362581169567944e-07,-7.589884931096915e-05,-0.11164715816202649,82.40596394479672
AMAC_B03,LEFT,0,0,3,1.0269139604415501e-06,-8.31736705710173e-05,-0.11271269993247442,49.078260194856355
AMAC_B03,LEFT,0,0,4,4.4651406195385595e-06,-0.00036071537722328435,-0.12075521496743426,64.01538879366805
AMAC_B03,LEFT,0,0,5,4.550614671661642e-06,-0.00036780843529956306,-0.1215069279097437,64.92996725951383
AMAC_B03,LEFT,0,0,6,5.352391864030609e-06,-0.00043218963316884215,-0.12124429538695052,65.32299425690029
AMAC_B03,LEFT,0,0,7,5.435010551597531e-06,-0.0004389193611784325,-0.12113463415804866,65.35163059288912
AMAC_B03,LEFT,0,0,8,9.618323815188922e-06,-0.0007770289118293152,-0.12198199025859457,64.52186488480893
AMAC_B03,LEFT,0,0,9,9.678949862605374e-06,-0.0007821202355832677,-0.12104137189185153,64.90118905504781
AMAC_B03,LEFT,0,0,10,1.0489062782537777e-05,-0.0008475649864234288,-0.1213581467505676,65.11193336346005
AMAC_B03,LEFT,0,0,11,1.0591725811068707e-05,-0.0008560723949319016,-0.12226846297686414,65.25699187476101
AMAC_B03,LEFT,0,0,12,1.4027893169664815e-05,-0.0011340368796714368,-0.12353160132252629,65.87522905533811
AMAC_B03,LEFT,0,0,13,1.4115264651285317e-05,-0.0011412774111778043,-0.12378169539960458,65.8791293341406
AMAC_B03,LEFT,0,0,14,1.4883238627986091e-05,-0.0012033450546273018,-0.12291218447975794,66.30238032482659
AMAC_B03,LEFT,0,0,15,1.5042305117831426e-05,-0.001216314980134705,-0.12383004359663395,65.66050771812075
AMAC_B03,LEFT,0,1,0,1.9823977553331322e-08,-0.005607480016135091,5631.958407400224,4866.413134572832
AMAC_B03,LEFT,0,1,1,5.679828052718272e-08,-9.239130474519358e-06,-0.10663195771884823,619.2009993687063
AMAC_B03,LEFT,0,1,2,3.754215734057703e-07,-6.237891657144985e-05,-0.10922429757821303,1801.5684929395222
AMAC_B03,LEFT,0,1,3,4.1045636066720633e-07,-6.820576753521314e-05,-0.11174530699553017,1801.5819156156026
AMAC_B03,LEFT,0,1,4,2.0943854338728406e-06,-0.00034873630085122603,-0.10450398893367535,49.73452393435394
AMAC_B03,LEFT,0,1,5,2.160550927662103e-06,-0.0003587229191694559,-0.15036278256540694,95.84776968462917
AMAC_B03,LEFT,0,1,6,2.5539071097021345e-06,-0.0004239357817615489,-0.1612984579471112,98.325830125999
AMAC_B03,LEFT,0,1,7,2.56279657132146e-06,-0.00042625628852472475,-0.11650021210247835,62.78454590462667
AMAC_B03,LEFT,0,1,8,4.530819638369316e-06,-0.0007535760079654278,-0.11860794005320117,62.94303407827648
AMAC_B03,LEFT,0,1,9,4.575743083335394e-06,-0.000761063399019053,-0.11856160913013332,62.757582216916894
AMAC_B03,LEFT,0,1,10,4.965428921977757e-06,-0.0008260614059438624,-0.11935767264079075,63.03841390310112
AMAC_B03,LEFT,0,1,11,4.984824363019217e-06,-0.0008289027697941494,-0.11950889301267058,64.18400371085522
AMAC_B03,LEFT,0,1,12,6.584289222489814e-06,-0.0010943280851498664,-0.12162224265085288,65.95340340135368
AMAC_B03,LEFT,0,1,13,6.6418973321203455e-06,-0.0011043104297690073,-0.12143822800577361,65.26534953381567
AMAC_B03,LEFT,0,1,14,6.634614746528832e-06,-0.0011010332692986098,-0.12214789397116853,78.6310384395955
AMAC_B03,LEFT,0,1,15,7.056932911333324e-06,-0.0011731844898954747,-0.12111247569235456,65.33552893163298
AMAC_B03,LEFT,0,2,0,3.01711219083228e-08,-2.6869227144860255e-06,-0.11902254344309741,1612.7952326494517
AMAC_B03,LEFT,0,2,1,8.751859807850652e-08,-8.636823491427138e-06,-0.08898488239432428,0.00019019821443259748
AMAC_B03,LEFT,0,2,2,7.36583527502735e-07,-7.500068750337306e-05,-0.11074124712962279,82.7884617774664
AMAC_B03,LEFT,0,2,3,8.075919651333621e-07,-8.22967115175489e-05,-0.10808459363129576,43.80783608058481
AMAC_B03,LEFT,0,2,4,3.522894734268302e-06,-0.0003578098548677393,-0.11999069175224769,63.74711185059635
AMAC_B03,LEFT,0,2,5,3.590967286006078e-06,-0.00036475132591025974,-0.12058249072613707,64.4267515530646
AMAC_B03,LEFT,0,2,6,4.223602546211305e-06,-0.00042888849941034304,-0.12066013051014207,64.89161354087788
AMAC_B03,LEFT,0,2,7,4.287796158848799e-06,-0.00043545908489085,-0.1204210745125817,65.076542559516
AMAC_B03,LEFT,0,2,8,7.625602006868125e-06,-0.0007754173236455674,-0.11968921737677968,62.27357151156198
AMAC_B03,LEFT,0,2,9,7.695039257531779e-06,-0.0007823066132519252,-0.12047974288324734,62.75044204851764
AMAC_B03,LEFT,0,2,10,8.338551228580834e-06,-0.0008478005982520962,-0.12168805222003866,63.662065216733296
AMAC_B03,LEFT,0,2,11,8.410685328535572e-06,-0.0008553481509034012,-0.12173911149471596,63.672549844100224
AMAC_B03,LEFT,0,2,12,1.1132753034107902e-05,-0.001132221291978115,-0.12328210135285224,64.58409112977255
AMAC_B03,LEFT,0,2,13,1.1224925699850607e-05,-0.00114191086582417,-0.12222618775064842,63.574068836382075
AMAC_B03,LEFT,0,2,14,1.1872738002027844e-05,-0.0012078961442957858,-0.12250556236833898,63.802789891600646
AMAC_B03,LEFT,0,2,15,1.194992041078251e-05,-0.0012156245033069835,-0.12197764519136299,63.34495620819977
AMAC_B03,LEFT,0,3,0,3.347602183004701e-08,-3.066937572445887e-06,-0.10076005671344684,2.9041767651689552e-05
