AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_B10,CH0_L,0,0,0.0017919905780957287,-0.028730262344020603
AMAC_B10,CH0_L,0,1,0.0008255868148210912,-0.026547069061704787
AMAC_B10,CH0_L,0,2,0.0014010297845979075,-0.027735655909785255
AMAC_B10,CH0_L,0,3,0.0014684223791320739,-0.027953434118218646
AMAC_B10,CH0_L,1,0,0.0017680336546161608,-0.02844281647802984
AMAC_B10,CH0_L,1,1,0.0008153660345869928,-0.026124973727851598
AMAC_B10,CH0_L,1,2,0.0013828990292964467,-0.027233609326439683
AMAC_B10,CH0_L,1,3,0.0014487894323614772,-0.027406702464137872
AMAC_B10,CH0_L,2,0,0.0017431430976593046,-0.02804429933146379
AMAC_B10,CH0_L,2,1,0.0008048451801076825,-0.02558797093957819
AMAC_B10,CH0_L,2,2,0.0013641336540325124,-0.026720300686677863
AMAC_B10,CH0_L,2,3,0.0014295306809040068,-0.027164954881897165
AMAC_B10,CH0_L,3,0,0.0017172361307370011,-0.027618352918957763
AMAC_B10,CH0_L,3,1,0.000794328834451853,-0.025196746787191398
AMAC_B10,CH0_L,3,2,0.001345090658310194,-0.026268272787363323
AMAC_B10,CH0_L,3,3,0.001409437257492019,-0.026616908350970504
AMAC_B10,CH0_L,4,0,0.0016882067903948423,-0.027171628880260236
AMAC_B10,CH0_L,4,1,0.0007831727304077115,-0.024574380976774748
AMAC_B10,CH0_L,4,2,0.001325692165802482,-0.025801323473743004
AMAC_B10,CH0_L,4,3,0.0013883385094305926,-0.025956306129678548
AMAC_B10,CH0_L,5,0,0.0016555462344123224,-0.026139172829407985
AMAC_B10,CH0_L,5,1,0.0007716274135957439,-0.024002264929866353
AMAC_B10,CH0_L,5,2,0.001303218485195093,-0.025128213659584998
AMAC_B10,CH0_L,5,3,0.0013644807720462988,-0.025352165304781193
AMAC_B10,CH0_L,6,0,0.0016218304515147241,-0.025351376804620258
AMAC_B10,CH0_L,6,1,0.0007600489811080855,-0.023457032064157692
AMAC_B10,CH0_L,6,2,0.0012778888780920383,-0.024344716721975596
AMAC_B10,CH0_L,6,3,0.001337426645012689,-0.024595589995874894
AMAC_B10,CH0_L,7,0,0.0015884202110130355,-0.024763149266676537
AMAC_B10,CH0_L,7,1,0.0007467865212219404,-0.0228264209609484
AMAC_B10,CH0_L,7,2,0.0012519905538805338,-0.023719775244709546
AMAC_B10,CH0_L,7,3,0.0013093683188452753,-0.02366772703334148
AMAC_B10,CH0_L,8,0,0.0015530864346658937,-0.023774569550568402
AMAC_B10,CH0_L,8,1,0.000731652600700885,-0.022065151700535395
AMAC_B10,CH0_L,8,2,0.0012251077229287254,-0.022869628485952954
AMAC_B10,CH0_L,8,3,0.0012820213007366896,-0.023088800396791908
AMAC_B10,CH0_L,9,0,0.0015189807882881364,-0.02290572784566915
AMAC_B10,CH0_L,9,1,0.0007168449101376217,-0.021535353135130376
AMAC_B10,CH0_L,9,2,0.0011984897708725792,-0.02214948490402282
AMAC_B10,CH0_L,9,3,0.0012534997129564562,-0.022307457553624416
AMAC_B10,CH0_L,10,0,0.0014849092129819983,-0.02206605797375998
AMAC_B10,CH0_L,10,1,0.0007022974163712592,-0.020879299076793693
AMAC_B10,CH0_L,10,2,0.0011718023314624619,-0.021165155265675435
