AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_B07,LEFT,0,0,0,1.7426772507697445e-08,3.0433344898703356e-08,-0.18524540957855717,20495.233068075682
AMAC_B07,LEFT,0,0,1,1.3024794732749077e-07,-1.0416122208063925e-05,-0.11996925162249034,822.320169938621
AMAC_B07,LEFT,0,0,2,1.0081981800574374e-06,-8.137423498376145e-05,-0.11786747856874288,90.97434502810225
AMAC_B07,LEFT,0,0,3,1.1068360599537561e-06,-8.93946920039344e-05,-0.11998328265678054,53.14198827237445
AMAC_B07,LEFT,0,0,4,4.734115912127259e-06,-0.0003812355194341838,-0.12068684961925968,60.72461652743091
AMAC_B07,LEFT,0,0,5,4.840324450660306e-06,-0.0003899316425938751,-0.12046414401270153,60.4219334819883
AMAC_B07,LEFT,0,0,6,5.709126796952547e-06,-0.0004601899561254837,-0.12080325072171007,61.18186044556781
AMAC_B07,LEFT,0,0,7,5.807527520767551e-06,-0.00046808293596561283,-0.12120787557477906,61.38544655146181
AMAC_B07,LEFT,0,0,8,1.0460184906617832e-05,-0.0008442528878243769,-0.1211231499530234,58.704661727341396
AMAC_B07,LEFT,0,0,9,1.0547844759488405e-05,-0.0008515242323423539,-0.12188111082583648,59.440657901166674
AMAC_B07,LEFT,0,0,10,1.1497745435638684e-05,-0.0009281627592745817,-0.12273259238127032,58.948448276874586
AMAC_B07,LEFT,0,0,11,1.1595058983455163e-05,-0.0009362086526212248,-0.12219058090191276,58.70020026439897
AMAC_B07,LEFT,0,0,12,1.539736561947178e-05,-0.001243464909267207,-0.12379783807813129,58.59712466743632
AMAC_B07,LEFT,0,0,13,1.5473141406595823e-05,-0.0012493210649462258,-0.12393073610567515,59.08772671919262
AMAC_B07,LEFT,0,0,14,1.6359259353953434e-05,-0.0013208448059300133,-0.12394292634194086,58.900748271041714
AMAC_B07,LEFT,0,0,15,1.6479959599092315e-05,-0.00133073351786713,-0.12243299764718674,58.28868720168688
AMAC_B07,LEFT,0,1,0,2.100032535463194e-08,8.901724696176253e-05,-92.66523025524992,146.73466053941675
AMAC_B07,LEFT,0,1,1,5.886399340675442e-08,-9.83153722577661e-06,-0.10906138368529564,699.9803695411066
AMAC_B07,LEFT,0,1,2,6.055101763810055e-08,-8.760032302656405e-06,-0.23617333222420495,69003.87264722276
AMAC_B07,LEFT,0,1,3,8.943563333947938e-08,-1.375566915846403e-05,-0.20193572415603386,48514.382218329214
AMAC_B07,LEFT,0,1,4,2.2422971656042978e-06,-0.000378694476794868,-0.15540834550234353,95.0832979630934
AMAC_B07,LEFT,0,1,5,2.2886466437392326e-06,-0.0003862832640111885,-0.160963965487593,97.46662527492944
AMAC_B07,LEFT,0,1,6,2.6994021816903083e-06,-0.0004560786215472588,-0.15028838567442213,86.02394338164527
AMAC_B07,LEFT,0,1,7,2.7458765850463525e-06,-0.0004640127732801193,-0.1504416881367013,85.9513279480248
AMAC_B07,LEFT,0,1,8,4.898429064298875e-06,-0.0008286972143273593,-0.1216691556661759,58.93724400561036
AMAC_B07,LEFT,0,1,9,4.955023873070039e-06,-0.0008386465086846227,-0.12169596290280313,58.67761099506089
AMAC_B07,LEFT,0,1,10,5.343118931607871e-06,-0.0009036836916986588,-0.12319367102946963,60.7085224789685
AMAC_B07,LEFT,0,1,11,5.405675530030931e-06,-0.0009146468777521512,-0.12248176356160406,59.55428077989122
