AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_A05,CH0_L,0,0,0.0017655426236859674,-0.028005264824388837
AMAC_A05,CH0_L,0,1,0.000816835718585954,-0.026554300503101525
AMAC_A05,CH0_L,0,2,0.0013804199398992972,-0.02709780166270246
AMAC_A05,CH0_L,0,3,0.0014471240846168595,-0.02731253826922466
AMAC_A05,CH0_L,1,0,0.001743291319117922,-0.02807135360686206
AMAC_A05,CH0_L,1,1,0.0008079842335684084,-0.02608476512568035
AMAC_A05,CH0_L,1,2,0.001364604045260336,-0.027262289223839088
AMAC_A05,CH0_L,1,3,0.0014291943572999613,-0.027213575649562664
AMAC_A05,CH0_L,2,0,0.0017196313361544195,-0.027556470937497267
AMAC_A05,CH0_L,2,1,0.0007988288662251547,-0.025680153157125848
AMAC_A05,CH0_L,2,2,0.001347473134760351,-0.026801048749421692
AMAC_A05,CH0_L,2,3,0.001410425191122133,-0.02664412945563282
AMAC_A05,CH0_L,3,0,0.0016966860814880602,-0.027402709376693174
AMAC_A05,CH0_L,3,1,0.0007858991530034847,-0.02427509153057592
AMAC_A05,CH0_L,3,2,0.001329635057993467,-0.02632690339445763
AMAC_A05,CH0_L,3,3,0.0013922395824133653,-0.026320665592926184
AMAC_A05,CH0_L,4,0,0.0016720177141811281,-0.02691142089877339
AMAC_A05,CH0_L,4,1,0.0007795873263545593,-0.024903750379424994
AMAC_A05,CH0_L,4,2,0.001312055505727944,-0.02586145076950954
AMAC_A05,CH0_L,4,3,0.0013732527493411028,-0.02584195804502771
AMAC_A05,CH0_L,5,0,0.0016442038722412743,-0.026513892545989258
AMAC_A05,CH0_L,5,1,0.0007681637751527886,-0.024016412513064533
AMAC_A05,CH0_L,5,2,0.0012939238646054604,-0.025596989310467454
AMAC_A05,CH0_L,5,3,0.001354347277946114,-0.02576638004363425
AMAC_A05,CH0_L,6,0,0.0016121506085738982,-0.02592052819716976
AMAC_A05,CH0_L,6,1,0.000758821607146534,-0.02420724003428553
AMAC_A05,CH0_L,6,2,0.001271742527415464,-0.0245421964030553
AMAC_A05,CH0_L,6,3,0.001331458064673419,-0.02515119793243184
AMAC_A05,CH0_L,7,0,0.001581295937760961,-0.025483204548418747
AMAC_A05,CH0_L,7,1,0.000749174111679845,-0.024180145535005897
AMAC_A05,CH0_L,7,2,0.0012490415683812967,-0.024421151199568097
AMAC_A05,CH0_L,7,3,0.0013066957303311186,-0.024843828927965068
AMAC_A05,CH0_L,8,0,0.00154840387060032,-0.024718445515351694
AMAC_A05,CH0_L,8,1,0.0007365649546096992,-0.023298748709593333
AMAC_A05,CH0_L,8,2,0.0012248580551014723,-0.02416039962137125
AMAC_A05,CH0_L,8,3,0.0012804868157911956,-0.024299611693856082
AMAC_A05,CH0_L,9,0,0.0015161181613633445,-0.024309734446308885
AMAC_A05,CH0_L,9,1,0.0007218425774090812,-0.02243180859779172
AMAC_A05,CH0_L,9,2,0.001198982921261091,-0.023405453616209427
AMAC_A05,CH0_L,9,3,0.001254037843485463,-0.023803270391154374
AMAC_A05,CH0_L,10,0,0.0014826060025271153,-0.023547039984111034
AMAC_A05,CH0_L,10,1,0.0007079999971424291,-0.02213921904915317
AMAC_A05,CH0_L,10,2,0.0011731792290015487,-0.022698641681283372
AMAC_A05,CH0_L,10,3,0.0012274344154717125,-0.02321515799785896
AMAC_A05,CH0_L,11,0,0.001450486184222148,-0.02300000472783568
AMAC_A05,CH0_L,11,1,0.0006943880024454398,-0.021972594250124922
AMAC_A05,CH0_L,11,2,0.001149629399771636,-0.022581433893158438
AMAC_A05,CH0_L,11,3,0.0012017082054741172,-0.022673395738797147
AMAC_A05,CH0_L,12,0,0.0014171005048257634,-0.02218404029169312
AMAC_A05,CH0_L,12,1,0.0006798017567459621,-0.020998973641376126
AMAC_A05,CH0_L,12,2,0.001123180018837184,-0.02138535706284448
AMAC_A05,CH0_L,12,3,0.0011738824155687463,-0.021541675212583662
AMAC_A05,CH0_L,13,0,0.001385367850610184,-0.021530269885067906
AMAC_A05,CH0_L,13,1,0.000664872412364545,-0.02003921503931247
AMAC_A05,CH0_L,13,2,0.001097511295444835,-0.020610813068391475
AMAC_A05,CH0_L,13,3,0.001146938632807374,-0.020601026580334508
AMAC_A05,CH0_L,14,0,0.001351986877650499,-0.020572724479782912
AMAC_A05,CH0_L,14,1,0.0006511433458134991,-0.019801524563877702
AMAC_A05,CH0_L,14,2,0.001071997616994544,-0.019898585085028668
AMAC_A05,CH0_L,14,3,0.0011202436451052112,-0.020078238446848824
AMAC_A05,CH0_L,15,0,0.0013190065248637262,-0.01982086611802018
AMAC_A05,CH0_L,15,1,0.0006354238922996764,-0.01864159478030978
AMAC_A05,CH0_L,15,2,0.0010462298404842049,-0.019246693372464214
AMAC_A05,CH0_L,15,3,0.0010930190744492627,-0.0192189795487964
AMAC_A05,CH0_R,0,0,0.0017587140857149564,-0.033438848461630144
AMAC_A05,CH0_R,0,1,0.0007915790772630557,-0.032192988385153234
AMAC_A05,CH0_R,0,2,0.0013696342971897203,-0.03368682848792282
AMAC_A05,CH0_R,0,3,0.0014387820259425135,-0.033652887994652006
AMAC_A05,CH0_R,1,0,0.0017383632725574796,-0.03493706335677314
AMAC_A05,CH0_R,1,1,0.0007817092952403443,-0.030686629411095966
AMAC_A05,CH0_R,1,2,0.0013515719124868868,-0.033473967712151075
AMAC_A05,CH0_R,1,3,0.001420906465483852,-0.033832388970328475
AMAC_A05,CH0_R,2,0,0.0017123560292191438,-0.03408707943580907
AMAC_A05,CH0_R,2,1,0.0007686019663547787,-0.028374544338165518
AMAC_A05,CH0_R,2,2,0.0013333002129519607,-0.03189757117778029
AMAC_A05,CH0_R,2,3,0.0014014659985103985,-0.03274752765891158
AMAC_A05,CH0_R,3,0,0.0016865267448177897,-0.032200512569626395
AMAC_A05,CH0_R,3,1,0.0007610415180195609,-0.02744998212985829
AMAC_A05,CH0_R,3,2,0.0013135866559255555,-0.03009495437183305
AMAC_A05,CH0_R,3,3,0.001381847082282166,-0.031037061991403363
AMAC_A05,CH0_R,4,0,0.0016602932970325092,-0.03042317317564102
AMAC_A05,CH0_R,4,1,0.0007510464614016949,-0.02920909846401189
AMAC_A05,CH0_R,4,2,0.0012944662470558328,-0.02833948030937892
AMAC_A05,CH0_R,4,3,0.0013609009641273495,-0.0289402912854424
AMAC_A05,CH0_R,5,0,0.0016317092507266463,-0.02997400106884927
AMAC_A05,CH0_R,5,1,0.0007382456488587413,-0.02667816915846635
AMAC_A05,CH0_R,5,2,0.001278221665606783,-0.03030869229763642
AMAC_A05,CH0_R,5,3,0.0013398894494280017,-0.02978581960240807
AMAC_A05,CH0_R,6,0,0.0015989391046397855,-0.02890661357354741
AMAC_A05,CH0_R,6,1,0.0007307632520383261,-0.02884565407356216
AMAC_A05,CH0_R,6,2,0.0012557268113513372,-0.028620983014642887
AMAC_A05,CH0_R,6,3,0.0013156141384839963,-0.02790604303708242
AMAC_A05,CH0_R,7,0,0.0015679890665170656,-0.030649834651900538
AMAC_A05,CH0_R,7,1,0.0007193702006522127,-0.029712759777861798
AMAC_A05,CH0_R,7,2,0.0012315607068419405,-0.029717526487744807
AMAC_A05,CH0_R,7,3,0.0012923353923331123,-0.03005288988382004
AMAC_A05,CH0_R,8,0,0.0015340237244907818,-0.03016841421462315
AMAC_A05,CH0_R,8,1,0.0007073663296968987,-0.028359368114714973
AMAC_A05,CH0_R,8,2,0.0012049154860085695,-0.02858589514848476
AMAC_A05,CH0_R,8,3,0.0012658695884609017,-0.029739328395775907
AMAC_A05,CH0_R,9,0,0.0014991888057687547,-0.02763945845962242
AMAC_A05,CH0_R,9,1,0.000690645943656533,-0.02504062614583527
AMAC_A05,CH0_R,9,2,0.0011786199928092405,-0.026773835215788105
AMAC_A05,CH0_R,9,3,0.001235883544187796,-0.026943974406692873
AMAC_A05,CH0_R,10,0,0.0014650340905067517,-0.02677572474303012
AMAC_A05,CH0_R,10,1,0.0006775601393525048,-0.02564801464311001
AMAC_A05,CH0_R,10,2,0.0011513427940779062,-0.025448487770266353
AMAC_A05,CH0_R,10,3,0.0012076401190704506,-0.025869506570564395
AMAC_A05,CH0_R,11,0,0.0014340989367706016,-0.02807398609138647
AMAC_A05,CH0_R,11,1,0.000663544255661357,-0.026842016726340078
AMAC_A05,CH0_R,11,2,0.0011287673710738894,-0.027724951628846917
AMAC_A05,CH0_R,11,3,0.0011836797730233875,-0.02786657964777237
AMAC_A05,CH0_R,12,0,0.0013989424691851855,-0.025487759331958376
AMAC_A05,CH0_R,12,1,0.0006469822966240271,-0.02271956899805118
AMAC_A05,CH0_R,12,2,0.0010997640303019394,-0.023945952302515477
AMAC_A05,CH0_R,12,3,0.0011536398052214515,-0.024445161873689485
AMAC_A05,CH0_R,13,0,0.00136523532271611,-0.024138237348299986
AMAC_A05,CH0_R,13,1,0.000633971140446457,-0.023025299991457807
AMAC_A05,CH0_R,13,2,0.001075266818462044,-0.02386711793525942
AMAC_A05,CH0_R,13,3,0.0011272025276619967,-0.023798829685030175
AMAC_A05,CH0_R,14,0,0.0013348504784096134,-0.024527969749646817
AMAC_A05,CH0_R,14,1,0.0006209915726362858,-0.022494356070126988
AMAC_A05,CH0_R,14,2,0.0010505130488823037,-0.023474611972215696
AMAC_A05,CH0_R,14,3,0.001101744952418444,-0.02361068352509293
AMAC_A05,CH0_R,15,0,0.0013008130033568977,-0.022841067936716364
AMAC_A05,CH0_R,15,1,0.0006076396704669131,-0.02219698456801199
AMAC_A05,CH0_R,15,2,0.0010256748766111735,-0.022433386235530595
AMAC_A05,CH0_R,15,3,0.0010751691870179614,-0.022497535089797748
AMAC_A05,CH1_R,0,0,0.0017620856638036928,-0.03094562578523048
AMAC_A05,CH1_R,0,1,0.0007937371736838659,-0.029919460844370596
AMAC_A05,CH1_R,0,2,0.0013708186655914136,-0.030372060836509687
AMAC_A05,CH1_R,0,3,0.0014401631079467086,-0.03021443014787964
AMAC_A05,CH1_R,1,0,0.0017399868164821243,-0.0315502621325416
AMAC_A05,CH1_R,1,1,0.0007834484319383075,-0.028245958770328757
AMAC_A05,CH1_R,1,2,0.0013549929720852606,-0.031064323574228794
AMAC_A05,CH1_R,1,3,0.0014239333939924793,-0.03155386901146738
AMAC_A05,CH1_R,2,0,0.0017175986893057757,-0.03223844740699934
AMAC_A05,CH1_R,2,1,0.0007730159957914489,-0.026985304172585694
AMAC_A05,CH1_R,2,2,0.0013344287282507441,-0.028891562123983593
AMAC_A05,CH1_R,2,3,0.0014034811273944121,-0.029769498010122363
AMAC_A05,CH1_R,3,0,0.0016889241966271983,-0.029327052387470097
AMAC_A05,CH1_R,3,1,0.0007626960264434616,-0.02524696317941467
AMAC_A05,CH1_R,3,2,0.001316810591611374,-0.027690492769730447
AMAC_A05,CH1_R,3,3,0.0013835278581959902,-0.02812140124830566
AMAC_A05,CH1_R,4,0,0.0016617519828870896,-0.027429282597160404
AMAC_A05,CH1_R,4,1,0.0007531641316131408,-0.026631765457089254
AMAC_A05,CH1_R,4,2,0.0012973082666672565,-0.02632336086957076
AMAC_A05,CH1_R,4,3,0.0013625002993542569,-0.02690836256285218
AMAC_A05,CH1_R,5,0,0.0016327879826571212,-0.026915106906387567
AMAC_A05,CH1_R,5,1,0.0007421267941242135,-0.024639351368973647
AMAC_A05,CH1_R,5,2,0.001279437579264298,-0.026886095088004585
AMAC_A05,CH1_R,5,3,0.0013433825512634355,-0.02753890389545296
AMAC_A05,CH1_R,6,0,0.0016001980077744772,-0.02600888969623776
AMAC_A05,CH1_R,6,1,0.000732845277928953,-0.026218390709014616
AMAC_A05,CH1_R,6,2,0.0012544958682329777,-0.024695327878381117
AMAC_A05,CH1_R,6,3,0.0013169402545349783,-0.02497604634295523
AMAC_A05,CH1_R,7,0,0.001569828451458783,-0.027359031783541442
AMAC_A05,CH1_R,7,1,0.0007205877238452306,-0.026233250917657512
AMAC_A05,CH1_R,7,2,0.0012318280666235187,-0.026008000693925958
AMAC_A05,CH1_R,7,3,0.0012923731866331897,-0.026142824014034595
AMAC_A05,CH1_R,8,0,0.0015365457198153196,-0.026898738307254977
AMAC_A05,CH1_R,8,1,0.0007067622895194113,-0.02397253044644473
AMAC_A05,CH1_R,8,2,0.0012055224496950413,-0.02509338487130045
AMAC_A05,CH1_R,8,3,0.0012664810037949122,-0.026191570402137508
AMAC_A05,CH1_R,9,0,0.0014997407414467567,-0.024005325648583806
AMAC_A05,CH1_R,9,1,0.0006926089099437365,-0.022470699091401855
AMAC_A05,CH1_R,9,2,0.0011792666359269589,-0.023544496939563144
AMAC_A05,CH1_R,9,3,0.001236694766907149,-0.02350238134552023
AMAC_A05,CH1_R,10,0,0.0014679073186357246,-0.024109125124748117
AMAC_A05,CH1_R,10,1,0.0006792964302903834,-0.022800330317829704
AMAC_A05,CH1_R,10,2,0.0011528972801642461,-0.02273037289249343
AMAC_A05,CH1_R,10,3,0.0012083994422347737,-0.02233106045553651
AMAC_A05,CH1_R,11,0,0.00143384086381621,-0.02399375315329713
AMAC_A05,CH1_R,11,1,0.0006651231973515665,-0.02317523136060552
AMAC_A05,CH1_R,11,2,0.0011285487405356008,-0.023797897360485192
AMAC_A05,CH1_R,11,3,0.001183254655699232,-0.023773659256898273
AMAC_A05,CH1_R,12,0,0.0013994221859996354,-0.02211175838918487
AMAC_A05,CH1_R,12,1,0.0006494093402999502,-0.02028610673935755
AMAC_A05,CH1_R,12,2,0.0011006038773289678,-0.020651562083791083
AMAC_A05,CH1_R,12,3,0.00115373477014386,-0.020611384297409822
AMAC_A05,CH1_R,13,0,0.0013668041204199708,-0.02115391844743955
AMAC_A05,CH1_R,13,1,0.0006365134581469563,-0.020467966858318688
AMAC_A05,CH1_R,13,2,0.001076046612140409,-0.020283657215256046
AMAC_A05,CH1_R,13,3,0.0011284495407103147,-0.020691563473587464
AMAC_A05,CH1_R,14,0,0.0013347845727943184,-0.02080495876791617
AMAC_A05,CH1_R,14,1,0.0006229273535643586,-0.020026370388881304
AMAC_A05,CH1_R,14,2,0.0010513942586431126,-0.019935377309261156
AMAC_A05,CH1_R,14,3,0.0011017316985811806,-0.01972311455641522
AMAC_A05,CH1_R,15,0,0.0013013451052412326,-0.01900221194299901
AMAC_A05,CH1_R,15,1,0.0006098521838211607,-0.019337609457111844
AMAC_A05,CH1_R,15,2,0.001025231305559039,-0.018323924763133406
AMAC_A05,CH1_R,15,3,0.001074629602525022,-0.018527753376692976
AMAC_A05,CH2_R,0,0,0.0017418733831930855,-0.019620349625322654
AMAC_A05,CH2_R,0,1,0.0007835892404332951,-0.018943823227103376
AMAC_A05,CH2_R,0,2,0.0013539350706886315,-0.019136027250370048
AMAC_A05,CH2_R,0,3,0.0014200263680683154,-0.018658429315358424
AMAC_A05,CH2_R,1,0,0.0017160458092119598,-0.01996509565202677
AMAC_A05,CH2_R,1,1,0.0007725818406244716,-0.017147045232993475
AMAC_A05,CH2_R,1,2,0.00133649824835381,-0.019075031054128243
AMAC_A05,CH2_R,1,3,0.0014043471278602276,-0.01922755252136561
AMAC_A05,CH2_R,2,0,0.0016903335795599927,-0.019445581625448804
AMAC_A05,CH2_R,2,1,0.0007606368114532889,-0.01538773642968
AMAC_A05,CH2_R,2,2,0.0013132336315030968,-0.015350639574198558
AMAC_A05,CH2_R,2,3,0.0013855791325765945,-0.0191914466259607
AMAC_A05,CH2_R,3,0,0.0016702514721954568,-0.018810410509263957
AMAC_A05,CH2_R,3,1,0.0007551485719277071,-0.016658012015616716
AMAC_A05,CH2_R,3,2,0.0013014591070321304,-0.017801407854573358
AMAC_A05,CH2_R,3,3,0.0013714434755321416,-0.019861783931829934
AMAC_A05,CH2_R,4,0,0.0016430629645307186,-0.01790374067471685
AMAC_A05,CH2_R,4,1,0.0007436209675439406,-0.016569670501639756
AMAC_A05,CH2_R,4,2,0.0012800288901950439,-0.014961643031627014
AMAC_A05,CH2_R,4,3,0.0013484336922893227,-0.018233005328391096
AMAC_A05,CH2_R,5,0,0.001617164794164249,-0.017999890836258015
AMAC_A05,CH2_R,5,1,0.000732804808181668,-0.015090082210375912
AMAC_A05,CH2_R,5,2,0.0012600853240776124,-0.01614178678291078
AMAC_A05,CH2_R,5,3,0.0013300813097909575,-0.019063027617799783
AMAC_A05,CH2_R,6,0,0.0015794160751640115,-0.014550691616178035
AMAC_A05,CH2_R,6,1,0.000726444392086055,-0.017762670520059764
AMAC_A05,CH2_R,6,2,0.0012406261825243564,-0.01551766898589343
AMAC_A05,CH2_R,6,3,0.0013047390435546838,-0.016980451985648817
AMAC_A05,CH2_R,7,0,0.0015484209778580036,-0.016629494634881132
AMAC_A05,CH2_R,7,1,0.0007138178164403739,-0.017448986224714386
AMAC_A05,CH2_R,7,2,0.0012209418042741335,-0.01809112304084287
AMAC_A05,CH2_R,7,3,0.0012771546932460378,-0.016204526081848546
AMAC_A05,CH2_R,8,0,0.0015153291585831992,-0.015646599017828496
AMAC_A05,CH2_R,8,1,0.0007002551975246317,-0.01547870136863469
AMAC_A05,CH2_R,8,2,0.001188216826684286,-0.013639893017944438
AMAC_A05,CH2_R,8,3,0.0012486687572288231,-0.014701270264100775
AMAC_A05,CH2_R,9,0,0.0014852307489049263,-0.016296538385411362
AMAC_A05,CH2_R,9,1,0.000684877163624554,-0.013973871354835894
AMAC_A05,CH2_R,9,2,0.0011626107440518931,-0.0132321300515712
AMAC_A05,CH2_R,9,3,0.0012204088433334533,-0.013047776452483405
AMAC_A05,CH2_R,10,0,0.0014474383070393374,-0.013568891213398238
AMAC_A05,CH2_R,10,1,0.0006736533808981742,-0.015074548570276009
AMAC_A05,CH2_R,10,2,0.0011368207027150498,-0.011663367477396314
AMAC_A05,CH2_R,10,3,0.0011934740150621825,-0.012907283471820907
AMAC_A05,CH2_R,11,0,0.0014180855320733389,-0.015382302401722914
AMAC_A05,CH2_R,11,1,0.0006563585248578646,-0.01373258600813144
AMAC_A05,CH2_R,11,2,0.0011157186069112109,-0.014939228400856494
AMAC_A05,CH2_R,11,3,0.0011667548939897228,-0.013422933959426583
AMAC_A05,CH2_R,12,0,0.0013816604778627572,-0.012797171476685507
AMAC_A05,CH2_R,12,1,0.0006448597167595467,-0.013577677319507502
AMAC_A05,CH2_R,12,2,0.0010849107487665396,-0.01027093894759422
AMAC_A05,CH2_R,12,3,0.0011398374766182619,-0.011765852601673376
AMAC_A05,CH2_R,13,0,0.0013494845309042827,-0.012250018774701044
AMAC_A05,CH2_R,13,1,0.0006277290588748239,-0.011572798433306589
AMAC_A05,CH2_R,13,2,0.0010609423022518631,-0.010740800815083943
AMAC_A05,CH2_R,13,3,0.0011168783486463847,-0.012768927830429756
AMAC_A05,CH2_R,14,0,0.0013167331165417633,-0.01036434077154862
AMAC_A05,CH2_R,14,1,0.0006149166463006784,-0.010778198201254178
AMAC_A05,CH2_R,14,2,0.0010363410303123692,-0.009356188065172742
AMAC_A05,CH2_R,14,3,0.0010900798132752129,-0.012093268713221939
AMAC_A05,CH2_R,15,0,0.0012823446343012289,-0.00910088709992887
AMAC_A05,CH2_R,15,1,0.0006009160224929753,-0.009531605337646626
