AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_C07,CH0_L,0,0,0.0018531325629680742,-0.027644557338923285
AMAC_C07,CH0_L,0,1,0.000835119242893992,-0.02541768805152561
AMAC_C07,CH0_L,0,2,0.0014428140789736693,-0.02675203864635573
AMAC_C07,CH0_L,0,3,0.0015132942350213592,-0.026853043428267536
AMAC_C07,CH0_L,1,0,0.0018299492643588102,-0.027692134319955257
AMAC_C07,CH0_L,1,1,0.0008273061161739463,-0.025065998931792573
AMAC_C07,CH0_L,1,2,0.0014269549075581333,-0.026709009243085013
AMAC_C07,CH0_L,1,3,0.0014953526663715698,-0.026615782350368322
AMAC_C07,CH0_L,2,0,0.0018063413558804036,-0.02744994766975935
AMAC_C07,CH0_L,2,1,0.0008186278391100895,-0.024722351001615534
AMAC_C07,CH0_L,2,2,0.0014090600178741197,-0.026054540011457978
AMAC_C07,CH0_L,2,3,0.0014772716473171951,-0.02631653139983584
AMAC_C07,CH0_L,3,0,0.001782894422358329,-0.027067106308754557
AMAC_C07,CH0_L,3,1,0.0008095332478661484,-0.024312478495446526
AMAC_C07,CH0_L,3,2,0.0013917641681139706,-0.025794658125059072
AMAC_C07,CH0_L,3,3,0.00145886233394455,-0.025835375301496495
AMAC_C07,CH0_L,4,0,0.0017589195514205456,-0.026693582515447473
AMAC_C07,CH0_L,4,1,0.0007972284033677439,-0.023160549141155493
AMAC_C07,CH0_L,4,2,0.0013734646694778339,-0.025359235792014666
AMAC_C07,CH0_L,4,3,0.0014394944230171588,-0.02555199615368589
AMAC_C07,CH0_L,5,0,0.0017337177734414314,-0.02629623203834294
AMAC_C07,CH0_L,5,1,0.0007889855182265597,-0.023199673512446374
AMAC_C07,CH0_L,5,2,0.0013546031751095946,-0.024966906079344
AMAC_C07,CH0_L,5,3,0.0014197013354115154,-0.0252488544950908
AMAC_C07,CH0_L,6,0,0.0017060289399023004,-0.025810327088566648
AMAC_C07,CH0_L,6,1,0.0007787105764037846,-0.023090222223679898
AMAC_C07,CH0_L,6,2,0.0013348185354683244,-0.024502185857818715
AMAC_C07,CH0_L,6,3,0.0013991185880386696,-0.024727823757528362
AMAC_C07,CH0_L,7,0,0.0016743058584117977,-0.025315306087307077
AMAC_C07,CH0_L,7,1,0.0007674522082918137,-0.02260796263975386
AMAC_C07,CH0_L,7,2,0.0013142512647153178,-0.024003155416990562
AMAC_C07,CH0_L,7,3,0.0013768261487311412,-0.02436137243923437
AMAC_C07,CH0_L,8,0,0.0016384047050017035,-0.024280773626690254
AMAC_C07,CH0_L,8,1,0.0007552307380489697,-0.021953379215493948
AMAC_C07,CH0_L,8,2,0.0012900767833531309,-0.023519799979292745
AMAC_C07,CH0_L,8,3,0.0013502375238004997,-0.02372660564605624
AMAC_C07,CH0_L,9,0,0.0016043379856260733,-0.023956928629172224
AMAC_C07,CH0_L,9,1,0.0007433923801839777,-0.021393642149004265
AMAC_C07,CH0_L,9,2,0.0012636653085247396,-0.022947469842057717
AMAC_C07,CH0_L,9,3,0.0013221890435156792,-0.022970328592054428
AMAC_C07,CH0_L,10,0,0.0015683363501576997,-0.023100152962932177
AMAC_C07,CH0_L,10,1,0.0007299650597220938,-0.021005034032305418
AMAC_C07,CH0_L,10,2,0.001236095194372513,-0.02207664218129049
AMAC_C07,CH0_L,10,3,0.0012939143587818631,-0.02229320258576133
AMAC_C07,CH0_L,11,0,0.0015346972017693376,-0.022495349184779995
AMAC_C07,CH0_L,11,1,0.0007154031899604404,-0.020314203279722838
AMAC_C07,CH0_L,11,2,0.0012095306990033822,-0.021580939921235
AMAC_C07,CH0_L,11,3,0.0012657232235049056,-0.021690093853757864
AMAC_C07,CH0_L,12,0,0.001500479901946829,-0.021862685014799637
AMAC_C07,CH0_L,12,1,0.0007012705184151985,-0.01968961563354951
AMAC_C07,CH0_L,12,2,0.0011837274997671904,-0.020871216009196572
AMAC_C07,CH0_L,12,3,0.001238232330631993,-0.02095256540741462
AMAC_C07,CH0_L,13,0,0.0014661222749350728,-0.021026224309064586
AMAC_C07,CH0_L,13,1,0.000686329815783208,-0.018910251538799563
AMAC_C07,CH0_L,13,2,0.0011565978777039636,-0.020006024729345116
AMAC_C07,CH0_L,13,3,0.0012100117276868493,-0.020273925525490195
AMAC_C07,CH0_L,14,0,0.0014334422196409168,-0.02035182102726667
AMAC_C07,CH0_L,14,1,0.0006731958187703036,-0.018555198283315134
AMAC_C07,CH0_L,14,2,0.0011314379274980693,-0.01927689811627183
AMAC_C07,CH0_L,14,3,0.0011838922199250766,-0.01956631153462642
AMAC_C07,CH0_L,15,0,0.0013983331742641167,-0.019667671437077327
AMAC_C07,CH0_L,15,1,0.0006585026600070261,-0.017766655657672003
AMAC_C07,CH0_L,15,2,0.001104091233700219,-0.018469531005005146
AMAC_C07,CH0_L,15,3,0.0011550395458185328,-0.018780625516497913
AMAC_C07,CH0_R,0,0,0.0017408873919496054,-0.03521867395744698
AMAC_C07,CH0_R,0,1,0.0007621376719836211,-0.03297013675014834
AMAC_C07,CH0_R,0,2,0.0013447212041605872,-0.0342740680780234
AMAC_C07,CH0_R,0,3,0.001415082349569384,-0.03442359767935068
AMAC_C07,CH0_R,1,0,0.0017181035864810364,-0.03508127782391299
AMAC_C07,CH0_R,1,1,0.0007541437530666338,-0.03273373237493665
AMAC_C07,CH0_R,1,2,0.0013281401210979349,-0.03394851004178445
AMAC_C07,CH0_R,1,3,0.0013968982146754813,-0.033988404736925354
AMAC_C07,CH0_R,2,0,0.0016949930590683794,-0.03486470964009124
AMAC_C07,CH0_R,2,1,0.0007449709890172729,-0.03221371874364631
AMAC_C07,CH0_R,2,2,0.0013113838688617843,-0.033685988957203164
AMAC_C07,CH0_R,2,3,0.0013796642898154482,-0.034055161644511285
AMAC_C07,CH0_R,3,0,0.0016709018337683755,-0.03454030599395833
AMAC_C07,CH0_R,3,1,0.0007356150861036496,-0.03185033269117405
AMAC_C07,CH0_R,3,2,0.0012938851100311784,-0.03331882549003363
AMAC_C07,CH0_R,3,3,0.001361021812479745,-0.03354625305775709
AMAC_C07,CH0_R,4,0,0.0016475293790631938,-0.03412614302405106
AMAC_C07,CH0_R,4,1,0.0007253470548826498,-0.03140841077483548
AMAC_C07,CH0_R,4,2,0.001275434585286842,-0.03283623092534125
AMAC_C07,CH0_R,4,3,0.0013420195408003703,-0.03330436458096165
AMAC_C07,CH0_R,5,0,0.0016222809502057262,-0.033753365386070835
AMAC_C07,CH0_R,5,1,0.0007149091628673934,-0.030939151003198974
AMAC_C07,CH0_R,5,2,0.0012571145441179058,-0.032543731038931864
AMAC_C07,CH0_R,5,3,0.001322093101922163,-0.03270300094242349
AMAC_C07,CH0_R,6,0,0.0015955385118557373,-0.033267774356383215
AMAC_C07,CH0_R,6,1,0.0007038233703109055,-0.03026241589163323
AMAC_C07,CH0_R,6,2,0.0012374073519730582,-0.032042358234601574
AMAC_C07,CH0_R,6,3,0.0013020400431027813,-0.032417914664385
AMAC_C07,CH0_R,7,0,0.0015640875748023225,-0.03264304124129534
AMAC_C07,CH0_R,7,1,0.0006934488702363148,-0.030026899401645362
AMAC_C07,CH0_R,7,2,0.0012169425545309205,-0.031428373345529434
AMAC_C07,CH0_R,7,3,0.0012795559804885106,-0.03175637098506264
AMAC_C07,CH0_R,8,0,0.0015299886268478587,-0.03203021126669801
AMAC_C07,CH0_R,8,1,0.0006815466676062607,-0.029443767114148346
AMAC_C07,CH0_R,8,2,0.0011935045641775974,-0.031133167574111376
AMAC_C07,CH0_R,8,3,0.0012537138784805642,-0.03117895332492568
AMAC_C07,CH0_R,9,0,0.0014961517637978935,-0.031457866303944995
AMAC_C07,CH0_R,9,1,0.0006694973525842828,-0.029027784787976456
AMAC_C07,CH0_R,9,2,0.0011669302669006937,-0.03037270639605834
AMAC_C07,CH0_R,9,3,0.0012263776984537639,-0.030531866665221542
AMAC_C07,CH0_R,10,0,0.0014617984736822907,-0.030593151059835715
AMAC_C07,CH0_R,10,1,0.0006552330935603867,-0.02808013940682577
AMAC_C07,CH0_R,10,2,0.001140494887747796,-0.029587622903883302
AMAC_C07,CH0_R,10,3,0.0011979498295967704,-0.029798945329305087
AMAC_C07,CH0_R,11,0,0.0014281677942360141,-0.03008031800823647
AMAC_C07,CH0_R,11,1,0.0006411407128259326,-0.027778372359994745
AMAC_C07,CH0_R,11,2,0.0011143445371965223,-0.029134147860219884
AMAC_C07,CH0_R,11,3,0.001170468546647891,-0.029157607905675616
AMAC_C07,CH0_R,12,0,0.0013936959300069702,-0.02910999103142182
AMAC_C07,CH0_R,12,1,0.0006265488332487757,-0.027007691762078997
AMAC_C07,CH0_R,12,2,0.001088210782510216,-0.02827583427958849
