AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_C03,LEFT,0,0,0,4.211196245442162e-08,-3.247575211927018e-06,-0.10862086704478222,2.171407276208015e-09
AMAC_C03,LEFT,0,0,1,1.204845257267625e-07,-9.412163048867142e-06,-0.09402586145234111,1.1504946618430462e-06
AMAC_C03,LEFT,0,0,2,9.719382219768484e-07,-7.676045132370863e-05,-0.12002657936587836,63.12512912622567
AMAC_C03,LEFT,0,0,3,1.062554802052911e-06,-8.38274901087442e-05,-0.12387439596018447,66.17326876724964
AMAC_C03,LEFT,0,0,4,4.513448301074514e-06,-0.00035493903464905036,-0.12198748087222407,69.6185823280024
AMAC_C03,LEFT,0,0,5,4.600481190649907e-06,-0.00036185489516445243,-0.12229584384533711,70.03262609538
AMAC_C03,LEFT,0,0,6,5.417820508050543e-06,-0.0004261604283921953,-0.12236977486690151,70.555564803553
AMAC_C03,LEFT,0,0,7,5.50750021010579e-06,-0.00043320671457944927,-0.12234713430494634,70.64578454310863
AMAC_C03,LEFT,0,0,8,1.0061440178156785e-05,-0.0007926109707472269,-0.1242331695219694,68.86792038516245
AMAC_C03,LEFT,0,0,9,1.0117237333989035e-05,-0.0007969995826206313,-0.12412654910603849,69.43429073417589
AMAC_C03,LEFT,0,0,10,1.095179760656029e-05,-0.0008628182863073355,-0.12585542865784768,70.78134049103227
AMAC_C03,LEFT,0,0,11,1.1085720101719974e-05,-0.0008736297529839824,-0.12528492179050243,69.19146745587126
AMAC_C03,LEFT,0,0,12,1.4554409766609529e-05,-0.0011473326820459965,-0.12585007702750933,69.52522073045728
AMAC_C03,LEFT,0,0,13,1.4632288236797792e-05,-0.0011535027328427572,-0.12591197646042318,69.65134357350833
AMAC_C03,LEFT,0,0,14,1.5483579466967147e-05,-0.0012207080797652407,-0.12587613084207933,69.06159856933608
AMAC_C03,LEFT,0,0,15,1.5581124337680324e-05,-0.0012283747475255757,-0.12657844289029213,69.16570892977275
AMAC_C03,LEFT,0,1,0,2.0101420927038522e-08,3.9003911882370555e-06,-7.171774176777934,49.977625101683124
AMAC_C03,LEFT,0,1,1,5.97092178279491e-08,-9.677142376089287e-06,-0.11947199449102726,750.7493484400148
AMAC_C03,LEFT,0,1,2,4.550320438989909e-07,-7.468872063670966e-05,-0.11911661185594201,48.73238214145483
AMAC_C03,LEFT,0,1,3,4.972070667383114e-07,-8.158772783614092e-05,-0.12112395625312876,48.07806864252521
AMAC_C03,LEFT,0,1,4,2.1363235679343187e-06,-0.00034887378766839647,-0.15949954249424514,107.03369552666909
AMAC_C03,LEFT,0,1,5,2.1746410370521404e-06,-0.00035524549891514327,-0.15410545174378198,104.74030862483593
AMAC_C03,LEFT,0,1,6,2.5434872461875504e-06,-0.0004164337636484807,-0.11965144757657262,69.81965969635189
AMAC_C03,LEFT,0,1,7,2.6086504778141862e-06,-0.00042666425903708095,-0.14994861228430173,95.58031082919078
AMAC_C03,LEFT,0,1,8,4.696876587389335e-06,-0.0007686251189777185,-0.12364462791406161,69.28799710945802
AMAC_C03,LEFT,0,1,9,4.725661506417419e-06,-0.0007731549632637125,-0.12349774370266464,69.84915642113594
AMAC_C03,LEFT,0,1,10,5.1198074395218876e-06,-0.000837799108053952,-0.12500123410208894,70.54228675040889
AMAC_C03,LEFT,0,1,11,5.156495777015139e-06,-0.0008436479557870176,-0.12479541239886263,70.60828622673408
AMAC_C03,LEFT,0,1,12,6.794941262865909e-06,-0.0011122481114993726,-0.12504295300947058,69.88430322411385
AMAC_C03,LEFT,0,1,13,6.827693534946625e-06,-0.0011177216820188033,-0.12512360794497243,70.13473560053218
AMAC_C03,LEFT,0,1,14,7.204378798636678e-06,-0.0011793641113628766,-0.12480325425493333,69.77045165269523
AMAC_C03,LEFT,0,1,15,7.2580885180046435e-06,-0.0011880744485502723,-0.12470838541914088,69.442270718788
AMAC_C03,LEFT,0,2,0,3.283802713131793e-08,-3.1325791922299934e-06,-0.10782521669530118,240.45270228763988
AMAC_C03,LEFT,0,2,1,9.830081977247235e-08,-9.674394371001593e-06,-0.12381141064919773,1185.3741745083805
AMAC_C03,LEFT,0,2,2,7.642231757792445e-07,-7.600683728213004e-05,-0.12006769669992735,64.32191595946723
AMAC_C03,LEFT,0,2,3,8.358530167959864e-07,-8.309027128151601e-05,-0.12396471266614861,67.11229307813151
AMAC_C03,LEFT,0,2,4,3.5580614827765358e-06,-0.000353108494970699,-0.1214031609574906,69.5669220317765
AMAC_C03,LEFT,0,2,5,3.6284891039254483e-06,-0.000359956847612584,-0.1224225772515969,70.2639144649085
AMAC_C03,LEFT,0,2,6,4.28397286531514e-06,-0.0004253410936261345,-0.1218895413308453,69.69894384155491
AMAC_C03,LEFT,0,2,7,4.339141186031752e-06,-0.00043071870166457374,-0.11985102172213663,69.4282903490388
AMAC_C03,LEFT,0,2,8,7.8741437425738e-06,-0.0007812626294123179,-0.12460491332494891,70.56750049214925
AMAC_C03,LEFT,0,2,9,7.927759950110038e-06,-0.0007863460278165277,-0.12386523583316361,70.4670532386441
AMAC_C03,LEFT,0,2,10,8.599564361423856e-06,-0.0008533129494040112,-0.1255468570029534,70.87029443156568
AMAC_C03,LEFT,0,2,11,8.651193908808987e-06,-0.000857854307129461,-0.12582781036094873,71.62025399392348
AMAC_C03,LEFT,0,2,12,1.126745890008311e-05,-0.0011160765301532168,-0.12639492214965356,73.33899910886147
AMAC_C03,LEFT,0,2,13,1.1414133627066285e-05,-0.0011315449989556519,-0.1268440324193212,71.7978088688271
AMAC_C03,LEFT,0,2,14,1.1960434215994031e-05,-0.001184606028850235,-0.12713554608343705,73.5998841121968
AMAC_C03,LEFT,0,2,15,1.2046006551770656e-05,-0.001192857546136454,-0.12601764183651581,72.74768349755018
AMAC_C03,LEFT,0,3,0,3.471945030047368e-08,-3.17690207840509e-06,-0.10519820245999852,7.04561259621231e-05
AMAC_C03,LEFT,0,3,1,1.038932172363563e-07,-9.835897638006107e-06,-0.1167681085957455,676.5069080922045
AMAC_C03,LEFT,0,3,2,7.997409825960224e-07,-7.61358596729496e-05,-0.12289491570773661,68.45187318121235
AMAC_C03,LEFT,0,3,3,8.737489689798926e-07,-8.312072078096732e-05,-0.1235622399782554,66.6959232583781
AMAC_C03,LEFT,0,3,4,3.720247546645309e-06,-0.00035357093503047453,-0.1216580095773947,69.72834570702314
AMAC_C03,LEFT,0,3,5,3.790987950019627e-06,-0.00036023463203064214,-0.12132102143881673,69.81748216157177
AMAC_C03,LEFT,0,3,6,4.470040002730363e-06,-0.0004248418622488528,-0.12227670107205954,70.47601945133111
AMAC_C03,LEFT,0,3,7,4.538944481690261e-06,-0.0004311176289712772,-0.12194445748425278,70.44144145762189
AMAC_C03,LEFT,0,3,8,8.169572757727516e-06,-0.000774564497210414,-0.12474584529670608,72.30924669800525
AMAC_C03,LEFT,0,3,9,8.249023815617572e-06,-0.0007820542162756526,-0.12428729680035557,71.80345877347531
AMAC_C03,LEFT,0,3,10,8.908860472323164e-06,-0.0008448585208282658,-0.12615354528087055,73.53842954602796
AMAC_C03,LEFT,0,3,11,8.985955905842316e-06,-0.0008520103955723838,-0.12530997196613114,72.87539041936854
AMAC_C03,LEFT,0,3,12,1.1795932742554278e-05,-0.0011188429654932406,-0.12607411548879568,72.9647900521753
AMAC_C03,LEFT,0,3,13,1.1879026393096389e-05,-0.0011267674676293448,-0.12719820523173478,73.4667367613091
AMAC_C03,LEFT,0,3,14,1.2523549474295278e-05,-0.0011877917283506945,-0.1273181078156849,73.47221008764966
AMAC_C03,LEFT,0,3,15,1.2625385898359078e-05,-0.001197588269529864,-0.1260939513257283,72.45161754077984
AMAC_C03,LEFT,1,0,0,4.19439677509281e-08,-3.230107288934258e-06,-0.10886943589857884,7.643842156457303e-15
AMAC_C03,LEFT,1,0,1,1.2483869521008998e-07,-9.810633214062836e-06,-0.14591839509421117,2975.9190946445015
AMAC_C03,LEFT,1,0,2,9.589346342117185e-07,-7.614394864967889e-05,-0.12133051797777875,67.58020545550679
AMAC_C03,LEFT,1,0,3,1.0478987965429318e-06,-8.325148273692367e-05,-0.12203967487488612,65.78553865301535
AMAC_C03,LEFT,1,0,4,4.4689618265928825e-06,-0.000354395106500836,-0.12107446335656784,69.41878676678418
AMAC_C03,LEFT,1,0,5,4.555188647888285e-06,-0.00036120639320348153,-0.12111203685591208,69.46486063531079
AMAC_C03,LEFT,1,0,6,5.375106068044648e-06,-0.0004261837138176892,-0.12121563521215983,69.48841321419523
AMAC_C03,LEFT,1,0,7,5.462445924258709e-06,-0.0004331174702053704,-0.12166053448208697,69.8102462186169
AMAC_C03,LEFT,1,0,8,9.822676827386819e-06,-0.0007767886212678492,-0.12399353149420003,71.25833574163478
AMAC_C03,LEFT,1,0,9,9.930846391007909e-06,-0.0007855932467299077,-0.12446914462000308,70.95681038668462
AMAC_C03,LEFT,1,0,10,1.0685032949378427e-05,-0.0008445164267225772,-0.1257684626044101,73.21977305211092
AMAC_C03,LEFT,1,0,11,1.0750762159140682e-05,-0.0008492761088230727,-0.12534225839941293,73.03933007780506
AMAC_C03,LEFT,1,0,12,1.4016751151631781e-05,-0.001105985473048593,-0.12631787566885927,74.77735032768766
AMAC_C03,LEFT,1,0,13,1.415029460734612e-05,-0.001116800263273671,-0.12739218676675546,74.59344518628943
AMAC_C03,LEFT,1,0,14,1.4884004232919244e-05,-0.0011747661717661458,-0.12543016719899383,74.2314047324514
AMAC_C03,LEFT,1,0,15,1.497950263505517e-05,-0.0011821998997649603,-0.12722193100396859,74.97580579972805
AMAC_C03,LEFT,1,1,0,2.0120335078340097e-08,-1.0265800171968985e-05,6.971476443230645,49.54060186175337
AMAC_C03,LEFT,1,1,1,6.095423906793462e-08,-9.960436712473716e-06,-0.11005333258784501,209.97784452884153
AMAC_C03,LEFT,1,1,2,3.978859007112783e-07,-6.507736307499096e-05,-0.12085592249626455,1361.2698392077996
AMAC_C03,LEFT,1,1,3,4.914809153438662e-07,-8.06091445062927e-05,-0.1202289790929221,47.23608764397079
AMAC_C03,LEFT,1,1,4,2.107036309377985e-06,-0.0003441838483037055,-0.15272070831863802,105.01671197462957
AMAC_C03,LEFT,1,1,5,2.1477415245565875e-06,-0.0003508371351745247,-0.1532419223787173,105.30389449764267
AMAC_C03,LEFT,1,1,6,2.5109964086526815e-06,-0.000411042620029014,-0.11770974060536038,69.3663352517613
AMAC_C03,LEFT,1,1,7,2.5742896639812804e-06,-0.00042073578886343875,-0.14803834691187953,95.68422180251311
AMAC_C03,LEFT,1,1,8,4.636170867543925e-06,-0.0007583855820214821,-0.12249605253514884,69.40066842343272
AMAC_C03,LEFT,1,1,9,4.669212441637604e-06,-0.000763664469621196,-0.12199390695491781,69.58435933771527
AMAC_C03,LEFT,1,1,10,5.054304823781872e-06,-0.0008268244208183446,-0.12293512873259745,70.13857490927323
AMAC_C03,LEFT,1,1,11,5.0891927318343185e-06,-0.0008323770886560155,-0.12345710405046266,70.8464170727505
AMAC_C03,LEFT,1,1,12,6.70125162319735e-06,-0.0010966064786487703,-0.12333441372384514,69.70531635896322
AMAC_C03,LEFT,1,1,13,6.742120208476064e-06,-0.0011032517797534573,-0.12415486080422429,70.0933677145938
AMAC_C03,LEFT,1,1,14,7.111752541126043e-06,-0.00116387259202201,-0.1228469754230015,69.60913639434898
AMAC_C03,LEFT,1,1,15,7.1615261378943484e-06,-0.0011720587963445193,-0.1235203539537922,69.53380878543378
AMAC_C03,LEFT,1,2,0,3.2740458539184905e-08,-3.131559418680681e-06,-0.10737286700221259,100.00009945662376
AMAC_C03,LEFT,1,2,1,9.323331258582623e-08,-9.13039423020511e-06,-0.149154139120939,3181.26809059833
AMAC_C03,LEFT,1,2,2,7.542423993496536e-07,-7.533274228876351e-05,-0.11898216100009198,64.8875998193325
AMAC_C03,LEFT,1,2,3,8.25345751186046e-07,-8.241475354770784e-05,-0.12255944621956329,67.22461236980091
AMAC_C03,LEFT,1,2,4,3.5026185711942592e-06,-0.0003484635424297508,-0.12065828747222496,70.31822001900531
AMAC_C03,LEFT,1,2,5,3.571228889512833e-06,-0.00035532291672027194,-0.12075844179841803,70.56283219026294
AMAC_C03,LEFT,1,2,6,4.216049780091776e-06,-0.00041973843340002324,-0.12118235523941341,70.500580071485
AMAC_C03,LEFT,1,2,7,4.289545200515149e-06,-0.00042703277545733337,-0.12154018281824668,70.51572339300908
AMAC_C03,LEFT,1,2,8,7.807552887445677e-06,-0.0007783611727220234,-0.12270706484699836,68.56783027802692
AMAC_C03,LEFT,1,2,9,7.894773564521952e-06,-0.0007869393524587865,-0.12288686869189548,68.44656314874767
AMAC_C03,LEFT,1,2,10,8.530824958325416e-06,-0.0008504266845376492,-0.1247725972375231,69.79113999990618
AMAC_C03,LEFT,1,2,11,8.604696901467243e-06,-0.000857963894202121,-0.12446372332966414,69.49155951824996
AMAC_C03,LEFT,1,2,12,1.1366703519775499e-05,-0.001133872175574801,-0.12426165017288553,67.85334145150014
AMAC_C03,LEFT,1,2,13,1.1407925198174798e-05,-0.0011378514080251372,-0.12505065651605082,68.51453148772693
AMAC_C03,LEFT,1,2,14,1.206483165984548e-05,-0.0012034681430243476,-0.12443475613534447,67.98134306436525
AMAC_C03,LEFT,1,2,15,1.2132080564974598e-05,-0.0012102606494476802,-0.12403425604752547,67.76455194282569
AMAC_C03,LEFT,1,3,0,3.475106579595573e-08,-3.1978887359801406e-06,-0.1064806913395842,4.861458458016443e-13
AMAC_C03,LEFT,1,3,1,8.654407181708435e-08,-7.93339670669897e-06,-0.15803027566437305,5948.079014209102
AMAC_C03,LEFT,1,3,2,7.897290687604952e-07,-7.548629620450156e-05,-0.12168101956670863,68.2909518027521
AMAC_C03,LEFT,1,3,3,8.63397746799179e-07,-8.260348504432177e-05,-0.12226746236921855,66.65062608316912
AMAC_C03,LEFT,1,3,4,3.675138717153858e-06,-0.00035064163169706267,-0.12070321224841438,69.731663069201
AMAC_C03,LEFT,1,3,5,3.75134726381974e-06,-0.00035810646700724116,-0.12077328127618088,69.4555855809138
AMAC_C03,LEFT,1,3,6,4.419797446631951e-06,-0.00042190584781128947,-0.12135962269805382,70.21556397815895
AMAC_C03,LEFT,1,3,7,4.495528715321052e-06,-0.0004292592719939326,-0.12145838447808652,70.04360173658954
AMAC_C03,LEFT,1,3,8,8.185119714791529e-06,-0.000781971572453956,-0.12305514178009311,68.40703228272031
AMAC_C03,LEFT,1,3,9,8.258641789506235e-06,-0.0007890146921864077,-0.12281661285344551,68.27704707516686
AMAC_C03,LEFT,1,3,10,8.953009459606535e-06,-0.0008553100464256831,-0.12452692116696648,68.95436657230243
AMAC_C03,LEFT,1,3,11,9.002581012027411e-06,-0.0008599286067296957,-0.12377425358856062,69.05133343829715
AMAC_C03,LEFT,1,3,12,1.1759093804385162e-05,-0.0011214915305490607,-0.1259904357219067,71.09485642503745
AMAC_C03,LEFT,1,3,13,1.179973249062886e-05,-0.0011254247450952868,-0.1252798604172129,71.2509843894086
AMAC_C03,LEFT,1,3,14,1.248227376274014e-05,-0.0011902243235731602,-0.1257056960423259,70.95358072380759
AMAC_C03,LEFT,1,3,15,1.2558071185880874e-05,-0.0011972698819397204,-0.12449589522449016,70.24438820654034
AMAC_C03,LEFT,2,0,0,4.203152874601704e-08,-3.245506353383968e-06,-0.10914973081412972,73.4357990807627
AMAC_C03,LEFT,2,0,1,1.1575938796004678e-07,-9.05652070840926e-06,-0.09188139933905771,1.2231403080550158e-11
AMAC_C03,LEFT,2,0,2,9.464027749874454e-07,-7.521526307825974e-05,-0.12111307923809225,69.4730009618764
AMAC_C03,LEFT,2,0,3,1.0346928787709834e-06,-8.229758255626275e-05,-0.12171799539230053,67.69748396303686
AMAC_C03,LEFT,2,0,4,4.401524785266709e-06,-0.00034905672881119666,-0.11974529350573614,69.59949655181985
AMAC_C03,LEFT,2,0,5,4.496264143036368e-06,-0.0003568831528779538,-0.1197067766953608,69.27061203581485
AMAC_C03,LEFT,2,0,6,5.297245157885323e-06,-0.00042045570769485077,-0.12010943303636053,69.77765377552585
AMAC_C03,LEFT,2,0,7,5.383558407880002e-06,-0.00042718804703371823,-0.119952211019725,69.69918192014376
AMAC_C03,LEFT,2,0,8,9.73526965117856e-06,-0.0007714219443132056,-0.12279659340635939,69.76553479399277
AMAC_C03,LEFT,2,0,9,9.786555509870094e-06,-0.0007748098123145752,-0.12256941252708028,70.62169794399396
