AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_L06,LEFT,0,0,0,4.122875616093343e-08,-3.5913364964382337e-06,-0.10593583861429133,2.903801331333167e-13
AMAC_L06,LEFT,0,0,1,1.1712948606359006e-07,-1.0446170048996207e-05,-0.12130531942223789,1675.7628364143186
AMAC_L06,LEFT,0,0,2,9.527205337358818e-07,-8.607807121121463e-05,-0.11824028897431042,29.159074844137038
AMAC_L06,LEFT,0,0,3,1.0390018890108394e-06,-9.384442444401863e-05,-0.12142364772053751,58.704339690998076
AMAC_L06,LEFT,0,0,4,4.46520147535611e-06,-0.00040279224436950224,-0.12009775773225653,62.42839866417279
AMAC_L06,LEFT,0,0,5,4.5556228017202195e-06,-0.0004111048261811777,-0.12018104233379603,62.644705579709125
AMAC_L06,LEFT,0,0,6,5.358337199823709e-06,-0.0004832567681867849,-0.12085623737575661,63.58631565899871
AMAC_L06,LEFT,0,0,7,5.453721943035631e-06,-0.0004920234506529558,-0.12104513144633396,63.315767608447004
AMAC_L06,LEFT,0,0,8,9.692329040406876e-06,-0.0008732163772580794,-0.12343446111773415,64.35658674426786
AMAC_L06,LEFT,0,0,9,9.725256059080898e-06,-0.0008754647536552196,-0.12353823485842702,65.57385504308895
AMAC_L06,LEFT,0,0,10,1.0500456119261316e-05,-0.0009451304285215784,-0.12488223249480153,67.25470827201869
AMAC_L06,LEFT,0,0,11,1.0602062198247906e-05,-0.0009544571106444916,-0.1252026880380175,67.24486890981683
AMAC_L06,LEFT,0,0,12,1.3842878210710824e-05,-0.0012446041361183723,-0.12872905299325446,71.027101068751
AMAC_L06,LEFT,0,0,13,1.3977484448341945e-05,-0.0012573789728589602,-0.1258170997502835,68.7845475071221
AMAC_L06,LEFT,0,0,14,1.4699906289183305e-05,-0.0013217379711245951,-0.12757634932341866,70.18577653089129
AMAC_L06,LEFT,0,0,15,1.4798461378357351e-05,-0.0013307977773019805,-0.1280872710770286,70.18849983984235
AMAC_L06,LEFT,0,1,0,1.822558740805152e-08,2.3228647991208924e-05,-26.899876385686568,8739.535241308042
AMAC_L06,LEFT,0,1,1,5.5202677699081915e-08,-1.0581258254014684e-05,-0.10472199252056738,105.32316965074354
AMAC_L06,LEFT,0,1,2,3.6631450977764337e-07,-7.088681531611213e-05,-0.11960979185163327,1715.9039441332898
AMAC_L06,LEFT,0,1,3,4.667287944622959e-07,-9.056642794322004e-05,-0.11953137058534727,48.4640909417185
AMAC_L06,LEFT,0,1,4,2.040267278112225e-06,-0.00039381709828637256,-0.19298907074468097,149.20960786950744
AMAC_L06,LEFT,0,1,5,2.0374075379608313e-06,-0.0003945907690140597,-0.11083958552618076,56.7963055218564
AMAC_L06,LEFT,0,1,6,2.448751295018969e-06,-0.0004732784372410917,-0.18490173429780626,124.20987485767394
AMAC_L06,LEFT,0,1,7,2.485074552321473e-06,-0.0004802228977418937,-0.18474861474011195,124.5375557674377
AMAC_L06,LEFT,0,1,8,4.35124742667522e-06,-0.0008424807590641406,-0.12073539877269891,63.66107252254453
AMAC_L06,LEFT,0,1,9,4.391384368501413e-06,-0.0008507309798425272,-0.12106067113627275,63.80046426297411
AMAC_L06,LEFT,0,1,10,4.749552174922232e-06,-0.0009196405825190896,-0.12241884708250261,65.09876079144256
AMAC_L06,LEFT,0,1,11,4.802280033379213e-06,-0.0009299156030180617,-0.12256265464891543,64.53539955933238
AMAC_L06,LEFT,0,1,12,6.332555794186014e-06,-0.0012265114558621215,-0.12418969497312382,65.44309183825321
AMAC_L06,LEFT,0,1,13,6.380809250913175e-06,-0.0012356361225333845,-0.12367856209243334,64.70114775751743
AMAC_L06,LEFT,0,1,14,6.7465596454688335e-06,-0.0013067680650506734,-0.12392309708129819,64.49382118347083
AMAC_L06,LEFT,0,1,15,6.776399301749003e-06,-0.0013125684657088073,-0.12384762702241162,64.85960859832471
AMAC_L06,LEFT,0,2,0,3.249969902481095e-08,-3.5894157664301573e-06,-0.10627819389663784,100.00009960574373
AMAC_L06,LEFT,0,2,1,9.678209058607664e-08,-0.002433392925193658,2427.937147030644,2274.0187983237483
AMAC_L06,LEFT,0,2,2,7.391873701689728e-07,-8.451128672517925e-05,-0.11857158767693445,93.4608430760493
AMAC_L06,LEFT,0,2,3,8.11834447529855e-07,-9.269342676832546e-05,-0.12254389114789452,61.270320804642544
AMAC_L06,LEFT,0,2,4,3.4804620864235913e-06,-0.0003970900824174509,-0.118971897605303,62.75840356910151
AMAC_L06,LEFT,0,2,5,3.550809271200139e-06,-0.00040488159478289243,-0.11954537625455344,63.040087579293974
AMAC_L06,LEFT,0,2,6,4.1821479172094876e-06,-0.00047723196425181495,-0.11986890568894559,63.47714017597854
AMAC_L06,LEFT,0,2,7,4.252930207836525e-06,-0.00048529432530832053,-0.12017733113135518,63.55697016243938
AMAC_L06,LEFT,0,2,8,7.55234361463375e-06,-0.0008606814373061345,-0.12273928537354814,64.69730246831602
AMAC_L06,LEFT,0,2,9,7.614350692658047e-06,-0.0008675682785280705,-0.12222230130634808,64.75327875911897
AMAC_L06,LEFT,0,2,10,8.226307428209275e-06,-0.0009368615865596199,-0.12414581033453012,66.44406634543714
AMAC_L06,LEFT,0,2,11,8.30895928572781e-06,-0.0009465691361030123,-0.12462774963315064,66.19574425010025
AMAC_L06,LEFT,0,2,12,1.0918641239416959e-05,-0.001243271101818318,-0.12625162610404397,67.58906918385217
AMAC_L06,LEFT,0,2,13,1.092024811865036e-05,-0.0012435026239706016,-0.12585097605039308,68.95662072294895
AMAC_L06,LEFT,0,2,14,1.1559070089951369e-05,-0.0013164977487645263,-0.12608261395000497,68.31965179121381
AMAC_L06,LEFT,0,2,15,1.1679932223843199e-05,-0.0013302943413477583,-0.12492247459848792,66.57088132443658
AMAC_L06,LEFT,0,3,0,3.362844610752227e-08,-3.505255359833487e-06,-0.11927479340433329,1067.3416685652269
AMAC_L06,LEFT,0,3,1,8.393636319826581e-08,-8.720319862012319e-06,-0.12339025388354492,3278.8204788939574
AMAC_L06,LEFT,0,3,2,6.126066002702458e-07,-6.647170716189776e-05,-0.1258196668729377,2819.5959863364556
AMAC_L06,LEFT,0,3,3,8.522866978497781e-07,-9.302224322208918e-05,-0.12001086820413183,57.678742424393356
AMAC_L06,LEFT,0,3,4,3.663096920612527e-06,-0.0003989890346533647,-0.11951950183954753,62.71954497734534
AMAC_L06,LEFT,0,3,5,3.732249991402245e-06,-0.0004064141297152199,-0.11967854762843813,63.09783513913464
AMAC_L06,LEFT,0,3,6,4.3899908229988e-06,-0.0004777684621298103,-0.12004660312997303,63.647394128226566
AMAC_L06,LEFT,0,3,7,4.460111554363543e-06,-0.0004854649797823024,-0.12045007970509979,64.07323831538915
AMAC_L06,LEFT,0,3,8,7.94175636305032e-06,-0.0008640144611861327,-0.12234329963794036,64.24142075703783
AMAC_L06,LEFT,0,3,9,7.999407111355885e-06,-0.0008700808547715524,-0.12337742171627335,65.15941060856836
AMAC_L06,LEFT,0,3,10,8.647290901064153e-06,-0.0009406528440356953,-0.12417451073699823,66.10691883599334
AMAC_L06,LEFT,0,3,11,8.734895468181827e-06,-0.0009504565671956892,-0.12432345527004561,65.94934647934596
AMAC_L06,LEFT,0,3,12,1.1525651079152108e-05,-0.0012542948548239703,-0.12572699610658936,66.52379930825893
AMAC_L06,LEFT,0,3,13,1.1595505105421693e-05,-0.0012620140217681527,-0.12546054212891192,66.4194027071837
AMAC_L06,LEFT,0,3,14,1.2240956496088496e-05,-0.0013323578645792894,-0.12554213477002726,66.49017837412026
AMAC_L06,LEFT,0,3,15,1.2342288628669896e-05,-0.0013433477473979959,-0.12465759972252423,65.04053655737546
AMAC_L06,LEFT,1,0,0,3.975128587775656e-08,-3.4451138617689433e-06,-0.10712826295460343,365.6114643163589
AMAC_L06,LEFT,1,0,1,1.168204126902152e-07,-1.0446686735519938e-05,-0.11085769429161992,1025.2869927985457
AMAC_L06,LEFT,1,0,2,9.431313648706737e-07,-8.522410009692682e-05,-0.11839334031588887,0.08890945797469722
AMAC_L06,LEFT,1,0,3,1.02657157777113e-06,-9.277161917371073e-05,-0.12151921140365576,61.015472419621986
AMAC_L06,LEFT,1,0,4,4.406223245467113e-06,-0.0003980143390785456,-0.11821204106360059,62.462928895089455
AMAC_L06,LEFT,1,0,5,4.496199954908674e-06,-0.0004062237815477757,-0.11863334790163448,62.509510005748496
AMAC_L06,LEFT,1,0,6,5.299123267769704e-06,-0.0004787510754598686,-0.11884202092640059,62.82311314076545
AMAC_L06,LEFT,1,0,7,5.373090334367482e-06,-0.0004852384962025148,-0.11909961262933487,63.45478774166162
AMAC_L06,LEFT,1,0,8,9.580407427639654e-06,-0.0008646941484599797,-0.12216617555153408,63.770921620854786
AMAC_L06,LEFT,1,0,9,9.670927791270701e-06,-0.0008734346961396036,-0.12157111045555567,63.50302028640582
AMAC_L06,LEFT,1,0,10,1.0460300718554734e-05,-0.0009439507259706996,-0.12403660594173456,65.27344117026614
AMAC_L06,LEFT,1,0,11,1.0539441301829528e-05,-0.0009511961252853519,-0.12318145416102301,65.17297298026334
AMAC_L06,LEFT,1,0,12,1.3750723827731528e-05,-0.0012389865780328374,-0.1249676090880197,67.8916925893082
AMAC_L06,LEFT,1,0,13,1.3877052465564817e-05,-0.0012505785855637492,-0.12600159850857953,67.94747010044111
AMAC_L06,LEFT,1,0,14,1.460237890454703e-05,-0.0013156813861831085,-0.12560563395042368,68.39502994489222
AMAC_L06,LEFT,1,0,15,1.4602209052894723e-05,-0.0013144323694233649,-0.1255640173978571,69.49195679592124
AMAC_L06,LEFT,1,1,0,1.8950442214282262e-08,-3.274817208379585e-06,-0.38515773276952464,22207.83480231184
AMAC_L06,LEFT,1,1,1,5.43822049451459e-08,-1.0369540715826398e-05,-0.11388159069831687,923.3155729846604
AMAC_L06,LEFT,1,1,2,4.209048743945449e-07,-8.17301354329518e-05,-0.11493259175353567,49.04488665024453
AMAC_L06,LEFT,1,1,3,4.6098063441685987e-07,-8.950031922907587e-05,-0.11780167671528567,48.886804158789936
AMAC_L06,LEFT,1,1,4,2.007009632769526e-06,-0.00038731487855212155,-0.19075184481736873,150.01215534246333
AMAC_L06,LEFT,1,1,5,2.0102748313621776e-06,-0.0003896343020293712,-0.10934574507505715,56.34290600872311
AMAC_L06,LEFT,1,1,6,2.4189191816613716e-06,-0.0004676091111616291,-0.18245491735278221,123.70309956070592
AMAC_L06,LEFT,1,1,7,2.4561008324753313e-06,-0.0004745430382953578,-0.18386201615320685,124.96136494372303
AMAC_L06,LEFT,1,1,8,4.293714838837261e-06,-0.0008316519326604435,-0.11915010891670544,63.34638778208819
AMAC_L06,LEFT,1,1,9,4.322142818042052e-06,-0.0008367530718717415,-0.11940900226676647,64.22989831921436
AMAC_L06,LEFT,1,1,10,4.690245946611149e-06,-0.0009084302244469603,-0.12061114370763999,64.37905488856616
AMAC_L06,LEFT,1,1,11,4.730689764751759e-06,-0.0009162716045543648,-0.12069280569675907,64.4703892147744
AMAC_L06,LEFT,1,1,12,6.233454963673245e-06,-0.0012074946295253595,-0.12196402634478877,65.45107148408563
AMAC_L06,LEFT,1,1,13,6.265821384027782e-06,-0.0012137697064130506,-0.12222397400421153,65.59297321340775
AMAC_L06,LEFT,1,1,14,6.641793661402066e-06,-0.001286577535760797,-0.12259025973097122,64.98782950496764
AMAC_L06,LEFT,1,1,15,6.65058769162318e-06,-0.001288522868158125,-0.1222090601245553,65.95126737505998
AMAC_L06,LEFT,1,2,0,3.1971920460242794e-08,-3.546288868992498e-06,-0.10297951598740855,100.00009991112515
AMAC_L06,LEFT,1,2,1,9.658946917927628e-08,-1.0957027937826735e-05,-0.119174120133865,1001.5174711861713
AMAC_L06,LEFT,1,2,2,7.294304364905595e-07,-8.336621854118808e-05,-0.11797200225515604,96.45358312297917
AMAC_L06,LEFT,1,2,3,8.007466035050683e-07,-9.167283735165447e-05,-0.11401176845593783,49.813192333683354
AMAC_L06,LEFT,1,2,4,3.4393759692654106e-06,-0.0003926347931108752,-0.11784824751285447,62.569490286821065
AMAC_L06,LEFT,1,2,5,3.5064176853936316e-06,-0.00040033003274584836,-0.11802818435826512,62.86508007784714
AMAC_L06,LEFT,1,2,6,4.129473787690729e-06,-0.00047141718127529324,-0.11849359063638007,63.43618629735303
AMAC_L06,LEFT,1,2,7,4.1947483463777586e-06,-0.0004788350909478015,-0.11819538147537471,63.27739021211964
AMAC_L06,LEFT,1,2,8,7.4462436400416764e-06,-0.0008488396438234051,-0.12090923845540089,64.50533022587855
AMAC_L06,LEFT,1,2,9,7.521636491916752e-06,-0.000857621159221567,-0.12023563364960317,63.99756715305046
AMAC_L06,LEFT,1,2,10,8.13733197275975e-06,-0.0009274310106535717,-0.12350234876198966,66.04169964440526
AMAC_L06,LEFT,1,2,11,8.175924611583643e-06,-0.0009314228248408641,-0.1229325933637291,66.63280809016344
AMAC_L06,LEFT,1,2,12,1.0755470999638054e-05,-0.001225060771566609,-0.12424431546879791,67.90930321462031
AMAC_L06,LEFT,1,2,13,1.082474432838786e-05,-0.001233109649283475,-0.12366426059480694,67.35151821925118
AMAC_L06,LEFT,1,2,14,1.1415377437355362e-05,-0.0013002266698022116,-0.12509362570233787,68.2322662153444
AMAC_L06,LEFT,1,2,15,1.1450743754778336e-05,-0.0013039873633420148,-0.12451524185875727,68.55201218764039
AMAC_L06,LEFT,1,3,0,3.3311585125493765e-08,-3.4917743037341165e-06,-0.10899431833116441,563.2575067300147
AMAC_L06,LEFT,1,3,1,9.929993249938203e-08,-1.0687166884957867e-05,-0.13528881661382153,2513.014281135964
AMAC_L06,LEFT,1,3,2,7.696487340215469e-07,-8.391694156103864e-05,-0.11874010310300945,50.849496588324854
AMAC_L06,LEFT,1,3,3,8.418650543351683e-07,-9.179719137139424e-05,-0.12168352614557097,62.36328335763114
AMAC_L06,LEFT,1,3,4,3.613539097746396e-06,-0.0003939120436893717,-0.11799870298945979,62.44837257633739
AMAC_L06,LEFT,1,3,5,3.6820848932825655e-06,-0.00040125497013159905,-0.11805451802118547,62.831354369903245
AMAC_L06,LEFT,1,3,6,4.3286545239423445e-06,-0.00047136990627883065,-0.11882253373131198,63.808378368501025
AMAC_L06,LEFT,1,3,7,4.394219296354247e-06,-0.00047833003738613684,-0.11904709598919609,64.19750438413709
AMAC_L06,LEFT,1,3,8,7.80813730147639e-06,-0.00084943685164853,-0.12174679994974372,65.15119684132861
AMAC_L06,LEFT,1,3,9,7.88482683387426e-06,-0.000857969399116229,-0.12051680873919265,64.33574764784481
AMAC_L06,LEFT,1,3,10,8.529597571849326e-06,-0.0009280924026357718,-0.12295047447189496,65.94494515667398
AMAC_L06,LEFT,1,3,11,8.570667219746719e-06,-0.0009324082493535279,-0.1226154415163001,66.58257701208576
AMAC_L06,LEFT,1,3,12,1.1303421719366635e-05,-0.0012304872951074742,-0.12310040613607871,67.15487294708856
AMAC_L06,LEFT,1,3,13,1.1412636306797476e-05,-0.0012422030899614219,-0.1236147905888105,66.27193218484341
AMAC_L06,LEFT,1,3,14,1.2040634912740777e-05,-0.0013106314218349776,-0.12404997792560943,66.6575418802124
AMAC_L06,LEFT,1,3,15,1.2136503828114474e-05,-0.0013211282019252835,-0.12528460751678708,66.90495298994922
AMAC_L06,LEFT,2,0,0,4.0141743782305426e-08,-3.5167525919221267e-06,-0.10191155185822302,9.29486522471823e-16
AMAC_L06,LEFT,2,0,1,1.1975218321440257e-07,-1.07674997071362e-05,-0.11162158419934907,760.6397722538057
AMAC_L06,LEFT,2,0,2,9.307169472213788e-07,-8.415480543845859e-05,-0.11728770886205152,0.08182218114250109
AMAC_L06,LEFT,2,0,3,1.0113697632024117e-06,-9.138744381451653e-05,-0.1180574028431917,58.79052077783129
AMAC_L06,LEFT,2,0,4,4.338014241059352e-06,-0.00039174270721372865,-0.11712943769946789,62.73878525510957
AMAC_L06,LEFT,2,0,5,4.4276554520589625e-06,-0.00039989474909459335,-0.11699092628849009,62.49995459071781
AMAC_L06,LEFT,2,0,6,5.217689772774736e-06,-0.0004715903637103727,-0.11730715982623365,62.89953654534521
AMAC_L06,LEFT,2,0,7,5.3010296952880805e-06,-0.00047902052512293594,-0.11758974360593243,63.171216296408446
AMAC_L06,LEFT,2,0,8,9.396765636239534e-06,-0.0008481449273797711,-0.12002468348889965,64.21558837631316
AMAC_L06,LEFT,2,0,9,9.536755685513736e-06,-0.0008615518463284118,-0.1196004595874765,62.87897928883966
AMAC_L06,LEFT,2,0,10,1.0272001541004365e-05,-0.0009266108513648349,-0.12188605473273795,65.38667664089985
AMAC_L06,LEFT,2,0,11,1.0371886204165594e-05,-0.0009364295342010553,-0.1206796929026096,64.46481835324593
AMAC_L06,LEFT,2,0,12,1.3491077310489135e-05,-0.001215318610663567,-0.12289105338374569,68.60214805674269
AMAC_L06,LEFT,2,0,13,1.3552021828142353e-05,-0.0012204525094206935,-0.12307667764659301,68.84638955304506
AMAC_L06,LEFT,2,0,14,1.4365260095932677e-05,-0.0012947721425834481,-0.12219610203134648,67.74524674329322
AMAC_L06,LEFT,2,0,15,1.4428141996264873e-05,-0.0012999165515369519,-0.12235503510206924,68.06036746765137
AMAC_L06,LEFT,2,1,0,1.8555742857953612e-08,-3.2637685412475874e-06,-0.3128480275322908,17748.47289249098
AMAC_L06,LEFT,2,1,1,5.193095744245436e-08,-9.877066987133052e-06,-0.10744632273619671,948.8355023607622
AMAC_L06,LEFT,2,1,2,3.5783474742945564e-07,-6.922674564812437e-05,-0.11603396851729086,1670.6898348729756
AMAC_L06,LEFT,2,1,3,4.0796521615635596e-07,-7.903315024360118e-05,-0.11705065940482726,1195.5576540960485
AMAC_L06,LEFT,2,1,4,1.9816538499797204e-06,-0.0003826586119108692,-0.18771112804898032,148.8152660152117
AMAC_L06,LEFT,2,1,5,2.0210627580012682e-06,-0.00039048553658693345,-0.18761074885807544,148.743090925978
