AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_D05,CH0_L,0,0,0.0018367559402738824,-0.023502104855136173
AMAC_D05,CH0_L,0,1,0.0008500630395363415,-0.021859841827093905
AMAC_D05,CH0_L,0,2,0.0014424230763722973,-0.02261509326383613
AMAC_D05,CH0_L,0,3,0.001509041974101155,-0.02270017383255234
AMAC_D05,CH0_L,1,0,0.001813357765105478,-0.02336884935426009
AMAC_D05,CH0_L,1,1,0.0008420417703564745,-0.021619246645266547
AMAC_D05,CH0_L,1,2,0.0014254260753547017,-0.02225848683224969
AMAC_D05,CH0_L,1,3,0.0014907408577307677,-0.022457463212699834
AMAC_D05,CH0_L,2,0,0.0017895941947993152,-0.02305222504608944
AMAC_D05,CH0_L,2,1,0.0008327785049187406,-0.021160322476552886
AMAC_D05,CH0_L,2,2,0.0014077814427484376,-0.022033998622493382
AMAC_D05,CH0_L,2,3,0.0014723369084624922,-0.02225124300280465
AMAC_D05,CH0_L,3,0,0.0017670058657719933,-0.022890439668375118
AMAC_D05,CH0_L,3,1,0.0008226555998895682,-0.020445656026763053
AMAC_D05,CH0_L,3,2,0.001390286565026044,-0.02171026341408257
AMAC_D05,CH0_L,3,3,0.0014532341094124547,-0.021729105694728145
AMAC_D05,CH0_L,4,0,0.0017415025608869831,-0.022153250685869447
AMAC_D05,CH0_L,4,1,0.0008129185571013023,-0.020215372251498647
AMAC_D05,CH0_L,4,2,0.0013720028343795379,-0.021183156662051728
AMAC_D05,CH0_L,4,3,0.0014345151666793295,-0.02131148030789216
AMAC_D05,CH0_L,5,0,0.0017156842588973414,-0.02165574246505759
AMAC_D05,CH0_L,5,1,0.0008027830058072677,-0.01956148465987897
AMAC_D05,CH0_L,5,2,0.0013526628898254958,-0.020424790456987685
AMAC_D05,CH0_L,5,3,0.0014145632735577556,-0.02086172092839793
AMAC_D05,CH0_L,6,0,0.0016856787059107722,-0.021315571916942354
AMAC_D05,CH0_L,6,1,0.0007917600176296027,-0.019119913664149852
AMAC_D05,CH0_L,6,2,0.0013336430598522779,-0.02013699903512469
AMAC_D05,CH0_L,6,3,0.0013935853339040404,-0.020288801597748395
AMAC_D05,CH0_L,7,0,0.0016520063899183475,-0.02033288384622205
AMAC_D05,CH0_L,7,1,0.0007817627279709284,-0.018787019462192394
AMAC_D05,CH0_L,7,2,0.001310811724356901,-0.01942958051354498
AMAC_D05,CH0_L,7,3,0.0013689874618890243,-0.019651375168748864
AMAC_D05,CH0_L,8,0,0.0016183886520704828,-0.019602024677537872
AMAC_D05,CH0_L,8,1,0.0007712748862941939,-0.018328989619503636
AMAC_D05,CH0_L,8,2,0.0012857558144951735,-0.018773929053720818
AMAC_D05,CH0_L,8,3,0.0013422368569176338,-0.018840089619469765
