AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_A04,LEFT,1,1,7,2.7096014018818936e-06,-0.0004164186300859891,-0.1525478912855793,94.74838718108987
AMAC_A04,LEFT,1,1,8,4.8291626363208915e-06,-0.0007394069405564776,-0.12524807440259333,69.50240731210307
AMAC_A04,LEFT,1,1,9,4.849551131002277e-06,-0.0007419518499717386,-0.12657442037858202,70.97648133345805
AMAC_A04,LEFT,1,1,10,6.292376748887777e-06,-0.0009511774008281651,-0.7593201230014869,327.4441809026094
AMAC_A04,LEFT,1,1,11,6.369576400978694e-06,-0.0009639160435389703,-0.7626072289871693,328.90324546749525
AMAC_A04,LEFT,1,1,12,8.096497610416912e-06,-0.0012276815164024022,-0.63480742704193,232.76495769702404
AMAC_A04,LEFT,1,1,13,8.182718164197677e-06,-0.001241194760781134,-0.6361444625090479,231.58006914721616
AMAC_A04,LEFT,1,1,14,8.51848212142734e-06,-0.0012929094303094305,-0.592709973112036,209.83591229487462
AMAC_A04,LEFT,1,1,15,8.580062835484977e-06,-0.0013014004976004024,-0.5951063976624323,209.60878511880517
AMAC_A04,LEFT,1,2,0,1.526011302419261e-08,1.1589828772307738e-06,-0.3099858761079662,34285.92328667667
AMAC_A04,LEFT,1,2,1,3.5394536187831255e-08,-5.733822693034364e-07,-1.2579320440956965,225533.80730779533
AMAC_A04,LEFT,1,2,2,7.681172681990863e-07,-7.478292289414155e-05,-0.12594565341680697,114.66719163893121
AMAC_A04,LEFT,1,2,3,8.436152046841641e-07,-8.207817534351413e-05,-0.127859739831024,68.11132784252823
AMAC_A04,LEFT,1,2,4,3.6270783463997584e-06,-0.00034622889013978796,-0.12427952366775298,69.480906945935
AMAC_A04,LEFT,1,2,5,3.7010331884102476e-06,-0.0003532057723236086,-0.12561385908059888,70.12836365464953
AMAC_A04,LEFT,1,2,6,4.3543400130895155e-06,-0.00041468145451636207,-0.12538507313224007,70.42698555961546
AMAC_A04,LEFT,1,2,7,4.433470251530769e-06,-0.0004227156992760749,-0.12539990565878484,70.05073591736422
AMAC_A04,LEFT,1,2,8,7.910965442343148e-06,-0.0007497420182510607,-0.12614970904348613,70.7627076916686
AMAC_A04,LEFT,1,2,9,8.01251071870421e-06,-0.0007594135620820089,-0.12723993498860384,70.59434197473668
AMAC_A04,LEFT,1,2,10,9.546375444545758e-06,-0.00089762229668451,-0.4795231781417506,234.11345545264126
AMAC_A04,LEFT,1,2,11,9.590401416680733e-06,-0.0009018600987130128,-0.46880742480391807,230.62928982861274
AMAC_A04,LEFT,1,2,12,1.2423991509918224e-05,-0.0011696397216958599,-0.40508011401291144,174.18328406855747
AMAC_A04,LEFT,1,2,13,1.2503534529726204e-05,-0.0011771868776831165,-0.399500113981285,171.8872762480947
AMAC_A04,LEFT,1,2,14,1.3177100965179086e-05,-0.0012415563930850049,-0.39098995480492793,162.00929879453497
AMAC_A04,LEFT,1,2,15,1.3228433530879008e-05,-0.001245550369937628,-0.3869813215133471,160.75278454170046
AMAC_A04,LEFT,1,3,0,3.537201031627639e-08,1.656719439440229e-08,-0.10248168644002459,57.08383700987255
AMAC_A04,LEFT,1,3,1,3.819511180760629e-08,-1.3366513647956945e-06,-0.15167628600516514,33379.90980532549
AMAC_A04,LEFT,1,3,2,8.037493315592344e-07,-7.486795287498947e-05,-0.12948625361878813,120.66770161654605
AMAC_A04,LEFT,1,3,3,8.822582519752474e-07,-8.206804938612438e-05,-0.12856649486061064,69.50784447889191
AMAC_A04,LEFT,1,3,4,3.8058383470646527e-06,-0.00034756104091080396,-0.1254261121410485,69.47275898817239
AMAC_A04,LEFT,1,3,5,3.8707735374847725e-06,-0.0003533124570338791,-0.1253064916110006,69.81260102782869
AMAC_A04,LEFT,1,3,6,4.552171459841462e-06,-0.0004148547097521636,-0.12549494482612975,70.45800439142522
AMAC_A04,LEFT,1,3,7,4.6141732118977365e-06,-0.0004204486330746163,-0.12619213137911242,71.53740280065466
AMAC_A04,LEFT,1,3,8,8.30286998794565e-06,-0.0007532358301147623,-0.12742698590508436,70.82013388232069
AMAC_A04,LEFT,1,3,9,8.358923639103201e-06,-0.00075861692739208,-0.12706658034591276,71.05594311120855
AMAC_A04,LEFT,1,3,10,1.0002683861649021e-05,-0.0009008420553970739,-0.47611025484900643,232.1879072759267
AMAC_A04,LEFT,1,3,11,1.0073182746029797e-05,-0.000907966345815806,-0.4663429622784352,228.5788352288073
AMAC_A04,LEFT,1,3,12,1.3029201492998749e-05,-0.0011752803855043035,-0.40532040506583045,173.18483029327265
AMAC_A04,LEFT,1,3,13,1.3161330690486482e-05,-0.0011870213876470337,-0.40143941389321,169.95503148312258
AMAC_A04,LEFT,1,3,14,1.3802306111531694e-05,-0.0012450934496213177,-0.39247243151381744,161.79513817576637
AMAC_A04,LEFT,1,3,15,1.383366373967781e-05,-0.0012471672671157032,-0.38836055031219735,161.08336042214245
AMAC_A04,LEFT,2,0,0,3.3524022215517114e-08,5.82685178104155e-07,-0.3617296054333401,21040.253459334443
AMAC_A04,LEFT,2,0,1,5.203700541825421e-08,-1.8226574148468951e-06,-0.14974510113910386,28630.9936420496
AMAC_A04,LEFT,2,0,2,9.550030745528051e-07,-7.44994904784422e-05,-0.13046517848765157,124.96309381441529
AMAC_A04,LEFT,2,0,3,1.0476816977379247e-06,-8.178281044384189e-05,-0.12619721937206618,67.76974839718345
AMAC_A04,LEFT,2,0,4,4.511132980818936e-06,-0.00034552154066071965,-0.12479681799626086,69.7724138449531
AMAC_A04,LEFT,2,0,5,4.6068283321055805e-06,-0.0003530560161600499,-0.12451617977161777,69.13221437914672
AMAC_A04,LEFT,2,0,6,5.4165714523665e-06,-0.0004143181780179556,-0.12529443368536838,70.25344317648685
AMAC_A04,LEFT,2,0,7,5.492399181427611e-06,-0.00041993907396816436,-0.1246319633960676,70.35833771612594
AMAC_A04,LEFT,2,0,8,9.824347743318664e-06,-0.0007469416266512656,-0.12675406880314624,71.00740528609595
AMAC_A04,LEFT,2,0,9,9.888322278865e-06,-0.0007510583844005163,-0.1262274916796977,71.57477524898411
AMAC_A04,LEFT,2,0,10,1.1757969486823162e-05,-0.0008872375570264719,-0.460935312387434,234.96652771099238
AMAC_A04,LEFT,2,0,11,1.1847372690746129e-05,-0.0008938826061933197,-0.4584696376149217,234.7883672117684
AMAC_A04,LEFT,2,0,12,1.5452412052265017e-05,-0.001167909389954267,-0.39632106538044354,173.86336301769626
AMAC_A04,LEFT,2,0,13,1.5483715845063836e-05,-0.0011702552110511434,-0.3916588040467141,172.93174872767423
AMAC_A04,LEFT,2,0,14,1.6325328171416576e-05,-0.001234108584968252,-0.3838561276966459,163.3560539020999
AMAC_A04,LEFT,2,0,15,1.629969134418458e-05,-0.001232222252381406,-0.3809301962750751,163.89802842380942
AMAC_A04,LEFT,2,1,0,3.6268439759464565e-08,-8.89273125147163e-07,-0.2134261851636971,0.210240480779299
AMAC_A04,LEFT,2,1,1,3.3852574182698146e-08,-2.5023872806887047e-06,-0.10690040772475172,13830.62191682425
AMAC_A04,LEFT,2,1,2,6.975677135209962e-08,-9.424214251782878e-06,-0.22048166911213424,57089.004790914085
AMAC_A04,LEFT,2,1,3,2.5142632380367068e-08,-2.3181425648929067e-06,-0.4532744387157501,193756.42461872907
AMAC_A04,LEFT,2,1,4,2.2032472275331465e-06,-0.0003379150671721035,-0.16163325980165802,106.21047181440363
AMAC_A04,LEFT,2,1,5,2.2260774960311237e-06,-0.000342051336488202,-0.1276723054029817,74.74970451440768
AMAC_A04,LEFT,2,1,6,2.6349020154404175e-06,-0.0004039139189926849,-0.14940669626083436,93.83660777211982
AMAC_A04,LEFT,2,1,7,2.674461933480232e-06,-0.00040991878858379766,-0.15069237001542843,95.27329646618045
AMAC_A04,LEFT,2,1,8,4.745227061947263e-06,-0.0007243407207512399,-0.12521925948570836,71.171006632141
AMAC_A04,LEFT,2,1,9,4.7821575674762575e-06,-0.000729858293381294,-0.12433365675812072,70.99716109909741
AMAC_A04,LEFT,2,1,10,6.316483386011914e-06,-0.0009540646430198232,-0.8060238272439202,343.91080809851377
AMAC_A04,LEFT,2,1,11,6.212575649537056e-06,-0.0009364039285648633,-0.7496855579429863,329.9798942014386
AMAC_A04,LEFT,2,1,12,7.977650858145518e-06,-0.0012056337046960906,-0.6502044229100976,235.59547917559183
AMAC_A04,LEFT,2,1,13,8.02110843302931e-06,-0.0012125056183675494,-0.6343141429603107,233.8751787618087
AMAC_A04,LEFT,2,1,14,8.433171364383787e-06,-0.0012755875206522695,-0.6166988484155179,218.25781910776456
AMAC_A04,LEFT,2,1,15,8.40400179863549e-06,-0.001271675374126416,-0.589796706196773,212.1224497468758
AMAC_A04,LEFT,2,2,0,2.824771646931541e-08,3.4375062636154827e-07,-0.15640986243736957,6020.128784565578
AMAC_A04,LEFT,2,2,1,4.0431057861698444e-08,-1.4824647756601589e-06,-0.3486277523971442,65998.67075128286
AMAC_A04,LEFT,2,2,2,7.422278061748849e-07,-7.183838828027714e-05,-0.12874706782789094,333.09631203003784
AMAC_A04,LEFT,2,2,3,8.317002829424527e-07,-8.060309976306779e-05,-0.12697180764311758,69.5747643399684
AMAC_A04,LEFT,2,2,4,3.5894792479629925e-06,-0.0003424008547529747,-0.12394807411023114,69.4331607549716
AMAC_A04,LEFT,2,2,5,3.6478456802367636e-06,-0.0003476616091612311,-0.12384154612250399,69.94366481055899
AMAC_A04,LEFT,2,2,6,4.306877887054224e-06,-0.000410036073618761,-0.12404732586478984,69.69944247025785
AMAC_A04,LEFT,2,2,7,4.373498034403419e-06,-0.0004165845756161209,-0.1236426800015415,69.94999570935197
AMAC_A04,LEFT,2,2,8,7.816341792593735e-06,-0.000740120349867963,-0.12462321710412312,69.83474213398618
AMAC_A04,LEFT,2,2,9,7.890161862467952e-06,-0.0007472528875089327,-0.12571642800235425,70.59370549094231
AMAC_A04,LEFT,2,2,10,9.315330816990673e-06,-0.0008759070669306646,-0.43954533549174557,235.42776707714003
AMAC_A04,LEFT,2,2,11,9.419357454772683e-06,-0.0008857582596810695,-0.44928270606801,236.99757530370636
AMAC_A04,LEFT,2,2,12,1.2257979930370248e-05,-0.0011542948272266053,-0.3928148731934994,176.55328098452492
AMAC_A04,LEFT,2,2,13,1.2332670311194224e-05,-0.0011610909211595354,-0.3874710302322271,174.3542754758668
AMAC_A04,LEFT,2,2,14,1.2951709752010008e-05,-0.001219012946563647,-0.384051947923594,166.69150898404496
AMAC_A04,LEFT,2,2,15,1.2986833426214534e-05,-0.001221982192793313,-0.3768665436665124,164.89570343816246
AMAC_A04,LEFT,2,3,0,2.588173195245513e-08,6.031805942551876e-07,-0.23295420535063707,13141.528320299987
AMAC_A04,LEFT,2,3,1,4.5547163454297075e-08,-1.7659924593796569e-06,-0.3366439970328237,53244.690533807116
AMAC_A04,LEFT,2,3,2,7.84132862668986e-07,-7.29317661708287e-05,-0.12327537354172348,213.63296045936136
AMAC_A04,LEFT,2,3,3,8.708339075318966e-07,-8.084405138758904e-05,-0.12844432574868211,71.12202599851076
AMAC_A04,LEFT,2,3,4,3.7448405558393147e-06,-0.0003418304671935241,-0.12351546164509394,69.47091222723056
AMAC_A04,LEFT,2,3,5,3.82146387786131e-06,-0.00034894225883474295,-0.12357563857159087,69.61676609853889
AMAC_A04,LEFT,2,3,6,4.484068848734111e-06,-0.00040841065797568593,-0.12494668322386128,71.05571421373075
AMAC_A04,LEFT,2,3,7,4.5525679162594855e-06,-0.0004144120348177175,-0.12455205008375685,71.22193005824823
AMAC_A04,LEFT,2,3,8,8.177674247592682e-06,-0.0007416289840373404,-0.12500310946783466,70.1609546027121
AMAC_A04,LEFT,2,3,9,8.220257584426366e-06,-0.0007451751960395585,-0.12513246484525037,71.23090599704287
AMAC_A04,LEFT,2,3,10,9.761587544108952e-06,-0.0008794919770066537,-0.44359495131250365,235.05610536592656
AMAC_A04,LEFT,2,3,11,9.836651873851338e-06,-0.0008860589149514498,-0.43710077803990105,231.59895876260154
AMAC_A04,LEFT,2,3,12,1.2710862175834087e-05,-0.001145917370742072,-0.39043175874260594,178.77406221599432
AMAC_A04,LEFT,2,3,13,1.2937164868676357e-05,-0.0011669280842042972,-0.39806849262589583,174.5182438111631
AMAC_A04,LEFT,2,3,14,1.3484034358349848e-05,-0.0012148116669030865,-0.3809299488665377,167.1225827656783
AMAC_A04,LEFT,2,3,15,1.35544129407961e-05,-0.0012207902388680864,-0.3860686926844109,166.20795225016843
AMAC_A04,LEFT,3,0,0,3.464582803454786e-08,4.746724760546568e-07,-0.31130627413127865,17061.681375522403
AMAC_A04,LEFT,3,0,1,5.102250737100212e-08,-1.5588396445543378e-06,-0.33296871525219646,57004.436029787175
AMAC_A04,LEFT,3,0,2,9.407037789296733e-07,-7.329347331505424e-05,-0.12303286580432453,116.94340525335166
AMAC_A04,LEFT,3,0,3,1.0336736961368602e-06,-8.043994194561605e-05,-0.12676588320570567,70.90459122549115
AMAC_A04,LEFT,3,0,4,4.454871605733268e-06,-0.00034081266334422874,-0.12267946033380683,69.05603026901235
AMAC_A04,LEFT,3,0,5,4.5289886351889906e-06,-0.0003462099076643629,-0.12265468479592825,69.62961659544075
AMAC_A04,LEFT,3,0,6,5.332379469092113e-06,-0.00040700621434737775,-0.12271528778885221,69.96701395097881
AMAC_A04,LEFT,3,0,7,5.421108230338126e-06,-0.0004139757103901518,-0.12285758067818897,69.99791473353996
AMAC_A04,LEFT,3,0,8,9.644417401266252e-06,-0.0007322025061577442,-0.12385060929217519,70.99436848092256
AMAC_A04,LEFT,3,0,9,9.735528633408023e-06,-0.0007386831125119745,-0.12512827612562138,71.77604993127814
AMAC_A04,LEFT,3,0,10,1.1556014063935425e-05,-0.0008716922689766906,-0.4369273345017689,240.6074614558058
AMAC_A04,LEFT,3,0,11,1.1645898911571367e-05,-0.0008773109440357038,-0.4517003307596573,240.3292296320154
AMAC_A04,LEFT,3,0,12,1.5242893560490773e-05,-0.0011510555314621443,-0.39797456396350994,178.85437468728958
AMAC_A04,LEFT,3,0,13,1.5305374943711438e-05,-0.0011562175317842028,-0.40067165142160033,181.1999096520538
AMAC_A04,LEFT,3,0,14,1.6193814260496346e-05,-0.001223812414960493,-0.38511623306337206,169.16846643867086
AMAC_A04,LEFT,3,0,15,1.622533655188129e-05,-0.0012262641551348313,-0.38105474415936313,168.6685174939738
AMAC_A04,LEFT,3,1,0,1.9626672269410054e-08,-6.820156298368932e-06,6.96765234225823,48.29280362450426
AMAC_A04,LEFT,3,1,1,3.335063493909322e-08,-2.3994417569716634e-06,-0.17207767268874816,24736.984108274795
AMAC_A04,LEFT,3,1,2,4.948599866458116e-08,-6.088292434100163e-06,-0.27326870375475887,83398.4621232087
AMAC_A04,LEFT,3,1,3,6.199279089633687e-08,-8.179830485917258e-06,-0.24030789943099756,71344.05749826573
AMAC_A04,LEFT,3,1,4,2.1669433054488997e-06,-0.00033136575784725194,-0.15625921339082974,103.95542799085263
AMAC_A04,LEFT,3,1,5,2.2047841470406964e-06,-0.00033724726220801256,-0.1507386304344845,102.04673698606837
AMAC_A04,LEFT,3,1,6,2.5887123553734796e-06,-0.0003956386223903151,-0.14585751396076121,94.88207316942199
AMAC_A04,LEFT,3,1,7,2.6406431947874594e-06,-0.0004034335641301547,-0.14875992051725986,94.75902906917908
AMAC_A04,LEFT,3,1,8,4.663326754627856e-06,-0.0007096647321294461,-0.12212891519701835,70.89318389881474
AMAC_A04,LEFT,3,1,9,4.710457109442497e-06,-0.0007168138116027947,-0.12117334215864119,70.49254179325516
AMAC_A04,LEFT,3,1,10,6.188001279011252e-06,-0.0009300041312008572,-0.8055735189361434,347.2741973645234
AMAC_A04,LEFT,3,1,11,6.245504592439852e-06,-0.0009381676508756922,-0.8010873215086445,346.4079651180984
AMAC_A04,LEFT,3,1,12,7.95070651305419e-06,-0.0011973148888058916,-0.658786870258511,240.02061685699195
AMAC_A04,LEFT,3,1,13,8.044673901249684e-06,-0.0012117142966682156,-0.6603773677265389,238.36849619832284
AMAC_A04,LEFT,3,1,14,8.349094321855091e-06,-0.0012584052733903858,-0.6095886416579392,216.0080720074943
AMAC_A04,LEFT,3,1,15,8.436034654239898e-06,-0.0012717712803427192,-0.6116752800259722,214.59016321212434
AMAC_A04,LEFT,3,2,0,4.155993798381088e-08,-4.986051670594987e-05,49.52114333432738,43.85572346067993
AMAC_A04,LEFT,3,2,1,4.700274833433345e-08,-2.093437158939779e-06,-0.10611176274590417,16616.082090770036
AMAC_A04,LEFT,3,2,2,7.47843863049414e-07,-7.226270791453437e-05,-0.12354483784440438,119.4184035086411
AMAC_A04,LEFT,3,2,3,8.214014019830476e-07,-7.941809939759685e-05,-0.12459759468943604,68.36996014854414
AMAC_A04,LEFT,3,2,4,3.5384534603118803e-06,-0.0003361492855435735,-0.12275126868522265,69.4891703696958
AMAC_A04,LEFT,3,2,5,3.6099235935261606e-06,-0.00034316366165208534,-0.12194579899142974,68.91918152668377
AMAC_A04,LEFT,3,2,6,4.239521648958177e-06,-0.00040213802908013675,-0.1225312034833817,70.02640014586362
AMAC_A04,LEFT,3,2,7,4.302613977185038e-06,-0.00040798105860472873,-0.12339462413425768,70.96870080272853
AMAC_A04,LEFT,3,2,8,7.690228217830141e-06,-0.0007260391897392114,-0.12456714105812747,71.07535334936449
