AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_A08,LEFT,0,0,0,4.255684297192317e-08,-6.5874641961805006e-09,-0.11495217810451663,57.085640787228535
AMAC_A08,LEFT,0,0,1,6.786336993023861e-08,-3.559404759412705e-06,-0.14294738981532426,21668.526211296543
AMAC_A08,LEFT,0,0,2,1.0120029599166896e-06,-8.285782065484219e-05,-0.1205220342623427,99.34755006785994
AMAC_A08,LEFT,0,0,3,1.1116731464411516e-06,-9.126194787303415e-05,-0.11955419791786792,57.118129767003836
AMAC_A08,LEFT,0,0,4,4.765383964840503e-06,-0.0003813784325060504,-0.12032333483106014,66.213984327454
AMAC_A08,LEFT,0,0,5,4.856670198708553e-06,-0.000388507668498862,-0.1205175065801753,66.61405620697435
AMAC_A08,LEFT,0,0,6,5.707689236729627e-06,-0.00045597891982590533,-0.12038361403146114,67.44644206224729
AMAC_A08,LEFT,0,0,7,5.808838915530858e-06,-0.00046425202497947255,-0.12072198998337383,67.28872874511185
AMAC_A08,LEFT,0,0,8,1.0556286170550783e-05,-0.0008412392526006708,-0.12211767889561456,65.64001916467826
AMAC_A08,LEFT,0,0,9,1.0656286390969836e-05,-0.0008494404554520888,-0.1219396958393448,65.74597050131095
AMAC_A08,LEFT,0,0,10,1.1463506837495205e-05,-0.0009125711327246186,-0.12252847321483486,67.44395517093682
AMAC_A08,LEFT,0,0,11,1.1574591404474612e-05,-0.0009217213737394137,-0.12235967397719304,67.02614140328866
AMAC_A08,LEFT,0,0,12,1.2986872351227146e-05,-0.0010253967599619974,-0.12456842877333522,107.15576595708106
AMAC_A08,LEFT,0,0,13,1.5421464591341828e-05,-0.0012246208116011954,-0.12481667647277403,67.42254637131327
AMAC_A08,LEFT,0,0,14,1.3073696611571558e-05,-0.0010292579805011531,-0.12615813321798156,121.9554340200735
AMAC_A08,LEFT,0,0,15,1.3294683301213326e-05,-0.001046793952642946,-0.12562542777745278,118.46459483920785
AMAC_A08,LEFT,0,1,0,3.639950278319791e-08,-1.6286820422481549e-06,0.2496253422681004,0.3146055848168818
AMAC_A08,LEFT,0,1,1,3.878424228561615e-08,-4.235337750981311e-06,-0.044569986625532625,5484.510981717486
AMAC_A08,LEFT,0,1,2,4.8335246478382094e-08,-6.559781330133629e-06,-0.28666400812320414,91836.15035134729
AMAC_A08,LEFT,0,1,3,7.268523710937173e-08,-1.083190077706947e-05,-0.23051449970988636,63969.98222595131
AMAC_A08,LEFT,0,1,4,2.2861353369887164e-06,-0.00037708762910507637,-0.12111758725718352,67.24776820433279
AMAC_A08,LEFT,0,1,5,2.3311084085362443e-06,-0.0003844255807288292,-0.12120156714350741,66.9740769025022
AMAC_A08,LEFT,0,1,6,2.756373231066265e-06,-0.0004528336981511698,-0.14942618116598838,91.10063124573539
AMAC_A08,LEFT,0,1,7,2.783693222454721e-06,-0.0004579035780477386,-0.12641606661958738,72.10264386677423
AMAC_A08,LEFT,0,1,8,5.03372290348512e-06,-0.000824046961746572,-0.12348005078101014,66.76377958811574
AMAC_A08,LEFT,0,1,9,5.067226689493258e-06,-0.0008290385446966273,-0.1236294818162012,67.35002312792786
AMAC_A08,LEFT,0,1,10,5.509324780085472e-06,-0.0009015749412168408,-0.1239407191358042,66.68032916179241
AMAC_A08,LEFT,0,1,11,5.539028536505066e-06,-0.0009059560274127963,-0.1248975779465227,67.9824994452576
AMAC_A08,LEFT,0,1,12,7.310375122871128e-06,-0.001193694778242075,-0.12584835839696784,68.13558790804285
AMAC_A08,LEFT,0,1,13,7.336814474088953e-06,-0.001197766398524519,-0.12606085222068383,68.5414448207423
AMAC_A08,LEFT,0,1,14,7.71361751517469e-06,-0.0012587475364478217,-0.12527712827829232,69.04955225545162
AMAC_A08,LEFT,0,1,15,7.80551004284637e-06,-0.001274291650315105,-0.1249030927810944,67.43335046412221
AMAC_A08,LEFT,0,2,0,3.509418481702409e-08,-8.903843264742733e-08,-0.11783650962627275,57.0870360146854
AMAC_A08,LEFT,0,2,1,4.290815865534028e-08,-2.348725484940445e-06,-0.07157245241232876,15277.009201385312
AMAC_A08,LEFT,0,2,2,8.029579872955291e-07,-8.271030384444937e-05,-0.12635827054774565,109.42728795178435
AMAC_A08,LEFT,0,2,3,8.801400623160151e-07,-9.038203053190088e-05,-0.12685908273010202,67.8061300552219
AMAC_A08,LEFT,0,2,4,3.7774838531885153e-06,-0.00038009639199080674,-0.12069408862070456,66.62383965855612
AMAC_A08,LEFT,0,2,5,3.850372403853877e-06,-0.00038735097673949154,-0.1201606691363509,66.34966531249005
AMAC_A08,LEFT,0,2,6,4.5275691035760255e-06,-0.00045471752437452654,-0.12063499372931825,67.41319289876975
AMAC_A08,LEFT,0,2,7,4.601461221639935e-06,-0.0004621480080893116,-0.12104382069911618,67.57790939616963
AMAC_A08,LEFT,0,2,8,8.284204499842005e-06,-0.000827402248505595,-0.12322598982367317,68.4505176288449
AMAC_A08,LEFT,0,2,9,8.36207352194019e-06,-0.0008345838632884714,-0.12247515300735479,67.76671437601874
AMAC_A08,LEFT,0,2,10,9.02353469717245e-06,-0.0009003044422820802,-0.12377365333280844,69.41257231888244
AMAC_A08,LEFT,0,2,11,9.080964235863795e-06,-0.0009062350373861632,-0.12373294222809178,69.7532948221922
AMAC_A08,LEFT,0,2,12,1.2080439071728351e-05,-0.0012046405771280208,-0.12392649803675475,67.8551127474901
AMAC_A08,LEFT,0,2,13,1.2141500903234338e-05,-0.0012109611267259656,-0.12390712201007194,67.82570371692745
AMAC_A08,LEFT,0,2,14,1.2905968614731453e-05,-0.00128739611258995,-0.12544635240755855,67.3890182245547
AMAC_A08,LEFT,0,2,15,1.2896014786973132e-05,-0.0012862008291391453,-0.12442247843800211,68.49658727714127
AMAC_A08,LEFT,0,3,0,2.4721181815354443e-08,-0.0025422704246795213,2568.907800422502,10276.855316646257
AMAC_A08,LEFT,0,3,1,3.877694828943419e-08,-1.7706273410032429e-06,-0.20031217535068657,54581.655638543285
AMAC_A08,LEFT,0,3,2,8.386256031852666e-07,-8.244023198404152e-05,-0.12320571743187332,104.50311625585151
AMAC_A08,LEFT,0,3,3,9.2191430858155e-07,-9.078274919243071e-05,-0.12565967855538127,66.050365011771
AMAC_A08,LEFT,0,3,4,3.948957398379675e-06,-0.0003797278167087699,-0.12101723713223529,67.21272354910064
AMAC_A08,LEFT,0,3,5,4.025136845977689e-06,-0.0003871793761778491,-0.12015455993138537,66.65222107389154
AMAC_A08,LEFT,0,3,6,4.724923022735566e-06,-0.00045324605196824126,-0.12014012824464217,67.77553093793313
AMAC_A08,LEFT,0,3,7,4.825999708437751e-06,-0.00046365017138430895,-0.12048327390407258,67.11388409158413
AMAC_A08,LEFT,0,3,8,8.73423812346418e-06,-0.000835305144836158,-0.12214129031827875,66.24653948117623
AMAC_A08,LEFT,0,3,9,8.79641090272563e-06,-0.0008412573116245285,-0.12287811378792823,67.18413378938135
AMAC_A08,LEFT,0,3,10,9.509704773675675e-06,-0.0009095217099053079,-0.12356225837616873,67.96585815959241
AMAC_A08,LEFT,0,3,11,9.6299569755047e-06,-0.0009207856738884329,-0.12361384183177959,67.31320248150715
AMAC_A08,LEFT,0,3,12,1.2537359447495217e-05,-0.0011947364442592917,-0.12473922608660468,70.13174018685646
AMAC_A08,LEFT,0,3,13,1.2503014937157933e-05,-0.0011904544752281232,-0.12540747840219577,72.75312550915969
AMAC_A08,LEFT,0,3,14,1.3389901885096475e-05,-0.0012762581529145698,-0.12323237733495558,68.1021964604188
AMAC_A08,LEFT,0,3,15,1.3345577016714974e-05,-0.0012707700860704323,-0.12406129630305758,70.64519908420466
AMAC_A08,LEFT,1,0,0,3.858459114781791e-08,-7.055125124866407e-06,6.969734976513557,48.79901287851301
AMAC_A08,LEFT,1,0,1,3.873989276604109e-08,-1.3993047131842105e-06,-0.06738400820276684,21414.631388139456
AMAC_A08,LEFT,1,0,2,1.0021475340954517e-06,-8.27650794468254e-05,-0.1310585492179329,116.99352499415326
AMAC_A08,LEFT,1,0,3,1.0979543434877821e-06,-9.069937817853026e-05,-0.1253840356382358,66.48887530713259
AMAC_A08,LEFT,1,0,4,4.705580672392921e-06,-0.00038022265591404486,-0.12025957841117081,66.59155613922397
AMAC_A08,LEFT,1,0,5,4.79310496869986e-06,-0.00038712984511533134,-0.12080843456603718,67.44747740135487
AMAC_A08,LEFT,1,0,6,5.650444809813928e-06,-0.00045646705935869315,-0.12084168831643684,67.70798545263577
AMAC_A08,LEFT,1,0,7,5.728972834604705e-06,-0.000462244891629469,-0.12045457892730546,67.85705625799488
AMAC_A08,LEFT,1,0,8,1.0280311196100515e-05,-0.0008251547835982136,-0.12379896762732001,69.86435600953997
AMAC_A08,LEFT,1,0,9,1.0376119512553391e-05,-0.0008326333684804093,-0.12290428771207124,69.19150431109486
AMAC_A08,LEFT,1,0,10,1.1186234803278045e-05,-0.0008965349662484797,-0.12500607848431516,71.51275742425351
AMAC_A08,LEFT,1,0,11,1.1320299057005139e-05,-0.0009083795176153221,-0.12265792547146925,69.39034722734895
AMAC_A08,LEFT,1,0,12,1.4768060078628866e-05,-0.0011812359205022002,-0.12395876617888213,71.95210551159748
AMAC_A08,LEFT,1,0,13,1.4845815893635957e-05,-0.0011871226527938445,-0.12523879207123584,73.13397985320852
AMAC_A08,LEFT,1,0,14,1.5730620866570643e-05,-0.0012585653318608566,-0.12501962554675997,71.7411741947874
AMAC_A08,LEFT,1,0,15,1.5875460518815176e-05,-0.0012694953364126877,-0.12477268998638019,70.95964295724231
AMAC_A08,LEFT,1,1,0,3.720693464809609e-08,-1.1062233511981301e-06,-0.22750196979217546,1.993005988021697e-11
AMAC_A08,LEFT,1,1,1,2.8369462051651317e-08,-2.6705747451010625e-06,-0.30696122906394757,61391.695007621005
