AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_A07,LEFT,0,0,0,4.2350795090860044e-08,1.7219644433669882e-05,-17.450217907603456,44.06976047303188
AMAC_A07,LEFT,0,0,1,3.6894425093016896e-08,-1.2881424018490573e-06,0.036268063090528865,1.983621252733179e-07
AMAC_A07,LEFT,0,0,2,1.0070655349912197e-06,-8.257060801788497e-05,-0.11790850682238539,0.29095070508640186
AMAC_A07,LEFT,0,0,3,1.0942654888000957e-06,-8.94204411742256e-05,-0.12206257136201512,56.840378633076796
AMAC_A07,LEFT,0,0,4,4.696373663995754e-06,-0.0003777332513317411,-0.12351574005174244,64.0664394425519
AMAC_A07,LEFT,0,0,5,4.780445136480762e-06,-0.00038409947237367576,-0.12395705606946184,64.97614823913905
AMAC_A07,LEFT,0,0,6,5.626441012789003e-06,-0.00045128474706519273,-0.12456399989499953,65.95272908908008
AMAC_A07,LEFT,0,0,7,5.7347559790764195e-06,-0.000460478883580643,-0.12329844134381801,64.64524598196233
AMAC_A07,LEFT,0,0,8,1.0314627397864142e-05,-0.0008237836673961413,-0.12405260462148682,63.96825824630116
AMAC_A07,LEFT,0,0,9,1.03873000038938e-05,-0.0008292566197422696,-0.12487019057774287,64.8630361160021
AMAC_A07,LEFT,0,0,10,1.1265679081281418e-05,-0.0008993919666105707,-0.12676649754534897,65.8012193030771
AMAC_A07,LEFT,0,0,11,1.1304801039398558e-05,-0.0009026952225467474,-0.1264377846490465,66.606099085573
AMAC_A07,LEFT,0,0,12,1.4949747165420946e-05,-0.001193594209669772,-0.12683927257980923,66.52383363076471
AMAC_A07,LEFT,0,0,13,1.5029406623801455e-05,-0.0011997004908275142,-0.1274944343639737,66.73310683699222
AMAC_A07,LEFT,0,0,14,1.589803109714012e-05,-0.0012688050739448206,-0.1273761743921462,66.25916146774995
AMAC_A07,LEFT,0,0,15,1.596289504545104e-05,-0.0012736528980936248,-0.12737399464512966,66.67849358712755
AMAC_A07,LEFT,0,1,0,2.382460815478477e-08,-2.5225958558481657e-05,24.865654365154533,52.84285884842003
AMAC_A07,LEFT,0,1,1,2.755390214952748e-08,-2.2893063261720304e-06,-0.37829832052906065,71870.33350461499
AMAC_A07,LEFT,0,1,2,5.2599099896608576e-08,-7.602301061183639e-06,-0.25048830287387897,80405.7125497235
