AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_A06,LEFT,0,0,0,4.4480406169532595e-08,-6.898142735022007e-05,68.6828920973061,58.186419920976725
AMAC_A06,LEFT,0,0,1,5.30488558809908e-08,-2.0007164414390985e-06,-0.18483451260061615,33557.234551912166
AMAC_A06,LEFT,0,0,2,9.796658535333468e-07,-8.018269902513148e-05,-0.13151435188074784,119.03988240156644
AMAC_A06,LEFT,0,0,3,1.0729937843546906e-06,-8.7925328230285e-05,-0.12350010088024624,67.12988324076206
AMAC_A06,LEFT,0,0,4,4.600634910510974e-06,-0.00036964644543581183,-0.1214228128245312,70.9928438706397
AMAC_A06,LEFT,0,0,5,4.6815336710520915e-06,-0.0003763941998467844,-0.12025492462025449,70.72528350013742
AMAC_A06,LEFT,0,0,6,5.498083465566844e-06,-0.0004410395911882926,-0.1213676817088273,72.23967101139476
AMAC_A06,LEFT,0,0,7,5.587372166275478e-06,-0.0004481901340101547,-0.1217763216181154,72.61800041852915
AMAC_A06,LEFT,0,0,8,9.862345166733059e-06,-0.0007875960512945628,-0.12443944021592125,74.75066592062903
AMAC_A06,LEFT,0,0,9,9.95676437975128e-06,-0.0007949193813920763,-0.12496170918387428,74.87221958540994
AMAC_A06,LEFT,0,0,10,1.0807631623997552e-05,-0.0008628288457987968,-0.1253476482926135,74.66268342715435
AMAC_A06,LEFT,0,0,11,1.0886188766677947e-05,-0.000869543279391288,-0.12642350726422577,75.75614165765518
AMAC_A06,LEFT,0,0,12,1.447812363945156e-05,-0.0011550738136360047,-0.12616903491582274,73.61093568165386
AMAC_A06,LEFT,0,0,13,1.450879916964464e-05,-0.0011575988240539012,-0.12577041439734532,74.36337888757676
AMAC_A06,LEFT,0,0,14,1.5422960302536183e-05,-0.0012304336827008565,-0.12580076727375847,73.01182757183172
AMAC_A06,LEFT,0,0,15,1.54873118191179e-05,-0.0012357926154867125,-0.1277264645731231,74.00630636223418
AMAC_A06,LEFT,0,1,0,2.003659494622492e-08,-2.330062760020535e-08,-0.09902436101379984,52.01541711802628
AMAC_A06,LEFT,0,1,1,3.466028604426191e-08,-3.028583163979617e-06,-0.05689823387935545,5709.638549568347
AMAC_A06,LEFT,0,1,2,3.137609059969904e-07,-5.159739482720097e-05,-0.1318174884163538,5178.081671659621
AMAC_A06,LEFT,0,1,3,2.751729323069698e-07,-4.494493299576462e-05,-0.13605586108680692,8895.139004946945
