AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_D10,CH0_L,0,0,0.0018558189832091438,-0.02947879836339289
AMAC_D10,CH0_L,0,1,0.0008834265126252635,-0.027705385705569255
AMAC_D10,CH0_L,0,2,0.001458834324303758,-0.028126613784514736
AMAC_D10,CH0_L,0,3,0.001530485205740455,-0.028528147996153976
AMAC_D10,CH0_L,1,0,0.001831984787472142,-0.029226335718151208
AMAC_D10,CH0_L,1,1,0.0008741879559971976,-0.027199405641366754
AMAC_D10,CH0_L,1,2,0.001442827349730571,-0.028315092482251548
AMAC_D10,CH0_L,1,3,0.0015129488166196578,-0.028488915432063684
AMAC_D10,CH0_L,2,0,0.0018095898068388,-0.02907740114313211
AMAC_D10,CH0_L,2,1,0.0008649528192231456,-0.026922348904404907
AMAC_D10,CH0_L,2,2,0.0014249272580333185,-0.027734387335326443
AMAC_D10,CH0_L,2,3,0.0014948128499714403,-0.028206256903500558
AMAC_D10,CH0_L,3,0,0.0017862045285124625,-0.02885829048441582
AMAC_D10,CH0_L,3,1,0.0008549495933568559,-0.026503452847405115
AMAC_D10,CH0_L,3,2,0.0014076285076145027,-0.02771133985756565
AMAC_D10,CH0_L,3,3,0.0014764063459071267,-0.027889042101058782
AMAC_D10,CH0_L,4,0,0.0017620835925703433,-0.02847809036820336
AMAC_D10,CH0_L,4,1,0.0008443692708809281,-0.025933000439097274
AMAC_D10,CH0_L,4,2,0.0013892833429407687,-0.027269545446017313
AMAC_D10,CH0_L,4,3,0.001456696706095585,-0.027505541180034593
AMAC_D10,CH0_L,5,0,0.0017369238443733664,-0.028070899640589397
AMAC_D10,CH0_L,5,1,0.0008334479258857826,-0.025345675767279627
AMAC_D10,CH0_L,5,2,0.0013708800157183419,-0.02676506078413001
AMAC_D10,CH0_L,5,3,0.001436899859472072,-0.026998000934961526
AMAC_D10,CH0_L,6,0,0.00170889245298061,-0.027727153838477393
AMAC_D10,CH0_L,6,1,0.00082308671706074,-0.025024181491343302
AMAC_D10,CH0_L,6,2,0.0013521670032334997,-0.026523359847483934
AMAC_D10,CH0_L,6,3,0.0014170142534376496,-0.026672828828414548
AMAC_D10,CH0_L,7,0,0.0016764593491230678,-0.026890006723432513
AMAC_D10,CH0_L,7,1,0.0008122015927910631,-0.024600691684770498
AMAC_D10,CH0_L,7,2,0.001331274822495486,-0.02622448873390728
AMAC_D10,CH0_L,7,3,0.0013939295977443132,-0.02620093885235053
AMAC_D10,CH0_L,8,0,0.0016437496885931624,-0.026451981184382013
AMAC_D10,CH0_L,8,1,0.0008008811236780917,-0.024155122658393716
AMAC_D10,CH0_L,8,2,0.0013076568402621742,-0.025762432318437202
AMAC_D10,CH0_L,8,3,0.0013686619635315431,-0.025770073320105207
AMAC_D10,CH0_L,9,0,0.0016108693961078531,-0.025909144865046356
AMAC_D10,CH0_L,9,1,0.0007887821715722332,-0.02356460309042756
AMAC_D10,CH0_L,9,2,0.0012813548064042482,-0.024814288568195147
AMAC_D10,CH0_L,9,3,0.0013416320487635248,-0.025343483317809355
AMAC_D10,CH0_L,10,0,0.001577185703563003,-0.025218209176541568
AMAC_D10,CH0_L,10,1,0.0007757935653140005,-0.0232945654425534
AMAC_D10,CH0_L,10,2,0.0012564399828464082,-0.024583728904416496
AMAC_D10,CH0_L,10,3,0.0013150812149910888,-0.02480098997102708
AMAC_D10,CH0_L,11,0,0.001544082595959508,-0.024780821711485677
AMAC_D10,CH0_L,11,1,0.000760425981339424,-0.02257581543663365
AMAC_D10,CH0_L,11,2,0.0012305268656744818,-0.023930477747466528
AMAC_D10,CH0_L,11,3,0.0012874196080258442,-0.024150903093304876
AMAC_D10,CH0_L,12,0,0.0015117999050233075,-0.024162203900794925
AMAC_D10,CH0_L,12,1,0.0007471451830535408,-0.022144821070070386
AMAC_D10,CH0_L,12,2,0.0012055698829690608,-0.0232282682790367
AMAC_D10,CH0_L,12,3,0.001261123871966096,-0.023418854913739164
AMAC_D10,CH0_L,13,0,0.001478184927263512,-0.023271565840585946
AMAC_D10,CH0_L,13,1,0.0007326775335874685,-0.021557030559849828
AMAC_D10,CH0_L,13,2,0.0011801858726985047,-0.022675683505195686
AMAC_D10,CH0_L,13,3,0.0012341345457003389,-0.022737209412233516
AMAC_D10,CH0_L,14,0,0.0014476690023759319,-0.023050449400464773
AMAC_D10,CH0_L,14,1,0.0007205334947842263,-0.021231415334840704
AMAC_D10,CH0_L,14,2,0.0011560638294981019,-0.022060544680636944
AMAC_D10,CH0_L,14,3,0.0012088790127359995,-0.022245458660880502
AMAC_D10,CH0_L,15,0,0.0014133714519029962,-0.022137147681977914
AMAC_D10,CH0_L,15,1,0.000706665083692747,-0.020710877226967843
AMAC_D10,CH0_L,15,2,0.0011301542681349998,-0.021450845964508504
AMAC_D10,CH0_L,15,3,0.0011815696429160858,-0.021557734847204513
AMAC_D10,CH0_R,0,0,0.0018587748262138043,-0.015537125753980432
AMAC_D10,CH0_R,0,1,0.0008768141383836175,-0.013774405449760522
AMAC_D10,CH0_R,0,2,0.0014568348865840817,-0.014618425164635832
AMAC_D10,CH0_R,0,3,0.00152661565238143,-0.014701159425826171
AMAC_D10,CH0_R,1,0,0.0018348062719220817,-0.015355479036880882
AMAC_D10,CH0_R,1,1,0.0008683739689137475,-0.013723314509804648
AMAC_D10,CH0_R,1,2,0.001439025520972493,-0.01414285212737485
AMAC_D10,CH0_R,1,3,0.0015078700583490334,-0.014426937518472505
AMAC_D10,CH0_R,2,0,0.00181097950598829,-0.014988678551759078
AMAC_D10,CH0_R,2,1,0.0008587169896752464,-0.013365557157326775
AMAC_D10,CH0_R,2,2,0.001420785257312232,-0.013654738496083318
AMAC_D10,CH0_R,2,3,0.001489730344499477,-0.014225929391261086
AMAC_D10,CH0_R,3,0,0.00178707193225429,-0.014869788746051693
AMAC_D10,CH0_R,3,1,0.0008488742726197545,-0.01302682343672493
AMAC_D10,CH0_R,3,2,0.001402889488880953,-0.013432827509123117
AMAC_D10,CH0_R,3,3,0.0014698365035133096,-0.013685330786237196
AMAC_D10,CH0_R,4,0,0.0017616464605438788,-0.01423740406626246
AMAC_D10,CH0_R,4,1,0.00083814061623493,-0.012538586886509261
AMAC_D10,CH0_R,4,2,0.0013843031422632775,-0.01315960080765306
AMAC_D10,CH0_R,4,3,0.0014506755323673045,-0.01349318515862428
AMAC_D10,CH0_R,5,0,0.0017360607625368412,-0.013957148613928716
AMAC_D10,CH0_R,5,1,0.0008273894661917861,-0.012204773708042283
AMAC_D10,CH0_R,5,2,0.001364906430360272,-0.012643469286931854
AMAC_D10,CH0_R,5,3,0.0014298412350377623,-0.012908517633617755
AMAC_D10,CH0_R,6,0,0.0017058844348618234,-0.013262068121868923
AMAC_D10,CH0_R,6,1,0.0008164342897484058,-0.011659565515954894
AMAC_D10,CH0_R,6,2,0.0013449066652275004,-0.012115776923856592
AMAC_D10,CH0_R,6,3,0.0014085335533661639,-0.012323798606761518
AMAC_D10,CH0_R,7,0,0.001672507431776127,-0.012429885395419005
AMAC_D10,CH0_R,7,1,0.0008052772324803958,-0.011224889763833101
AMAC_D10,CH0_R,7,2,0.0013232626735737267,-0.011693399232209023
AMAC_D10,CH0_R,7,3,0.0013849429344970118,-0.011898787748701253
AMAC_D10,CH0_R,8,0,0.0016385301707601745,-0.01199880315198176
AMAC_D10,CH0_R,8,1,0.0007936566550030391,-0.010772124337588174
AMAC_D10,CH0_R,8,2,0.0012984793173090989,-0.011134415818817708
AMAC_D10,CH0_R,8,3,0.0013582846421424646,-0.011266593129975133
AMAC_D10,CH0_R,9,0,0.0016044154823474214,-0.011403386086728107
AMAC_D10,CH0_R,9,1,0.0007816303783130615,-0.010334203175706538
AMAC_D10,CH0_R,9,2,0.0012722048970689886,-0.010406111997274656
AMAC_D10,CH0_R,9,3,0.0013304994847333949,-0.010553574157468762
AMAC_D10,CH0_R,10,0,0.0015700523959586259,-0.010696810929949854
AMAC_D10,CH0_R,10,1,0.0007682411267543179,-0.010002542213481843
AMAC_D10,CH0_R,10,2,0.0012461342637439168,-0.009890624410134797
AMAC_D10,CH0_R,10,3,0.0013026039482391665,-0.009942010929736613
AMAC_D10,CH0_R,11,0,0.0015362066141103616,-0.010192495711603435
AMAC_D10,CH0_R,11,1,0.0007531856784774125,-0.009232052434030476
AMAC_D10,CH0_R,11,2,0.0012199774937120779,-0.009318023649944029
AMAC_D10,CH0_R,11,3,0.0012754394773329212,-0.00940843283813
AMAC_D10,CH0_R,12,0,0.0015019654311074879,-0.0095477541607381
AMAC_D10,CH0_R,12,1,0.0007385624528025418,-0.008726378498058978
AMAC_D10,CH0_R,12,2,0.0011930670223153615,-0.008474781459760505
AMAC_D10,CH0_R,12,3,0.0012474673219544296,-0.008880919614408183
AMAC_D10,CH0_R,13,0,0.001468859831577347,-0.008925958402397962
AMAC_D10,CH0_R,13,1,0.0007245161276226788,-0.008284520915044348
AMAC_D10,CH0_R,13,2,0.0011680594477622066,-0.008139104257301978
AMAC_D10,CH0_R,13,3,0.0012211757079376928,-0.008299227354392879
AMAC_D10,CH0_R,14,0,0.001436573522860834,-0.008361984027493686
AMAC_D10,CH0_R,14,1,0.0007109064403918042,-0.007644068070209304
AMAC_D10,CH0_R,14,2,0.0011432478008565681,-0.007509090602607314
AMAC_D10,CH0_R,14,3,0.0011943027561546022,-0.007658790341087585
AMAC_D10,CH0_R,15,0,0.0014023003698897106,-0.007708219638751147
AMAC_D10,CH0_R,15,1,0.0006968027043840143,-0.007141793206858569
AMAC_D10,CH0_R,15,2,0.0011172887527090185,-0.007136499037435362
AMAC_D10,CH0_R,15,3,0.001167103686498913,-0.007132072521672139
AMAC_D10,CH1_R,0,0,0.0018681211609275741,-0.020029102548997323
AMAC_D10,CH1_R,0,1,0.0008810820599131439,-0.018346163583763092
AMAC_D10,CH1_R,0,2,0.0014638491988464958,-0.01896421765355776
AMAC_D10,CH1_R,0,3,0.0015343819799211469,-0.019074762930974033
AMAC_D10,CH1_R,1,0,0.001844684543519042,-0.019911701395951907
AMAC_D10,CH1_R,1,1,0.0008724012176034074,-0.01804305964647791
AMAC_D10,CH1_R,1,2,0.0014468842973946229,-0.01886297664943979
AMAC_D10,CH1_R,1,3,0.0015164931312309287,-0.01903465861652295
