AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_L02,LEFT,0,0,0,3.959343108757992e-08,-3.153146033970093e-06,-0.11220662865761594,1030.9267693803624
AMAC_L02,LEFT,0,0,1,9.452178354669098e-08,-7.77459483826119e-06,-0.13391735108474398,5447.565980277229
AMAC_L02,LEFT,0,0,2,9.711161848691201e-07,-8.50295173567423e-05,-0.11615102312251807,52.345070705564154
AMAC_L02,LEFT,0,0,3,1.061628832964352e-06,-9.304427129705619e-05,-0.11748075386676235,54.358226329198615
AMAC_L02,LEFT,0,0,4,4.522315832560272e-06,-0.0003958445868691479,-0.11819645243562285,61.04301827733976
AMAC_L02,LEFT,0,0,5,4.6112890594181704e-06,-0.0004036166863814908,-0.11809589798224476,61.33912114445306
AMAC_L02,LEFT,0,0,6,5.456752701631523e-06,-0.0004778592873038712,-0.11807045811764022,61.205728530414795
AMAC_L02,LEFT,0,0,7,5.5441679850563036e-06,-0.00048566629779232915,-0.11871724129026011,61.63283726240863
AMAC_L02,LEFT,0,0,8,9.841969278236158e-06,-0.0008626758033140847,-0.11967103003960844,60.55603071182332
AMAC_L02,LEFT,0,0,9,9.918509267132055e-06,-0.0008693686914211543,-0.12096431064355817,61.715617277870145
AMAC_L02,LEFT,0,0,10,1.0778000041663976e-05,-0.0009447256022688095,-0.1211234100293619,61.60659644845818
AMAC_L02,LEFT,0,0,11,1.0896897232825822e-05,-0.0009555088469862116,-0.1224518269754885,61.86520562317899
AMAC_L02,LEFT,0,0,12,1.43729653412964e-05,-0.0012601247661495024,-0.12289009546420913,62.52195741986575
AMAC_L02,LEFT,0,0,13,1.4404417563591724e-05,-0.0012622527271172424,-0.122726792038882,63.0737168443548
AMAC_L02,LEFT,0,0,14,1.5188634691654157e-05,-0.0013304701446396727,-0.1224459321479624,63.397408122103556
AMAC_L02,LEFT,0,0,15,1.5413475676580864e-05,-0.001351131633220403,-0.1227061833022696,61.585873427947156
AMAC_L02,LEFT,0,1,0,1.8185090451222494e-08,-3.019899264963219e-06,-0.4002333458584581,24842.816198915425
AMAC_L02,LEFT,0,1,1,5.495539111002947e-08,-1.0451394946050516e-05,-0.10445355560908849,160.89527044067853
AMAC_L02,LEFT,0,1,2,3.7665926837485436e-07,-7.237991297729253e-05,-0.115588877354406,1369.2210659989928
AMAC_L02,LEFT,0,1,3,4.0763427712084874e-07,-7.830137347725544e-05,-0.11679573314873605,1479.7799703257942
AMAC_L02,LEFT,0,1,4,2.0170865064780418e-06,-0.000386496919175704,-0.18963580809240288,146.80595411211206
AMAC_L02,LEFT,0,1,5,2.0195743122523892e-06,-0.000388640033386344,-0.10768481259792724,53.877024013685734
AMAC_L02,LEFT,0,1,6,2.424752552390332e-06,-0.0004650388328063881,-0.1759029828099085,120.63332919379434
AMAC_L02,LEFT,0,1,7,2.4670485855275234e-06,-0.0004730791080078047,-0.18477776911869492,124.65594264230656
AMAC_L02,LEFT,0,1,8,4.28916989371563e-06,-0.0008246550175702933,-0.1184409679037919,61.566850008134686
AMAC_L02,LEFT,0,1,9,4.320802136151163e-06,-0.0008306243746969736,-0.11933701564613926,62.78720424145267
AMAC_L02,LEFT,0,1,10,4.683348431313731e-06,-0.000900311180184807,-0.11957106349188648,63.28931403344584
AMAC_L02,LEFT,0,1,11,4.726579083446002e-06,-0.0009087730673865875,-0.11970160834182607,62.9935342437779
AMAC_L02,LEFT,0,1,12,6.2484471267126345e-06,-0.0012013015837105511,-0.12139825214987576,63.68351495650531
AMAC_L02,LEFT,0,1,13,6.270728103583623e-06,-0.0012051595750126422,-0.12078871685327577,63.80062021334949
AMAC_L02,LEFT,0,1,14,6.618105894185173e-06,-0.0012718378422841002,-0.12065353913364842,64.28818320599463
AMAC_L02,LEFT,0,1,15,6.675528927756794e-06,-0.0012835113567206903,-0.12048929081663023,63.490921439256645
AMAC_L02,LEFT,0,2,0,3.222368442543825e-08,-3.44696649165755e-06,-0.10182780199299525,1.8577596399103153e-05
AMAC_L02,LEFT,0,2,1,9.63906424244789e-08,-1.0645829100655773e-05,-0.12079714048469792,1339.7373230932276
AMAC_L02,LEFT,0,2,2,7.505162059242242e-07,-8.37971335072609e-05,-0.11458559011476924,78.66767921024284
AMAC_L02,LEFT,0,2,3,8.223227321914018e-07,-9.197204538853847e-05,-0.11485138419301628,52.17848922200817
AMAC_L02,LEFT,0,2,4,3.5063562484913495e-06,-0.00039112336180954543,-0.1178877694685024,61.526926458056934
AMAC_L02,LEFT,0,2,5,3.5741023432625463e-06,-0.00039865461770098825,-0.11775544598435447,61.54499429329683
AMAC_L02,LEFT,0,2,6,4.22137479671505e-06,-0.00047089312990294783,-0.11775443040577334,61.68200413103245
AMAC_L02,LEFT,0,2,7,4.289623245597047e-06,-0.00047851679605286453,-0.11870477668376302,62.38967984008945
AMAC_L02,LEFT,0,2,8,7.608146966416998e-06,-0.0008499489622944643,-0.12050835514780057,61.62794475404486
AMAC_L02,LEFT,0,2,9,7.671364783511382e-06,-0.0008569574055663909,-0.11972259575064087,61.64048038109795
AMAC_L02,LEFT,0,2,10,8.333282404762066e-06,-0.0009308876964211506,-0.1214047184391509,62.456925079558005
AMAC_L02,LEFT,0,2,11,8.392663445600875e-06,-0.0009376521790594308,-0.1206222904817208,62.196466160887404
AMAC_L02,LEFT,0,2,12,1.1157316628936183e-05,-0.0012472186503096597,-0.12224448167401555,61.67577159848983
AMAC_L02,LEFT,0,2,13,1.1203668838804718e-05,-0.0012522352823988606,-0.1229323209803263,62.57405501531956
AMAC_L02,LEFT,0,2,14,1.1863974896228125e-05,-0.0013261519490261034,-0.12166838533299973,61.581139391874906
AMAC_L02,LEFT,0,2,15,1.196340981215085e-05,-0.0013370320127742122,-0.12247932389896717,61.12046549740719
AMAC_L02,LEFT,0,3,0,3.434020574058738e-08,-3.4886200980868948e-06,-0.11192772682251886,579.2504201686017
AMAC_L02,LEFT,0,3,1,1.0025743628113705e-07,-1.0529658689980015e-05,-0.12613706246228823,1821.3950610310592
AMAC_L02,LEFT,0,3,2,7.918574872594451e-07,-8.429407139299368e-05,-0.11541175799174572,52.4991053265859
AMAC_L02,LEFT,0,3,3,8.6583032431774e-07,-9.214669834447954e-05,-0.1193637754852091,58.094911154551895
AMAC_L02,LEFT,0,3,4,3.6892840804536304e-06,-0.0003923572544963104,-0.11783785282672073,61.42997613459661
AMAC_L02,LEFT,0,3,5,3.760075754294919e-06,-0.0003999107550392477,-0.11767379337054118,61.4805049276005
AMAC_L02,LEFT,0,3,6,4.438032443980079e-06,-0.00047216077514203867,-0.11818911931193544,62.12391410473212
AMAC_L02,LEFT,0,3,7,4.515037544419267e-06,-0.00048053007577013757,-0.11851349840483173,62.17058570261717
AMAC_L02,LEFT,0,3,8,7.99439041535076e-06,-0.0008510162276051192,-0.11997957622408342,61.901632538091995
AMAC_L02,LEFT,0,3,9,8.056121292881948e-06,-0.0008570690676859028,-0.11976795523997551,61.97539191685471
AMAC_L02,LEFT,0,3,10,8.706451142175142e-06,-0.000925995911485789,-0.12192921726760614,63.98139317708205
AMAC_L02,LEFT,0,3,11,8.765164108049408e-06,-0.0009316574563110252,-0.12181925722093205,64.21141035432976
AMAC_L02,LEFT,0,3,12,1.151324131669199e-05,-0.0012229162558197082,-0.12332100486835025,66.18586988143976
AMAC_L02,LEFT,0,3,13,1.1572864776447771e-05,-0.0012293041397236114,-0.12268121030457235,66.1734042420387
AMAC_L02,LEFT,0,3,14,1.2180034597460225e-05,-0.0012930411099845367,-0.12317723906293207,67.23395776318465
