AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_K02,LEFT,0,0,0,4.1879654089149884e-08,-3.3070043589446694e-06,-0.1076200103123029,8.841070031451181e-05
AMAC_K02,LEFT,0,0,1,1.2269661091926825e-07,-9.95061135621199e-06,-0.11005691313859056,537.0812540454259
AMAC_K02,LEFT,0,0,2,9.562099109462576e-07,-7.812452627397032e-05,-0.11460662439509717,0.28207668944370423
AMAC_K02,LEFT,0,0,3,1.0386932668299161e-06,-8.500958186892052e-05,-0.10956682849874999,41.09946684223613
AMAC_K02,LEFT,0,0,4,4.446799727633467e-06,-0.0003627413908382104,-0.11908750891674373,60.8980733557602
AMAC_K02,LEFT,0,0,5,4.527302366878056e-06,-0.00036936272885687923,-0.11919199661534229,61.48792425104708
AMAC_K02,LEFT,0,0,6,5.353121122410448e-06,-0.00043688081607088383,-0.1193905216919005,61.55956144679193
AMAC_K02,LEFT,0,0,7,5.438395845870455e-06,-0.00044395602727863136,-0.11989131585833605,61.95834706713261
AMAC_K02,LEFT,0,0,8,9.80607925545524e-06,-0.0008015670830942533,-0.12021368935811441,59.99676637968443
AMAC_K02,LEFT,0,0,9,9.891554943692125e-06,-0.0008087652809091693,-0.1194290068387583,59.94409892380343
AMAC_K02,LEFT,0,0,10,1.0731187061435456e-05,-0.0008775993940726051,-0.12144892002040392,60.86414045445195
AMAC_K02,LEFT,0,0,11,1.0806748241187672e-05,-0.0008835312683317852,-0.12085754090935158,60.82341220611601
AMAC_K02,LEFT,0,0,12,1.4276300429083864e-05,-0.001167479291908991,-0.12310904949686689,61.569930879961696
AMAC_K02,LEFT,0,0,13,1.4390297250368504e-05,-0.0011770740755403287,-0.1230422526596937,61.131209138898136
AMAC_K02,LEFT,0,0,14,1.5201868609866968e-05,-0.0012436343509183783,-0.1224260646457742,61.05228724414576
AMAC_K02,LEFT,0,0,15,1.5291545482241475e-05,-0.001251015355206394,-0.12350944633636816,61.43789331385328
AMAC_K02,LEFT,0,1,0,1.874619647752369e-08,-0.0033930938101100717,3435.014955461073,13251.737627335073
AMAC_K02,LEFT,0,1,1,5.4626142453180263e-08,-9.330996232185387e-06,-0.11808578075843146,1295.7658278208492
AMAC_K02,LEFT,0,1,2,6.191880262653899e-08,-9.231707404509003e-06,-0.2199838211736856,59917.327490699936
