AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_E06,CH0_L,0,0,0.0017613158990316883,-0.02585457293357334
AMAC_E06,CH0_L,0,1,0.0008065416134621341,-0.02380404771026761
AMAC_E06,CH0_L,0,2,0.0013756077770858408,-0.024809557582906105
AMAC_E06,CH0_L,0,3,0.0014431438802974055,-0.024980815897987802
AMAC_E06,CH0_L,1,0,0.0017371836372505754,-0.02571709995684026
AMAC_E06,CH0_L,1,1,0.0007977191725772264,-0.02358586206989749
AMAC_E06,CH0_L,1,2,0.001358193635861955,-0.024651616380728752
AMAC_E06,CH0_L,1,3,0.0014243153380803825,-0.02466121263243535
AMAC_E06,CH0_L,2,0,0.00171441299410914,-0.02569599761035666
AMAC_E06,CH0_L,2,1,0.0007878459036393927,-0.02314691173698136
AMAC_E06,CH0_L,2,2,0.0013402537291117562,-0.024393285552881273
AMAC_E06,CH0_L,2,3,0.0014061956754787082,-0.02464349948394968
AMAC_E06,CH0_L,3,0,0.0016907813222370352,-0.02556725380933958
AMAC_E06,CH0_L,3,1,0.0007772651358399976,-0.022823379319879183
AMAC_E06,CH0_L,3,2,0.001322619276123017,-0.024250323116813417
AMAC_E06,CH0_L,3,3,0.001386958083206665,-0.024259262580064035
AMAC_E06,CH0_L,4,0,0.0016648623410552685,-0.0247605418647395
AMAC_E06,CH0_L,4,1,0.0007669556395337997,-0.02251740996757414
AMAC_E06,CH0_L,4,2,0.001303810064510956,-0.023825888077940765
AMAC_E06,CH0_L,4,3,0.0013676986073682161,-0.023926305468385367
AMAC_E06,CH0_L,5,0,0.0016381288628299808,-0.024275229826130708
AMAC_E06,CH0_L,5,1,0.0007566607147456379,-0.022238503466724492
AMAC_E06,CH0_L,5,2,0.001285294494489614,-0.023499364416449085
AMAC_E06,CH0_L,5,3,0.0013480688959873683,-0.02378297082137757
AMAC_E06,CH0_L,6,0,0.0016077944559801363,-0.024126705447904805
AMAC_E06,CH0_L,6,1,0.0007456008278953504,-0.021774798563585166
AMAC_E06,CH0_L,6,2,0.0012648777204735825,-0.023267463736097976
AMAC_E06,CH0_L,6,3,0.0013255867624787964,-0.02336059214358102
AMAC_E06,CH0_L,7,0,0.0015756141527158167,-0.023738582772372795
AMAC_E06,CH0_L,7,1,0.0007341931743055332,-0.021367844109782087
