AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_A07,CH0_L,0,0,0.0017998368102652032,-0.015417037967930236
AMAC_A07,CH0_L,0,1,0.0008339015655850299,-0.014512614687241054
AMAC_A07,CH0_L,0,2,0.0014084813189708726,-0.014628973775127776
AMAC_A07,CH0_L,0,3,0.0014786030885398436,-0.014650102866767333
AMAC_A07,CH0_L,1,0,0.0017744731620754728,-0.015320024534251384
AMAC_A07,CH0_L,1,1,0.0008241905991461425,-0.014079742956313571
AMAC_A07,CH0_L,1,2,0.0013896319357678483,-0.01439367188799694
AMAC_A07,CH0_L,1,3,0.0014584417498068507,-0.014407708547517472
AMAC_A07,CH0_L,2,0,0.0017487074747047043,-0.014762942549144589
AMAC_A07,CH0_L,2,1,0.0008142042696196367,-0.013562715492952014
AMAC_A07,CH0_L,2,2,0.0013709714327787622,-0.014077249277015239
AMAC_A07,CH0_L,2,3,0.0014391779315072722,-0.014412668429464625
AMAC_A07,CH0_L,3,0,0.0017245722757135602,-0.014675386146442506
AMAC_A07,CH0_L,3,1,0.0008049312659137434,-0.013749539961065838
AMAC_A07,CH0_L,3,2,0.0013522785600705604,-0.013692706583350358
AMAC_A07,CH0_L,3,3,0.001418710366281743,-0.013663615763284606
AMAC_A07,CH0_L,4,0,0.0016987455559249408,-0.014294134766330305
AMAC_A07,CH0_L,4,1,0.0007931439204255568,-0.012715979379846634
AMAC_A07,CH0_L,4,2,0.001331906334735672,-0.012819767941490224
AMAC_A07,CH0_L,4,3,0.00139820636419099,-0.013091361319782724
AMAC_A07,CH0_L,5,0,0.0016672886520984072,-0.013230312911325103
AMAC_A07,CH0_L,5,1,0.0007824702865254343,-0.012537524499909523
AMAC_A07,CH0_L,5,2,0.0013120748772863001,-0.012407254780659164
AMAC_A07,CH0_L,5,3,0.00137639020244091,-0.012648967386525056
AMAC_A07,CH0_L,6,0,0.0016342784172650613,-0.012398835265837516
AMAC_A07,CH0_L,6,1,0.0007721775483664011,-0.012518441187452978
AMAC_A07,CH0_L,6,2,0.0012891169959126799,-0.011570547583396932
AMAC_A07,CH0_L,6,3,0.0013524312040748855,-0.012019031528082369
AMAC_A07,CH0_L,7,0,0.001598705215044665,-0.011407077386901943
AMAC_A07,CH0_L,7,1,0.0007613329914881005,-0.0118174626874551
AMAC_A07,CH0_L,7,2,0.0012645019676318903,-0.011125982780779966
AMAC_A07,CH0_L,7,3,0.0013251072845161702,-0.011300083069235089
AMAC_A07,CH0_L,8,0,0.001565228812601058,-0.01072362994453604
AMAC_A07,CH0_L,8,1,0.0007471740716140258,-0.01082494899261002
AMAC_A07,CH0_L,8,2,0.0012371275496448585,-0.00992702341800995
AMAC_A07,CH0_L,8,3,0.0012956823993256433,-0.009849545137169449
AMAC_A07,CH0_L,9,0,0.001530133296414292,-0.009770715150788112
AMAC_A07,CH0_L,9,1,0.0007321751401944776,-0.00990573590969267
