AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_B09,LEFT,0,0,0,4.356835664911608e-08,-3.1576770017247063e-06,-0.10967484825385496,100.0000990642788
AMAC_B09,LEFT,0,0,1,1.3041586408366417e-07,-9.684977706490827e-06,-0.12664123454575524,1160.8893981315332
AMAC_B09,LEFT,0,0,2,1.0232090218579197e-06,-7.693743626442086e-05,-0.12416515993301176,105.05896615032748
AMAC_B09,LEFT,0,0,3,1.1217467870140972e-06,-8.424595055182051e-05,-0.12515340120874144,59.62315398249093
AMAC_B09,LEFT,0,0,4,4.832686982033931e-06,-0.0003624206715905345,-0.12558092588173198,66.88340059236324
AMAC_B09,LEFT,0,0,5,4.9277969710854866e-06,-0.00036972817613934746,-0.1260526701141703,67.17674695269879
AMAC_B09,LEFT,0,0,6,5.790802560571521e-06,-0.000433799028635348,-0.12635746734172587,68.40812511465093
AMAC_B09,LEFT,0,0,7,5.8803456114878815e-06,-0.0004405499596299115,-0.1263750405706447,68.59585902698005
AMAC_B09,LEFT,0,0,8,1.0501313470190096e-05,-0.0007860200189044855,-0.12850216991896873,70.46300999431057
AMAC_B09,LEFT,0,0,9,1.0618084888289383e-05,-0.0007947028539772334,-0.12911084664944833,70.36765463875253
AMAC_B09,LEFT,0,0,10,1.1463263521408098e-05,-0.0008580945896646512,-0.1302103572663797,71.71465323735089
AMAC_B09,LEFT,0,0,11,1.1543086924552164e-05,-0.0008640076237267203,-0.13077835612572064,72.74220531258315
AMAC_B09,LEFT,0,0,12,1.5238649537688989e-05,-0.0011412282228136959,-0.132324294728494,73.27623689299085
AMAC_B09,LEFT,0,0,13,1.535862504107244e-05,-0.0011503171379614098,-0.13267334068359835,72.5131618696553
AMAC_B09,LEFT,0,0,14,1.625033318301736e-05,-0.0012171183247893162,-0.13190648948296393,71.89282413688535
AMAC_B09,LEFT,0,0,15,1.631592465640424e-05,-0.0012221306331565845,-0.13148878556734803,72.17993006958301
AMAC_B09,LEFT,0,1,0,2.17031590488728e-08,-2.426999277802305e-05,21.08050403580516,38.47454864142904
AMAC_B09,LEFT,0,1,1,6.673683129918773e-08,-9.888319337171346e-06,-0.11543781803147932,127.80505183412443
AMAC_B09,LEFT,0,1,2,4.985761394294338e-07,-7.436826743561424e-05,-0.12115443651585725,191.53375365885236
AMAC_B09,LEFT,0,1,3,5.46666409624662e-07,-8.14724836043445e-05,-0.12443999917404942,167.4398362945549
AMAC_B09,LEFT,0,1,4,2.3822507649918207e-06,-0.00035434013211479943,-0.12482469771976896,67.54048535072513
AMAC_B09,LEFT,0,1,5,2.430141759989719e-06,-0.00036142722502449805,-0.1266163571315007,68.6721559925588
AMAC_B09,LEFT,0,1,6,2.86957934494751e-06,-0.0004269228443702806,-0.12962511556400244,71.0078072560108
AMAC_B09,LEFT,0,1,7,2.9123994627027585e-06,-0.0004333787605046208,-0.12680502899841845,68.47512006678909
AMAC_B09,LEFT,0,1,8,5.220598383136621e-06,-0.0007761351962611987,-0.127336728612698,68.05212003080341
AMAC_B09,LEFT,0,1,9,5.259389785384556e-06,-0.0007818337981879283,-0.1279313475065636,68.85253953877469
AMAC_B09,LEFT,0,1,10,5.699244893295298e-06,-0.0008471356100198317,-0.12936354804518624,69.67617257174403
AMAC_B09,LEFT,0,1,11,5.7442643866597256e-06,-0.0008539592360885783,-0.1281645050405905,69.03603777350959
AMAC_B09,LEFT,0,1,12,7.576332376736217e-06,-0.0011268082705904357,-0.13131365718907395,70.72290097088884
AMAC_B09,LEFT,0,1,13,7.6106047998501515e-06,-0.0011318823964073378,-0.1301778018666062,70.29764674200123
AMAC_B09,LEFT,0,1,14,8.050407120307436e-06,-0.0011974432364990745,-0.1304887948069759,70.12528286003162
AMAC_B09,LEFT,0,1,15,8.08294958867616e-06,-0.0012021898557002832,-0.13103228670683784,70.66991805505072
AMAC_B09,LEFT,0,2,0,3.4626712544267575e-08,4.905774931356544e-05,-52.27004717580716,0.4391156528297922
AMAC_B09,LEFT,0,2,1,1.055944858208155e-07,-9.78377892263137e-06,-0.12293371843451414,866.3665605662728
AMAC_B09,LEFT,0,2,2,8.158237400884259e-07,-7.624184419248728e-05,-0.1241251973379983,106.33121723412707
AMAC_B09,LEFT,0,2,3,8.959946774399151e-07,-8.36907718058137e-05,-0.12692632336952525,62.525819432248596
AMAC_B09,LEFT,0,2,4,3.859607897402448e-06,-0.00036017467222372633,-0.12611381084830062,67.67188517283732
AMAC_B09,LEFT,0,2,5,3.939634189552683e-06,-0.00036774611282345437,-0.1257479402770745,67.27296994021722
AMAC_B09,LEFT,0,2,6,4.638247848413495e-06,-0.0004330353732846101,-0.12642152711060792,68.12550878923942
AMAC_B09,LEFT,0,2,7,4.714673230913181e-06,-0.00044007316778079216,-0.12644498617777125,68.03602043297961
AMAC_B09,LEFT,0,2,8,8.44328368371914e-06,-0.0007871290686858782,-0.12812998429125366,68.90413697543693
AMAC_B09,LEFT,0,2,9,8.543027410441493e-06,-0.0007967883197778605,-0.12808073220522564,68.56969856718706
AMAC_B09,LEFT,0,2,10,9.211949755863994e-06,-0.0008589385642877593,-0.12927560675427757,70.26179580678578
