AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_K01,LEFT,0,0,0,4.01601704166942e-08,-3.1893951275389286e-06,-0.10753505938293732,6.340613394677511e-08
AMAC_K01,LEFT,0,0,1,1.2122677728598666e-07,-9.860004107232983e-06,-0.11951544878950054,1088.7435772488222
AMAC_K01,LEFT,0,0,2,9.456261798961664e-07,-7.783053248171132e-05,-0.12009463375351889,58.32691035670675
AMAC_K01,LEFT,0,0,3,1.0339015225732113e-06,-8.510514259044877e-05,-0.12016427410610811,56.693094493607155
AMAC_K01,LEFT,0,0,4,4.465029018019423e-06,-0.00036744399316092336,-0.1206303617234759,63.03831752486171
AMAC_K01,LEFT,0,0,5,4.545586975756945e-06,-0.0003742261109857508,-0.1206108661365636,63.505143865673
AMAC_K01,LEFT,0,0,6,5.35811014816252e-06,-0.0004411032483920379,-0.12117013804644015,64.02744913025099
AMAC_K01,LEFT,0,0,7,5.450138730668198e-06,-0.00044890660924502807,-0.1213116343294029,64.02165078301915
AMAC_K01,LEFT,0,0,8,9.732695480835102e-06,-0.0008005595002283086,-0.122803791617925,64.5927002327809
AMAC_K01,LEFT,0,0,9,9.840783222427028e-06,-0.0008099781837941238,-0.12302860087888726,64.69414234873662
AMAC_K01,LEFT,0,0,10,1.0646855909981205e-05,-0.0008762312401738911,-0.12274826204103778,64.90385956133703
AMAC_K01,LEFT,0,0,11,1.0714854717403537e-05,-0.0008814901449990271,-0.12342553684266902,65.41995293179153
AMAC_K01,LEFT,0,0,12,1.390804367137525e-05,-0.0011411375234160084,-0.12508393555036024,69.9440487791609
AMAC_K01,LEFT,0,0,13,1.4021192389567051e-05,-0.0011503432482964147,-0.12721837283442852,70.28348281552324
AMAC_K01,LEFT,0,0,14,1.477507448285966e-05,-0.0012123516392217304,-0.12499388207546241,69.77243578324263
AMAC_K01,LEFT,0,0,15,1.48660772990629e-05,-0.0012197196928662626,-0.1243740420478294,69.335631859642
AMAC_K01,LEFT,0,1,0,1.86213331493943e-08,0.000505545834582647,-514.5052888505663,11194.673991009215
AMAC_K01,LEFT,0,1,1,5.468084748047803e-08,-9.456808585012674e-06,-0.11595228428827346,920.6727204793063
AMAC_K01,LEFT,0,1,2,4.2921264549322366e-07,-7.566384798379207e-05,-0.11594862490059113,48.74206988468089
AMAC_K01,LEFT,0,1,3,4.269227995480363e-07,-7.507416399035356e-05,-0.11936565557353067,1058.5827157222834
AMAC_K01,LEFT,0,1,4,2.022681369909762e-06,-0.0003562329733282677,-0.10753368253843928,51.891119764698686
AMAC_K01,LEFT,0,1,5,2.0611256526312944e-06,-0.0003629937447473568,-0.10930574421353305,53.82443128102759
AMAC_K01,LEFT,0,1,6,2.4795849267151026e-06,-0.0004351076740667569,-0.18728538055284355,125.52414165671885
AMAC_K01,LEFT,0,1,7,2.4757245680871923e-06,-0.0004357094004221624,-0.12056278549679879,64.95151464839977
AMAC_K01,LEFT,0,1,8,4.445018167438316e-06,-0.0007821659897053942,-0.1209590766095607,63.031503111904485
AMAC_K01,LEFT,0,1,9,4.476572121444757e-06,-0.0007875780403556842,-0.12177678221785933,63.81359341072078
AMAC_K01,LEFT,0,1,10,4.836637153646749e-06,-0.0008506386220709366,-0.12256457784936414,64.93575093792825
AMAC_K01,LEFT,0,1,11,4.872847335424661e-06,-0.0008569949236142997,-0.12271488114652626,65.08939581207872
