AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_L09,LEFT,0,0,0,3.877661555733065e-08,-3.1648750219623445e-06,-0.0988877133236782,103.1673296060539
AMAC_L09,LEFT,0,0,1,1.1423613892730985e-07,-9.657555919921056e-06,-0.1273690667419429,2279.00500147666
AMAC_L09,LEFT,0,0,2,9.410643539908099e-07,-8.09203100879683e-05,-0.11909875587200248,60.851409436891586
AMAC_L09,LEFT,0,0,3,1.0277835016174145e-06,-8.83431422676737e-05,-0.11913861944954739,61.11737737224095
AMAC_L09,LEFT,0,0,4,4.363735334874297e-06,-0.00037440901730295776,-0.11664743619554058,66.07144286949789
AMAC_L09,LEFT,0,0,5,4.447706200235566e-06,-0.00038160290444291676,-0.1173257533047178,66.94333230879244
AMAC_L09,LEFT,0,0,6,5.234887619602072e-06,-0.00044895111859102584,-0.11748530403782276,67.72105468555262
AMAC_L09,LEFT,0,0,7,5.326148846812718e-06,-0.0004569207636632607,-0.11742788141738437,67.24609248509886
AMAC_L09,LEFT,0,0,8,9.695736388083704e-06,-0.0008320010574058338,-0.11983095204506543,68.22130807107187
AMAC_L09,LEFT,0,0,9,9.784924592893916e-06,-0.0008395142670407839,-0.1219192688465797,69.36043106459765
AMAC_L09,LEFT,0,0,10,1.0572504747477074e-05,-0.0009072056498585078,-0.12163671000164668,69.38820215352165
AMAC_L09,LEFT,0,0,11,1.0644308853964932e-05,-0.000913413335010689,-0.12282566624981793,70.51716574934927
AMAC_L09,LEFT,0,0,12,1.4016983758977233e-05,-0.0012033430215712883,-0.1237168827632526,69.79502388258939
AMAC_L09,LEFT,0,0,13,1.4109175404904453e-05,-0.001211187740153955,-0.12311335710039784,69.55100014932636
AMAC_L09,LEFT,0,0,14,1.4888708727893898e-05,-0.0012780947091081641,-0.12303183175912069,69.32186858344684
AMAC_L09,LEFT,0,0,15,1.500317583954514e-05,-0.001288236235907494,-0.12354034859319864,69.27376587503618
AMAC_L09,LEFT,0,1,0,1.8419014501927904e-08,3.09081270842756e-05,-34.224663218961254,854.9342821771589
AMAC_L09,LEFT,0,1,1,5.389190487749289e-08,-9.777673010777807e-06,-0.1259424764781852,1778.7912335721217
AMAC_L09,LEFT,0,1,3,1.07351280122657e-07,-1.8582257526539592e-05,-0.17283613606547352,34003.78677660965
AMAC_L09,LEFT,0,1,4,1.984476377316416e-06,-0.00036562051727512636,-0.11036239585746395,61.38313979065665
AMAC_L09,LEFT,0,1,5,2.0208564790684866e-06,-0.0003723354382278286,-0.10855723913665649,59.719243930060344
AMAC_L09,LEFT,0,1,6,2.4308011740864294e-06,-0.0004464412696436644,-0.18373473465767612,130.17026427103926
AMAC_L09,LEFT,0,1,7,2.46883296903233e-06,-0.0004533809110821415,-0.18329581984528656,130.14056633496745
AMAC_L09,LEFT,0,1,8,4.423867770771076e-06,-0.0008149863818863178,-0.12031372856254918,68.03236366714275
AMAC_L09,LEFT,0,1,9,4.47135574440355e-06,-0.0008239319567349102,-0.11998067883532297,67.57116030021412
AMAC_L09,LEFT,0,1,10,4.837880097720548e-06,-0.000891524734421223,-0.12164130888376752,68.54704631213673
AMAC_L09,LEFT,0,1,11,4.878319556744634e-06,-0.0008990691779041918,-0.12194163543490588,68.51114564874946
AMAC_L09,LEFT,0,1,12,6.396167470606934e-06,-0.001178654491490391,-0.12327015754059645,69.44267769236677
AMAC_L09,LEFT,0,1,13,6.4278445266833816e-06,-0.0011842194261904768,-0.12281385683645062,69.20785356165766
AMAC_L09,LEFT,0,1,14,6.795081380972586e-06,-0.0012520363792504483,-0.12298958351955248,68.84248039366128
AMAC_L09,LEFT,0,1,15,6.837276016542676e-06,-0.0012599178746358968,-0.12280331679904553,68.82295910841691
AMAC_L09,LEFT,0,2,0,3.122455867278918e-08,4.676664138881973e-05,-50.08152628559143,51.362728938655096
AMAC_L09,LEFT,0,2,1,8.097286873286847e-08,-8.461835286232484e-06,-0.1200401725485694,2827.20052655591
AMAC_L09,LEFT,0,2,2,7.340597450110632e-07,-8.000210818472225e-05,-0.11856670937319229,91.0545499941385
AMAC_L09,LEFT,0,2,3,8.050922027463228e-07,-8.785433614730822e-05,-0.11919713047203123,61.75730589923751
AMAC_L09,LEFT,0,2,4,3.4239565163599763e-06,-0.00037291682088629665,-0.11678938801636843,66.30962728387763
AMAC_L09,LEFT,0,2,5,3.487484748661081e-06,-0.0003796241456473106,-0.11684434337445015,66.71466701912993
AMAC_L09,LEFT,0,2,6,4.106844207838745e-06,-0.0004468431629640383,-0.11756677656980458,67.58577022884468
AMAC_L09,LEFT,0,2,7,4.1806525948178936e-06,-0.00045505841772878303,-0.11775813720376224,67.38869602507914
AMAC_L09,LEFT,0,2,8,7.58148742250653e-06,-0.0008246308180479882,-0.12033738931150588,68.95286476841949
AMAC_L09,LEFT,0,2,9,7.652341659994839e-06,-0.0008322721646691028,-0.12114120561269029,69.18328492068211
AMAC_L09,LEFT,0,2,10,8.271620792810665e-06,-0.0008996252714861514,-0.12174745298188183,69.96411933798007
AMAC_L09,LEFT,0,2,11,8.335633579132927e-06,-0.0009066346521763467,-0.12199239409740811,70.31812732692715
AMAC_L09,LEFT,0,2,12,1.0937790944168802e-05,-0.001190267897098947,-0.1235070262845545,70.88733496745971
AMAC_L09,LEFT,0,2,13,1.1015887369783424e-05,-0.0011986188312902296,-0.12404042949339934,70.76295677300001
AMAC_L09,LEFT,0,2,14,1.1633519676197755e-05,-0.0012659187612582168,-0.12433190531703955,70.73189733106777
AMAC_L09,LEFT,0,2,15,1.1683136181256826e-05,-0.001271312876896654,-0.12379693865525519,70.89770534530585
AMAC_L09,LEFT,0,3,0,3.219290606889143e-08,-3.122176472649916e-06,-0.10393782733246826,481.59372758727415
AMAC_L09,LEFT,0,3,1,9.223882243502938e-08,-9.417764827219008e-06,-0.08771095994714824,0.0020048914701902287
AMAC_L09,LEFT,0,3,2,7.715128182396718e-07,-8.031794296132873e-05,-0.11796331247783767,60.28128068442603
AMAC_L09,LEFT,0,3,3,8.430513906041405e-07,-8.795450192418032e-05,-0.1143200162473549,52.766233765229344
AMAC_L09,LEFT,0,3,4,3.5857299185702685e-06,-0.0003731367867561962,-0.11651770047989296,66.45991658328651
AMAC_L09,LEFT,0,3,5,3.659884951580848e-06,-0.0003808078434144355,-0.11704794131564526,66.6658884748258
AMAC_L09,LEFT,0,3,6,4.3006036901142304e-06,-0.0004470593484135855,-0.11782282500449529,68.0106020199755
AMAC_L09,LEFT,0,3,7,4.379087032485993e-06,-0.00045548459522424915,-0.11783329791664086,67.67484306056303
AMAC_L09,LEFT,0,3,8,7.92747415737158e-06,-0.0008232225875782449,-0.12030398960388944,69.55084335989051
AMAC_L09,LEFT,0,3,9,7.979057260049462e-06,-0.0008283743355036636,-0.12130205032034241,70.47778057596592
AMAC_L09,LEFT,0,3,10,8.644379410138405e-06,-0.0008973335988424552,-0.12231791169107799,70.79248857743792
