AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_A04,CH0_L,0,0,0.0018544006333248066,-0.022086754646954667
AMAC_A04,CH0_L,0,1,0.0008832328132399469,-0.020524574118623767
AMAC_A04,CH0_L,0,2,0.0014623670014533526,-0.020853526462815356
AMAC_A04,CH0_L,0,3,0.0015328543356371532,-0.02147522673978966
AMAC_A04,CH0_L,1,0,0.0018293379989396247,-0.02148067428053944
AMAC_A04,CH0_L,1,1,0.0008745058930660327,-0.020087390920535818
AMAC_A04,CH0_L,1,2,0.0014455528695050135,-0.020861882298509604
AMAC_A04,CH0_L,1,3,0.0015136976622012444,-0.020907136997648262
AMAC_A04,CH0_L,2,0,0.0018065903805214206,-0.021415717502490186
AMAC_A04,CH0_L,2,1,0.0008653447446902987,-0.019712852022231702
AMAC_A04,CH0_L,2,2,0.0014282378145506931,-0.02052259294352776
AMAC_A04,CH0_L,2,3,0.0014949225245326446,-0.020471057936554533
AMAC_A04,CH0_L,3,0,0.001781486509583913,-0.02081145290569273
AMAC_A04,CH0_L,3,1,0.0008550596828081761,-0.01907734910395796
AMAC_A04,CH0_L,3,2,0.0014100959054570569,-0.019979465222517416
AMAC_A04,CH0_L,3,3,0.0014772744766177967,-0.02047044057391009
AMAC_A04,CH0_L,4,0,0.0017574646266303453,-0.020515026099609472
AMAC_A04,CH0_L,4,1,0.0008458061251328308,-0.019074142153513243
AMAC_A04,CH0_L,4,2,0.0013909509114923677,-0.01920315805164785
AMAC_A04,CH0_L,4,3,0.001456768891595362,-0.01983970086787612
AMAC_A04,CH0_L,5,0,0.0017268171070572785,-0.01972511864019828
AMAC_A04,CH0_L,5,1,0.0008358243484704758,-0.019057469662526454
AMAC_A04,CH0_L,5,2,0.0013729494496768726,-0.01930148879392441
AMAC_A04,CH0_L,5,3,0.0014360111627447056,-0.019179088048643333
AMAC_A04,CH0_L,6,0,0.0016969650292215624,-0.019750459166406255
