AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_F10,CH0_L,0,0,0.0018179131997528683,-0.023944265057434057
AMAC_F10,CH0_L,0,1,0.0008319359474852084,-0.021339466689164612
AMAC_F10,CH0_L,0,2,0.0014197692585573214,-0.022377422436728932
AMAC_F10,CH0_L,0,3,0.0014891670183249668,-0.022893860664706354
AMAC_F10,CH0_L,1,0,0.001795497132890685,-0.023414856950158703
AMAC_F10,CH0_L,1,1,0.0008246497391260358,-0.021082853296863817
AMAC_F10,CH0_L,1,2,0.0014042856903712729,-0.022308521188006396
AMAC_F10,CH0_L,1,3,0.001472300529332734,-0.02243290139064568
AMAC_F10,CH0_L,2,0,0.0017733656694298686,-0.023141180547573546
AMAC_F10,CH0_L,2,1,0.0008155260151140808,-0.020642431819090673
AMAC_F10,CH0_L,2,2,0.0013872951468564482,-0.021999341893678137
AMAC_F10,CH0_L,2,3,0.0014545762511568806,-0.022119190673898136
AMAC_F10,CH0_L,3,0,0.00174980876989664,-0.022695737363211472
AMAC_F10,CH0_L,3,1,0.0008065317668370337,-0.020358951657200156
AMAC_F10,CH0_L,3,2,0.0013702614318995177,-0.02166513165522193
AMAC_F10,CH0_L,3,3,0.001436647072804731,-0.021935344443878922
AMAC_F10,CH0_L,4,0,0.001726908952371161,-0.022463750294208218
AMAC_F10,CH0_L,4,1,0.0007964713445195887,-0.019795210812120864
AMAC_F10,CH0_L,4,2,0.0013524453896222156,-0.02130212648113914
AMAC_F10,CH0_L,4,3,0.001418152338349448,-0.0215753160010049
AMAC_F10,CH0_L,5,0,0.0017022556298878298,-0.022189838479210477
AMAC_F10,CH0_L,5,1,0.0007859331659167571,-0.019295927463862533
AMAC_F10,CH0_L,5,2,0.0013336810838177882,-0.0208185308965875
AMAC_F10,CH0_L,5,3,0.0013984748695227245,-0.02117425182778972
AMAC_F10,CH0_L,6,0,0.0016742633914971826,-0.021601983151690353
AMAC_F10,CH0_L,6,1,0.0007755679619581929,-0.018962191259734796
AMAC_F10,CH0_L,6,2,0.0013144023217540113,-0.020313344499052997
AMAC_F10,CH0_L,6,3,0.001378140275503154,-0.020695235120830668
AMAC_F10,CH0_L,7,0,0.0016424120327949941,-0.020968887185498764
AMAC_F10,CH0_L,7,1,0.0007644018852513503,-0.01850400021671652
AMAC_F10,CH0_L,7,2,0.0012945736068616775,-0.020136462739153416
AMAC_F10,CH0_L,7,3,0.001356022945206071,-0.020322332161183836
AMAC_F10,CH0_L,8,0,0.0016091085915011457,-0.020544451404287095
AMAC_F10,CH0_L,8,1,0.0007532985307260172,-0.018024513200545454
AMAC_F10,CH0_L,8,2,0.001270123392862245,-0.019346212746709713
AMAC_F10,CH0_L,8,3,0.0013300663122184414,-0.019702342705129487
AMAC_F10,CH0_L,9,0,0.0015743897047384916,-0.019698507346534593
AMAC_F10,CH0_L,9,1,0.0007409910843172189,-0.017530704545722395
AMAC_F10,CH0_L,9,2,0.0012439670487210716,-0.01872767815618737
AMAC_F10,CH0_L,9,3,0.0013022683858813484,-0.019018934113674307
AMAC_F10,CH0_L,10,0,0.0015402575907999627,-0.01922635244764761
AMAC_F10,CH0_L,10,1,0.00072627708470153,-0.016841593018287106
AMAC_F10,CH0_L,10,2,0.0012166446922765592,-0.018196225012248622
