AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_A02,LEFT,0,0,0,4.193255660891552e-08,1.611430914176737e-07,-0.1598337526794447,3916.5293596454744
AMAC_A02,LEFT,0,0,1,4.8251776570528725e-08,-1.7552967668737732e-06,-0.08348669047899121,20112.069035702934
AMAC_A02,LEFT,0,0,2,5.273780755552531e-07,-4.161947132099239e-05,-0.1400227763954811,8832.86637170176
AMAC_A02,LEFT,0,0,3,4.500607176086604e-07,-3.5216491891680595e-05,-0.150551970213589,14171.542597472473
AMAC_A02,LEFT,0,0,4,4.55234765618931e-06,-0.0003594662657320829,-0.11875188218040365,64.59535070448692
AMAC_A02,LEFT,0,0,5,4.636751126629328e-06,-0.0003661781435316845,-0.11802441908448576,64.76120309408284
AMAC_A02,LEFT,0,0,6,5.4651664375392135e-06,-0.0004309378853243162,-0.11941894473699965,66.16301649809779
AMAC_A02,LEFT,0,0,7,5.557337667000972e-06,-0.00043813416880561816,-0.12014509355161558,66.66299525995625
AMAC_A02,LEFT,0,0,8,9.925474923439345e-06,-0.0007798594765174907,-0.1226088273956627,67.72490845950972
AMAC_A02,LEFT,0,0,9,1.0003180953837176e-05,-0.0007854956906580772,-0.1234691325159076,68.45951311493772
AMAC_A02,LEFT,0,0,10,1.0847970837514507e-05,-0.0008515578024697855,-0.12383389685934294,68.69214699608663
AMAC_A02,LEFT,0,0,11,1.0943179261606363e-05,-0.0008591854642974223,-0.12453875994462449,68.96785743903223
AMAC_A02,LEFT,0,0,12,1.4290784678758128e-05,-0.0011192715569183394,-0.12645658265463028,71.66427469867234
AMAC_A02,LEFT,0,0,13,1.4439602824436277e-05,-0.0011315309085274357,-0.1255489900704496,70.10458473783217
AMAC_A02,LEFT,0,0,14,1.5218239390617244e-05,-0.0011924352041109258,-0.12923291245608728,73.13920776805824
AMAC_A02,LEFT,0,0,15,1.53055191467901e-05,-0.001199234395422402,-0.12726994699529107,71.54983885566354
AMAC_A02,LEFT,0,1,0,3.438357271499217e-08,-7.896436336118793e-07,-0.1868012420360653,0.18044290366193078
