AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_E03,CH0_L,0,0,0.001786539275350736,-0.03553095635018275
AMAC_E03,CH0_L,0,1,0.0008238753556818275,-0.03355597107185972
AMAC_E03,CH0_L,0,2,0.0013995468277749044,-0.03436187682035686
AMAC_E03,CH0_L,0,3,0.0014676954558622102,-0.03471006652081656
AMAC_E03,CH0_L,1,0,0.0017636501077032093,-0.03534564589604869
AMAC_E03,CH0_L,1,1,0.0008136429562161156,-0.03309429592018463
AMAC_E03,CH0_L,1,2,0.0013813104284788997,-0.03425836481882318
AMAC_E03,CH0_L,1,3,0.001448408659155294,-0.03442450396035813
AMAC_E03,CH0_L,2,0,0.0017385971629563846,-0.03492069121714515
AMAC_E03,CH0_L,2,1,0.0008031374215354555,-0.03273801900851633
AMAC_E03,CH0_L,2,2,0.0013628874300991485,-0.033834828244382206
AMAC_E03,CH0_L,2,3,0.0014293506430286427,-0.03407440558135471
AMAC_E03,CH0_L,3,0,0.001713512156396703,-0.034641018514732384
AMAC_E03,CH0_L,3,1,0.0007923204778298767,-0.032270398788566024
AMAC_E03,CH0_L,3,2,0.0013442232717014652,-0.0335000160620353
AMAC_E03,CH0_L,3,3,0.0014087413005791994,-0.03343115339032106
AMAC_E03,CH0_L,4,0,0.0016842920648412222,-0.03404505385246414
AMAC_E03,CH0_L,4,1,0.0007808334533249524,-0.03162295299227044
AMAC_E03,CH0_L,4,2,0.001324931275891435,-0.033186925574468736
AMAC_E03,CH0_L,4,3,0.0013886110156336507,-0.033285862534868725
AMAC_E03,CH0_L,5,0,0.001652740534949253,-0.033519444914217454
AMAC_E03,CH0_L,5,1,0.0007697012307128805,-0.031159175073547207
AMAC_E03,CH0_L,5,2,0.0013031386131378648,-0.03248512307339006
AMAC_E03,CH0_L,5,3,0.001365234089940331,-0.03280700492082503
AMAC_E03,CH0_L,6,0,0.0016202051555177224,-0.033044210698777485
AMAC_E03,CH0_L,6,1,0.0007583127462545216,-0.030855816281485524
AMAC_E03,CH0_L,6,2,0.0012791675600954831,-0.032015073190949254
AMAC_E03,CH0_L,6,3,0.001339180140814597,-0.0321595104457475
AMAC_E03,CH0_L,7,0,0.0015865178021031295,-0.03237449919929026
AMAC_E03,CH0_L,7,1,0.0007454404364101309,-0.030307857782952793
AMAC_E03,CH0_L,7,2,0.0012535687107968216,-0.031584695849290176
AMAC_E03,CH0_L,7,3,0.001311591773792124,-0.03146212858153727
AMAC_E03,CH0_L,8,0,0.0015521348770971856,-0.03176055672818122
AMAC_E03,CH0_L,8,1,0.0007308183685006857,-0.029523226873096255
AMAC_E03,CH0_L,8,2,0.0012266686716704885,-0.030840589725589184
AMAC_E03,CH0_L,8,3,0.0012842434311896454,-0.03099902132408605
AMAC_E03,CH0_L,9,0,0.0015182435408556464,-0.031019811518932627
AMAC_E03,CH0_L,9,1,0.0007157760807912055,-0.028900928042191923
AMAC_E03,CH0_L,9,2,0.0011996955454630052,-0.03001205807097605
AMAC_E03,CH0_L,9,3,0.0012560439547856658,-0.03010979101226976
AMAC_E03,CH0_L,10,0,0.0014837780676628407,-0.03015927929467539
AMAC_E03,CH0_L,10,1,0.0007005758876279365,-0.0282130131251218
AMAC_E03,CH0_L,10,2,0.001173301747111204,-0.02935841001112167
AMAC_E03,CH0_L,10,3,0.0012286051966306447,-0.029656039740779645
AMAC_E03,CH0_L,11,0,0.00145102809991857,-0.029679683459547367
AMAC_E03,CH0_L,11,1,0.0006857763913315606,-0.02759496603382122
AMAC_E03,CH0_L,11,2,0.0011472735281524641,-0.028713895689696577
AMAC_E03,CH0_L,11,3,0.001200236007662309,-0.028628321383755085
AMAC_E03,CH0_L,12,0,0.001416450495694767,-0.028859026377322166
AMAC_E03,CH0_L,12,1,0.0006703993930404201,-0.026984075022588323
AMAC_E03,CH0_L,12,2,0.0011204447058814173,-0.027903327599563
AMAC_E03,CH0_L,12,3,0.0011726158270657758,-0.027996428928854834
AMAC_E03,CH0_L,13,0,0.0013829516906616922,-0.028027954577317882
AMAC_E03,CH0_L,13,1,0.0006558588321691395,-0.02642475207919594
AMAC_E03,CH0_L,13,2,0.0010943904590637711,-0.0270129058285062
AMAC_E03,CH0_L,13,3,0.00114556214285959,-0.027290945251115868
AMAC_E03,CH0_L,14,0,0.0013488475506326326,-0.02713110160495518
AMAC_E03,CH0_L,14,1,0.0006403501980184379,-0.025640598364003335
AMAC_E03,CH0_L,14,2,0.0010674163215470822,-0.026290203075749786
AMAC_E03,CH0_L,14,3,0.0011171002516880764,-0.026375582500578608
AMAC_E03,CH0_L,15,0,0.0013130533360424662,-0.026231418142381818
AMAC_E03,CH0_L,15,1,0.0006241871038155187,-0.024898701029676912
AMAC_E03,CH0_L,15,2,0.0010390340114783908,-0.025340637369870002
AMAC_E03,CH0_L,15,3,0.0010873736583957084,-0.025540598878506928
AMAC_E03,CH0_R,0,0,0.001759881921066474,-0.02044993641484511
AMAC_E03,CH0_R,0,1,0.0008062582794654068,-0.018908204156433794
AMAC_E03,CH0_R,0,2,0.0013728272225249647,-0.01946161436348314
AMAC_E03,CH0_R,0,3,0.0014387011426712692,-0.019495115744939718
AMAC_E03,CH0_R,1,0,0.0017359747996714666,-0.020059931046497597
AMAC_E03,CH0_R,1,1,0.0007956815793574575,-0.018461799810752525
AMAC_E03,CH0_R,1,2,0.0013543242853250098,-0.019040088166493295
AMAC_E03,CH0_R,1,3,0.0014194770521400906,-0.01894933397357663
AMAC_E03,CH0_R,2,0,0.0017112109027638922,-0.019760690641654845
AMAC_E03,CH0_R,2,1,0.000784949554416112,-0.01796046143068019
AMAC_E03,CH0_R,2,2,0.0013349215464980532,-0.018441696584196077
AMAC_E03,CH0_R,2,3,0.0013999125169926758,-0.01870921848733147
AMAC_E03,CH0_R,3,0,0.0016848290127854941,-0.019050296412005084
AMAC_E03,CH0_R,3,1,0.0007746568247154528,-0.017624859645530674
AMAC_E03,CH0_R,3,2,0.001316199577849225,-0.017885601454070834
AMAC_E03,CH0_R,3,3,0.0013793627641603922,-0.018049246405874
AMAC_E03,CH0_R,4,0,0.0016564623670892633,-0.018675391647418847
AMAC_E03,CH0_R,4,1,0.0007633457860838904,-0.017129205323818276
AMAC_E03,CH0_R,4,2,0.0012963067423548613,-0.01749479433165351
AMAC_E03,CH0_R,4,3,0.0013586503125397858,-0.01765271746189141
AMAC_E03,CH0_R,5,0,0.0016240669854916579,-0.01793257205652461
AMAC_E03,CH0_R,5,1,0.0007520973648218848,-0.0167143389900613
AMAC_E03,CH0_R,5,2,0.0012748063151762938,-0.016979440968050628
AMAC_E03,CH0_R,5,3,0.0013356423843710302,-0.01714296652550833
AMAC_E03,CH0_R,6,0,0.0015902093778752708,-0.017000162238509732
