AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_A01,LEFT,0,0,0,1.465243997093877e-08,6.952240608851345e-07,-0.17716694701878133,20262.093543366256
AMAC_A01,LEFT,0,0,1,1.2016153510522486e-07,-9.052950175379301e-06,-0.11058896752642591,3.824733592875742e-08
AMAC_A01,LEFT,0,0,2,9.473712888236665e-07,-7.207555561994777e-05,-0.12925087603341193,155.83279564685
AMAC_A01,LEFT,0,0,3,1.0393702354136423e-06,-7.907918512712814e-05,-0.13177865283637435,132.3922573926259
AMAC_A01,LEFT,0,0,4,4.394708303723602e-06,-0.000334057579776783,-0.1238982200114567,70.32630037072559
AMAC_A01,LEFT,0,0,5,4.482867711163582e-06,-0.00034090520154220476,-0.12378510457766863,70.4250413212636
AMAC_A01,LEFT,0,0,6,5.291687897006454e-06,-0.0004017709165182444,-0.12474229499257672,71.49255007309571
AMAC_A01,LEFT,0,0,7,5.363743821801803e-06,-0.0004072270286958772,-0.12529897994924497,72.46955760443622
AMAC_A01,LEFT,0,0,8,9.502138288202465e-06,-0.000720540341333314,-0.12500162323304545,71.09717484813376
AMAC_A01,LEFT,0,0,9,9.587887148300471e-06,-0.0007270857103253459,-0.12423485454725834,70.80411472589299
AMAC_A01,LEFT,0,0,10,1.0389943529612691e-05,-0.0007880548550679159,-0.12722315817362118,73.07821190339017
AMAC_A01,LEFT,0,0,11,1.0477256446757774e-05,-0.0007945145778800259,-0.1264149043632563,72.80494507360234
AMAC_A01,LEFT,0,0,12,1.3828363615908435e-05,-0.0010492774840770759,-0.12744169945025777,73.048485391548
AMAC_A01,LEFT,0,0,13,1.3908691749114182e-05,-0.0010555572530838273,-0.12609021000778306,72.65710452816184
AMAC_A01,LEFT,0,0,14,1.4661510455176635e-05,-0.001112591906607665,-0.12537346470327645,72.82081943800097
AMAC_A01,LEFT,0,0,15,1.476709024699581e-05,-0.0011207574790585012,-0.12708950675854724,73.34389169601225
AMAC_A01,LEFT,0,1,0,1.5996106581602935e-08,-2.2759537014695734e-06,-0.05192320729971293,0.08244946778577
AMAC_A01,LEFT,0,1,1,5.934622281147296e-08,-9.555706326509609e-06,-0.11806929583314675,70.76927888292975
AMAC_A01,LEFT,0,1,2,4.4226682569117727e-07,-7.176492065647284e-05,-0.1333659302300587,47.82856579041293
AMAC_A01,LEFT,0,1,3,4.728222498950722e-07,-7.659569395458701e-05,-0.13706636241638556,279.2717404458099
AMAC_A01,LEFT,0,1,4,2.018742459540528e-06,-0.00032716184448111966,-0.11679097710753752,64.82825913947619
AMAC_A01,LEFT,0,1,5,2.0614271011652797e-06,-0.00033425835820982507,-0.11927688962310486,67.17632797851225
AMAC_A01,LEFT,0,1,6,2.4386448729016263e-06,-0.00039530278165572847,-0.1262731411134759,73.76670244520182
AMAC_A01,LEFT,0,1,7,2.475637687403075e-06,-0.00040134854671308257,-0.12537234852748394,73.61845681548964
AMAC_A01,LEFT,0,1,8,4.408185914057985e-06,-0.0007145112253561907,-0.12594418738454677,70.54734222340119
AMAC_A01,LEFT,0,1,9,4.4479127545389295e-06,-0.0007210076823865787,-0.1259877510517696,70.95819453805724
AMAC_A01,LEFT,0,1,10,4.83326745268424e-06,-0.0007834674622898061,-0.12752500013870272,71.55465790312094
AMAC_A01,LEFT,0,1,11,4.8646889663414155e-06,-0.0007885737096024924,-0.1274659408184061,72.00173195054596
AMAC_A01,LEFT,0,1,12,6.404885629278576e-06,-0.0010380445068647029,-0.12702985555648622,71.8815179848829
AMAC_A01,LEFT,0,1,13,6.43463621415866e-06,-0.0010428078413848637,-0.12735138672854662,72.6957779286789
AMAC_A01,LEFT,0,1,14,6.819125081090905e-06,-0.001104668918771417,-0.12706373352657022,71.8063571970312
AMAC_A01,LEFT,0,1,15,6.832872212222954e-06,-0.0011066928169374437,-0.1272593790565661,72.79069047380143
AMAC_A01,LEFT,0,2,0,1.356982429878317e-08,1.2217848007994915e-07,-0.16191994464518145,16156.551840257822
AMAC_A01,LEFT,0,2,1,9.593754442412374e-08,-9.167689785860689e-06,-0.11103671015425294,9.066089724511993e-05
AMAC_A01,LEFT,0,2,2,7.45091743388178e-07,-7.157533644702785e-05,-0.13098955506004947,159.8406509202232
AMAC_A01,LEFT,0,2,3,8.166952955395936e-07,-7.844957835130651e-05,-0.1331155164684847,135.60258945337944
AMAC_A01,LEFT,0,2,4,3.4581042540188735e-06,-0.00033220232670824995,-0.1236628750795318,70.26500488521204
AMAC_A01,LEFT,0,2,5,3.5237490365081213e-06,-0.0003385238372154957,-0.12394908826522805,70.6277453615404
AMAC_A01,LEFT,0,2,6,4.161342619140751e-06,-0.0003998744580090764,-0.12424501012092248,71.3396095505894
AMAC_A01,LEFT,0,2,7,4.230411371644877e-06,-0.0004066713403355191,-0.12452279569795896,71.49037700380899
AMAC_A01,LEFT,0,2,8,7.481702178810646e-06,-0.0007176743003227899,-0.12507400827116907,71.05886181481317
AMAC_A01,LEFT,0,2,9,7.564187781814597e-06,-0.0007255606082550839,-0.1253133542299933,70.86000779012657
AMAC_A01,LEFT,0,2,10,8.18084682614464e-06,-0.0007844161718453918,-0.1271993231133626,72.72512686262715
AMAC_A01,LEFT,0,2,11,8.233734910633316e-06,-0.0007892485265561771,-0.1275988720671959,73.70835889844113
AMAC_A01,LEFT,0,2,12,1.0832015668440902e-05,-0.0010383906658232565,-0.1277376380118094,74.38730221822945
AMAC_A01,LEFT,0,2,13,1.0869566753439334e-05,-0.001041918465188371,-0.12714542823966277,74.60332545214872
AMAC_A01,LEFT,0,2,14,1.1537118004525933e-05,-0.001106275774582898,-0.1270485156582627,73.75171141221529
AMAC_A01,LEFT,0,2,15,1.1608596677906136e-05,-0.001113112835350373,-0.12664955072083334,73.34034541121106
AMAC_A01,LEFT,0,3,0,1.3796909703659012e-08,2.411850214101303e-07,-0.17072524773713083,17536.394985369803
AMAC_A01,LEFT,0,3,1,1.0222438093676009e-07,-9.3345753428256e-06,-0.11665848236473733,376.40010686363075
AMAC_A01,LEFT,0,3,2,7.795700437926278e-07,-7.156532201623293e-05,-0.1284209453731927,155.51928542612407
AMAC_A01,LEFT,0,3,3,8.551508648055703e-07,-7.852922182715898e-05,-0.13184760385130856,133.79009941931602
AMAC_A01,LEFT,0,3,4,3.6194596165764486e-06,-0.00033243381763290244,-0.12381412972799141,70.51195234877432
AMAC_A01,LEFT,0,3,5,3.693718205614393e-06,-0.0003394180924755487,-0.12385759898611766,70.54377304074868
AMAC_A01,LEFT,0,3,6,4.358353858898246e-06,-0.0004000433541172859,-0.12459241894746387,71.5709246160621
AMAC_A01,LEFT,0,3,7,4.419363558880322e-06,-0.00040538213583642883,-0.12480280392257574,72.26918796661501
AMAC_A01,LEFT,0,3,8,7.857163827043248e-06,-0.0007211087313228406,-0.12495218457579493,70.66102045577682
AMAC_A01,LEFT,0,3,9,7.949043397601865e-06,-0.0007293968090389133,-0.12404291434414069,69.60938669504262
AMAC_A01,LEFT,0,3,10,8.613611004978218e-06,-0.0007906347735932174,-0.12655188263656067,71.5148237113206
AMAC_A01,LEFT,0,3,11,8.685417002480475e-06,-0.0007972137284878016,-0.12628058319669996,71.54605033090084
AMAC_A01,LEFT,0,3,12,1.1460068388334055e-05,-0.001052274823831597,-0.1270073694686516,71.79851700931617
AMAC_A01,LEFT,0,3,13,1.1526190213537452e-05,-0.001058319693729531,-0.12745731276018654,72.42187246727636
AMAC_A01,LEFT,0,3,14,1.2213961430293632e-05,-0.0011216613917792472,-0.12694467542181148,71.44715009799297
AMAC_A01,LEFT,0,3,15,1.229129647504848e-05,-0.0011285053218506643,-0.12754653224262094,71.77660422532252
AMAC_A01,LEFT,1,0,0,1.4542554345416001e-08,6.41949554991616e-07,-0.1800985255434757,20656.972874139312
AMAC_A01,LEFT,1,0,1,1.280199752448991e-07,-9.918137379577954e-06,-0.12379984689185927,402.2120877518438
AMAC_A01,LEFT,1,0,2,9.350259931297948e-07,-7.199351554330023e-05,-0.13028461233764338,157.87630478304993
AMAC_A01,LEFT,1,0,3,1.0252678776180323e-06,-7.897519025576467e-05,-0.1332084012590719,134.5984253216034
AMAC_A01,LEFT,1,0,4,4.342514483459878e-06,-0.0003345094977223719,-0.12366159429238929,69.83652187412032
AMAC_A01,LEFT,1,0,5,4.4209522073149985e-06,-0.00034036945593471113,-0.1242206231688109,70.8700905642007
AMAC_A01,LEFT,1,0,6,5.2155580318439315e-06,-0.00040141853139541407,-0.12425720879783288,71.59208254775733
AMAC_A01,LEFT,1,0,7,5.30099102085716e-06,-0.00040786317191583184,-0.12462441052106868,71.89814295140715
AMAC_A01,LEFT,1,0,8,9.376684111840947e-06,-0.0007203981662278472,-0.12534754538268075,71.46245425946944
AMAC_A01,LEFT,1,0,9,9.466445012329374e-06,-0.000727466946332305,-0.12448108223735845,70.97083235685852
AMAC_A01,LEFT,1,0,10,1.024576395318354e-05,-0.0007871624478883923,-0.12731857424260654,73.23187496272118
AMAC_A01,LEFT,1,0,11,1.0341975229647075e-05,-0.0007947064433917342,-0.12680652873051637,73.02669472342019
AMAC_A01,LEFT,1,0,12,1.3637329861868853e-05,-0.0010484931691031756,-0.12848359793775257,74.15772039729778
AMAC_A01,LEFT,1,0,13,1.369970373032755e-05,-0.0010532781549971492,-0.12695580309172844,73.78748138629857
AMAC_A01,LEFT,1,0,14,1.4482504874692334e-05,-0.0011135294608129714,-0.1265409619721787,73.33324685320626
AMAC_A01,LEFT,1,0,15,1.459086076798006e-05,-0.0011216263263584948,-0.12833891269917808,73.63815345559726
AMAC_A01,LEFT,1,1,0,1.392435945377615e-08,-1.7375963242368445e-06,-0.1328999267411741,0.008796331336645827
AMAC_A01,LEFT,1,1,1,5.877856607597851e-08,-9.58695179657343e-06,-0.11655886638691812,7.185294026434974e-13
AMAC_A01,LEFT,1,1,2,4.359977934158167e-07,-7.163984643047832e-05,-0.1317494860112762,49.78076824966316
AMAC_A01,LEFT,1,1,3,4.665664426259057e-07,-7.662531844638808e-05,-0.13437281898891468,272.8767183083142
AMAC_A01,LEFT,1,1,4,1.9958164423574413e-06,-0.0003281790192822812,-0.11386312741367564,61.598045883194
AMAC_A01,LEFT,1,1,5,2.034547947086491e-06,-0.0003343979164383399,-0.11334733748221983,61.0184578392943
AMAC_A01,LEFT,1,1,6,2.4091621698124164e-06,-0.0003959825873521608,-0.12205505019378499,70.10199210042187
AMAC_A01,LEFT,1,1,7,2.446819355675196e-06,-0.00040193908972681097,-0.12560117319174455,73.54056580915407
AMAC_A01,LEFT,1,1,8,4.374249991013207e-06,-0.0007189061856328165,-0.12574980729153334,69.68074735116988
AMAC_A01,LEFT,1,1,9,4.404069307747031e-06,-0.0007232254212456976,-0.12598590496377648,70.23650759830635
AMAC_A01,LEFT,1,1,10,4.7818894857401134e-06,-0.0007851358746253401,-0.12715047546852298,70.93674157166689
AMAC_A01,LEFT,1,1,11,4.827443634975275e-06,-0.0007933058803009318,-0.1267481835761951,70.63741917416401
AMAC_A01,LEFT,1,1,12,6.346007172612749e-06,-0.0010425722336210718,-0.12714415803848958,71.44726363852327
AMAC_A01,LEFT,1,1,13,6.376887406887664e-06,-0.0010475870952585092,-0.1269897756540547,71.5463242278444
AMAC_A01,LEFT,1,1,14,6.7526860837857046e-06,-0.001109027810219612,-0.1262074116370213,70.69752751333485
AMAC_A01,LEFT,1,1,15,6.778245868089751e-06,-0.0011134058133120343,-0.1262447049319796,71.34153731454552
AMAC_A01,LEFT,1,2,0,1.3094804584996449e-08,1.4481044937705963e-07,-0.16482366563060913,16940.70122371785
AMAC_A01,LEFT,1,2,1,9.557113181412487e-08,-9.24545182123116e-06,-0.12611180393630644,1039.4096161797468
AMAC_A01,LEFT,1,2,2,7.349292548390875e-07,-7.150257515792256e-05,-0.12950693398575744,157.24542582400503
AMAC_A01,LEFT,1,2,3,8.055554473060819e-07,-7.843705243000367e-05,-0.13086238941721892,131.89339824402956
AMAC_A01,LEFT,1,2,4,3.410605759922149e-06,-0.0003319347428866982,-0.12367832674191821,70.47643977546308
AMAC_A01,LEFT,1,2,5,3.4772244024197236e-06,-0.0003383799616188291,-0.12385423257295178,70.70366573327448
AMAC_A01,LEFT,1,2,6,4.112940201001671e-06,-0.0004007283268184469,-0.12421231597363137,71.01810818211244
AMAC_A01,LEFT,1,2,7,4.175938936337623e-06,-0.00040659240984721926,-0.1245184469589922,71.51774788858496
AMAC_A01,LEFT,1,2,8,7.426645141836266e-06,-0.000722729059737826,-0.12477681297424205,69.89398483141676
AMAC_A01,LEFT,1,2,9,7.4996986231782735e-06,-0.000729908968833399,-0.12471971197564438,69.77126482779695
AMAC_A01,LEFT,1,2,10,8.095471225412679e-06,-0.000787304407686849,-0.1268889643057017,72.42544657479979
AMAC_A01,LEFT,1,2,11,8.199500307651132e-06,-0.0007982051102495412,-0.12630851615068328,71.14840312180489
AMAC_A01,LEFT,1,2,12,1.0757159287745136e-05,-0.0010460003987052913,-0.12776920213026088,72.9364118964835
AMAC_A01,LEFT,1,2,13,1.0840050313889339e-05,-0.0010547624619206908,-0.12671181587584518,72.27274865929165
AMAC_A01,LEFT,1,2,14,1.1388892927506742e-05,-0.0011071318847797648,-0.12710320327018854,73.752713282626
AMAC_A01,LEFT,1,2,15,1.1524150556708866e-05,-0.0011215721126840036,-0.126566438897432,72.54146901847247
AMAC_A01,LEFT,1,3,0,1.4242436920211265e-08,1.2376904014270034e-07,-0.16186573314211605,15661.627453542813
AMAC_A01,LEFT,1,3,1,1.024241450881047e-07,-9.520093209687543e-06,-0.11697747245674994,192.3050467560164
AMAC_A01,LEFT,1,3,2,7.696468678381733e-07,-7.162437852617493e-05,-0.12951908477300803,158.48387290088138
AMAC_A01,LEFT,1,3,3,8.44190655357966e-07,-7.853262816844364e-05,-0.1342271926382065,138.35649275056323
AMAC_A01,LEFT,1,3,4,3.5667041686578125e-06,-0.0003317550186386642,-0.12382783653378952,70.81804799868192
AMAC_A01,LEFT,1,3,5,3.6394363673567056e-06,-0.00033855346121404575,-0.12404385827399267,71.05949614048274
AMAC_A01,LEFT,1,3,6,4.291613641682594e-06,-0.0003989031141023664,-0.12409847561701993,71.76398666566821
AMAC_A01,LEFT,1,3,7,4.375068637634737e-06,-0.00040705090711387333,-0.12473171745966846,71.69407536182827
AMAC_A01,LEFT,1,3,8,7.723083004415783e-06,-0.0007169330860479034,-0.12468617516017316,71.40653044672537
AMAC_A01,LEFT,1,3,9,7.791269316532473e-06,-0.0007233188138043491,-0.1256912380231742,71.85794629427265
AMAC_A01,LEFT,1,3,10,8.437831586454161e-06,-0.0007831481584991259,-0.12625325351986777,73.0968937699885
AMAC_A01,LEFT,1,3,11,8.519789773034371e-06,-0.0007909973465243293,-0.12656811635942009,72.87722034093385
AMAC_A01,LEFT,1,3,12,1.1198104064172368e-05,-0.0010396449049529443,-0.12727562283472524,73.84335813620575
AMAC_A01,LEFT,1,3,13,1.1284376483419471e-05,-0.0010479359207728179,-0.12730844121423412,73.77468295701458
AMAC_A01,LEFT,1,3,14,1.1922733162586213e-05,-0.0011071225021017353,-0.1272039487509001,73.94156191110277
AMAC_A01,LEFT,1,3,15,1.1991909224504774e-05,-0.0011134632766734173,-0.12834218957378168,74.18440059763444
AMAC_A01,LEFT,2,0,0,1.4851386015023773e-08,5.682378481714922e-07,-0.17208811375252872,19064.53618348003
AMAC_A01,LEFT,2,0,1,1.2642854318455888e-07,-9.916751058446516e-06,-0.1277063120813657,524.5970858566067
AMAC_A01,LEFT,2,0,2,9.22796963258926e-07,-7.212893325475392e-05,-0.1312672914643688,159.45630040457414
AMAC_A01,LEFT,2,0,3,1.0107501050082775e-06,-7.900033435929939e-05,-0.1302943661250019,129.91821447250885
AMAC_A01,LEFT,2,0,4,4.274449972801622e-06,-0.00033374795097208717,-0.12363642897100606,70.39495138535794
AMAC_A01,LEFT,2,0,5,4.367137679192062e-06,-0.0003411587163627129,-0.12407115520882582,70.46086727252714
AMAC_A01,LEFT,2,0,6,5.1394029798581225e-06,-0.0004009776345320088,-0.12418397249828372,71.76557366313602
AMAC_A01,LEFT,2,0,7,5.236749141241769e-06,-0.00040901731121159595,-0.12444148289176067,71.40371663801642
AMAC_A01,LEFT,2,0,8,9.242919772929885e-06,-0.0007200455790049539,-0.12438853108237327,70.8849633223757
AMAC_A01,LEFT,2,0,9,9.350260563751474e-06,-0.000728490205144866,-0.12479883017404106,70.94173246476491
AMAC_A01,LEFT,2,0,10,1.0099609009233549e-05,-0.0007866399636784282,-0.12743343254095965,73.55609081251828
AMAC_A01,LEFT,2,0,11,1.0165034668535947e-05,-0.0007913813034060402,-0.12665262548911538,73.74870574754243
AMAC_A01,LEFT,2,0,12,1.3398346536910703e-05,-0.0010434143268084324,-0.12767131271237653,74.0299066251091
AMAC_A01,LEFT,2,0,13,1.349152497228847e-05,-0.0010508896233146498,-0.12712534905887082,74.02232715819008
AMAC_A01,LEFT,2,0,14,1.4283493975772064e-05,-0.001112736470115288,-0.12632159797677234,73.5266019942459
AMAC_A01,LEFT,2,0,15,1.4297002216751233e-05,-0.0011135791889420271,-0.1265789566804888,74.63688521239482
AMAC_A01,LEFT,2,1,0,1.8027142261489886e-08,-2.8672746667444e-06,-0.08947437439197861,0.06592250091923794
AMAC_A01,LEFT,2,1,1,5.7077356633472896e-08,-9.41515784893868e-06,-0.11496853365275576,4.7281156936146526e-08
AMAC_A01,LEFT,2,1,2,3.71772829313096e-07,-6.165390272340484e-05,-0.13663705620540373,1637.4761407155713
AMAC_A01,LEFT,2,1,3,4.5994226811684634e-07,-7.658363249386496e-05,-0.1347151100522831,275.40273737813953
AMAC_A01,LEFT,2,1,4,1.96347970572479e-06,-0.00032721408121975595,-0.1106756425517148,59.131232689853384
AMAC_A01,LEFT,2,1,5,2.006116531448959e-06,-0.00033427173371498067,-0.11824942895559189,66.61770349842064
AMAC_A01,LEFT,2,1,6,2.4148149281933866e-06,-0.00040094951852233564,-0.19226429509554327,134.8012825751274
AMAC_A01,LEFT,2,1,7,2.4099552119799693e-06,-0.0004012157696334688,-0.12469795912129228,73.23452409915724
AMAC_A01,LEFT,2,1,8,4.295941889922792e-06,-0.0007151072283199766,-0.12575869962719693,70.55375998525763
AMAC_A01,LEFT,2,1,9,4.3325819480189574e-06,-0.000721284081748089,-0.1255372582545674,70.615654396041
AMAC_A01,LEFT,2,1,10,4.711675972463445e-06,-0.0007841942599367782,-0.12731279811427876,71.23211924375921
AMAC_A01,LEFT,2,1,11,4.736104072521185e-06,-0.0007884763381934929,-0.12736309917155553,71.94359031996122
AMAC_A01,LEFT,2,1,12,6.2590857491383465e-06,-0.0010422987217713476,-0.1266400348805058,71.19218245724937
AMAC_A01,LEFT,2,1,13,6.2798329302444124e-06,-0.0010455661589995565,-0.12726439753633442,72.11919607328102
AMAC_A01,LEFT,2,1,14,6.668239561880362e-06,-0.0011105056928389116,-0.12658877308924515,70.66959224528556
AMAC_A01,LEFT,2,1,15,6.6925865756676206e-06,-0.0011143666347249639,-0.12682360748060137,71.51962906184562
AMAC_A01,LEFT,2,2,0,1.3354537871661081e-08,7.738153515995405e-08,-0.17249478174556213,17586.838107267595
AMAC_A01,LEFT,2,2,1,9.69782710890034e-08,-9.53740759779171e-06,-0.1230146251163801,540.2990514548444
AMAC_A01,LEFT,2,2,2,7.246585575330189e-07,-7.144885060216684e-05,-0.1303635199153106,159.43848084791696
