AMAC,Channel,BandgapControl,RampGain,OpAmpGain,m,b,Voff,RI
AMAC_A05,LEFT,0,0,0,4.231235827406314e-08,4.976240269829785e-05,-50.06741316315186,51.807656433176
AMAC_A05,LEFT,0,0,1,2.7992334414454678e-08,-5.731347316867027e-07,-0.4809895843567004,145219.62995393327
AMAC_A05,LEFT,0,0,2,9.456055363766748e-07,-8.097890763029991e-05,-0.12735414782657098,114.30191942858622
AMAC_A05,LEFT,0,0,3,1.0382372052936812e-06,-8.89056121794331e-05,-0.12962778357710902,75.56166802360828
AMAC_A05,LEFT,0,0,4,4.38534023754062e-06,-0.00036697385151636115,-0.12311709880987666,72.91343729425807
AMAC_A05,LEFT,0,0,5,4.470486876819591e-06,-0.0003740299162096424,-0.12274078349486849,72.80927357157954
AMAC_A05,LEFT,0,0,6,5.2796916256350935e-06,-0.00044127031853072833,-0.12367494168926736,73.17178190151044
AMAC_A05,LEFT,0,0,7,5.354419748093605e-06,-0.0004475701334290581,-0.12330512976221537,73.42935403389497
AMAC_A05,LEFT,0,0,8,9.63793647819498e-06,-0.0008003364576739533,-0.12701982902793585,74.30857746389904
AMAC_A05,LEFT,0,0,9,9.716914944099721e-06,-0.0008073919489943413,-0.1257986552253329,73.8607284859189
AMAC_A05,LEFT,0,0,10,1.0575631850346016e-05,-0.0008787439296380918,-0.12730909969668347,74.03349461521319
AMAC_A05,LEFT,0,0,11,1.0640104408557032e-05,-0.0008838935290534556,-0.1276270988424198,74.45252864042693
AMAC_A05,LEFT,0,0,12,1.4021300822069185e-05,-0.0011630773171413971,-0.12792241442251848,73.74160713591723
AMAC_A05,LEFT,0,0,13,1.4043810457574242e-05,-0.0011651530564374345,-0.12657174022174658,74.2322060444102
AMAC_A05,LEFT,0,0,14,1.4846439249266234e-05,-0.001231465081025783,-0.1277492384222044,74.41356368518454
AMAC_A05,LEFT,0,0,15,1.5007775204967019e-05,-0.0012450003924594749,-0.1278428285553771,73.34634832285538
AMAC_A05,LEFT,0,1,0,1.7385387929211926e-08,1.8750346992996133e-07,-0.10129211225706955,100.0000999832045
AMAC_A05,LEFT,0,1,1,1.4274033748102303e-08,-8.850066453481855e-07,-0.18032309788684403,51158.98509878709
AMAC_A05,LEFT,0,1,2,2.3211203697780346e-07,-4.072457188314918e-05,-0.14239110480466444,9425.037955835616
AMAC_A05,LEFT,0,1,3,2.521501331822623e-07,-4.421994988360815e-05,-0.14590629669638583,9555.653320582835
