AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_C03,CH0_L,0,0,0.0018167813542603814,-0.02180429654124927
AMAC_C03,CH0_L,0,1,0.0008402860459880363,-0.01937623367998837
AMAC_C03,CH0_L,0,2,0.0014201180216617724,-0.02040277540387301
AMAC_C03,CH0_L,0,3,0.0014877126060778047,-0.020773107190508462
AMAC_C03,CH0_L,1,0,0.0017919894396487366,-0.021469965556334136
AMAC_C03,CH0_L,1,1,0.0008306403453050783,-0.019033033272557277
AMAC_C03,CH0_L,1,2,0.0014023835238915875,-0.02031741804159219
AMAC_C03,CH0_L,1,3,0.0014681198459390579,-0.020387613901500012
AMAC_C03,CH0_L,2,0,0.001767299749284697,-0.020961875783609734
AMAC_C03,CH0_L,2,1,0.0008205585814128796,-0.01857038831716726
AMAC_C03,CH0_L,2,2,0.0013836760033027432,-0.01973700758898369
AMAC_C03,CH0_L,2,3,0.0014488706377840908,-0.019995087304451
AMAC_C03,CH0_L,3,0,0.00174264938542185,-0.020524709640179495
AMAC_C03,CH0_L,3,1,0.0008102518348965921,-0.018100526037689135
AMAC_C03,CH0_L,3,2,0.0013648230964891982,-0.01925915506677906
AMAC_C03,CH0_L,3,3,0.001429143355963267,-0.01967764111864745
AMAC_C03,CH0_L,4,0,0.001717013663400374,-0.020081619976550023
AMAC_C03,CH0_L,4,1,0.0007996292943226365,-0.017725455225303423
AMAC_C03,CH0_L,4,2,0.0013453896879417524,-0.01871590122243545
AMAC_C03,CH0_L,4,3,0.0014084611990077165,-0.019016090697766646
AMAC_C03,CH0_L,5,0,0.0016886558571570273,-0.01935699655860308
AMAC_C03,CH0_L,5,1,0.0007885333774506318,-0.01715581080598956
AMAC_C03,CH0_L,5,2,0.001325861064302692,-0.01817925650652367
AMAC_C03,CH0_L,5,3,0.0013872614590629325,-0.01836603168673525
AMAC_C03,CH0_L,6,0,0.0016571971627282534,-0.018986177764813393
AMAC_C03,CH0_L,6,1,0.0007771094087124307,-0.01675002785340079
AMAC_C03,CH0_L,6,2,0.0013043412311010965,-0.017515607471975114
AMAC_C03,CH0_L,6,3,0.001365412122878694,-0.017910935171669258
AMAC_C03,CH0_L,7,0,0.0016229004188220869,-0.017921068406414782
AMAC_C03,CH0_L,7,1,0.0007645461264849119,-0.015643356185868942
AMAC_C03,CH0_L,7,2,0.0012804637833226098,-0.016894550532901818
AMAC_C03,CH0_L,7,3,0.0013391553081252927,-0.017070843804843028
AMAC_C03,CH0_L,8,0,0.0015880961518971864,-0.016907172256209836
AMAC_C03,CH0_L,8,1,0.0007537239261935323,-0.015667789698006265
AMAC_C03,CH0_L,8,2,0.001254152307064853,-0.016125059498057672
AMAC_C03,CH0_L,8,3,0.001311579027405849,-0.016320687527185074
AMAC_C03,CH0_L,9,0,0.0015539750698693074,-0.01623944599259155
AMAC_C03,CH0_L,9,1,0.000740323693214171,-0.015089810308065008
AMAC_C03,CH0_L,9,2,0.0012279643007811498,-0.015346649120739731
AMAC_C03,CH0_L,9,3,0.0012835073884454613,-0.015449404197489126
AMAC_C03,CH0_L,10,0,0.0015202970246371277,-0.015509897605365138
AMAC_C03,CH0_L,10,1,0.000725874660790736,-0.014382219938849687
AMAC_C03,CH0_L,10,2,0.0012016768029256698,-0.014692747177274335
AMAC_C03,CH0_L,10,3,0.001255701614675934,-0.01472241362301636
AMAC_C03,CH0_L,11,0,0.00148678902911502,-0.014870570657325555
AMAC_C03,CH0_L,11,1,0.0007112692607618665,-0.013903660467697698
AMAC_C03,CH0_L,11,2,0.0011756132156453562,-0.01396838916737804
AMAC_C03,CH0_L,11,3,0.0012287736398205876,-0.01413485276004094
AMAC_C03,CH0_L,12,0,0.0014520935233982236,-0.013990361173884972
AMAC_C03,CH0_L,12,1,0.0006959702243094567,-0.013090779509586543
AMAC_C03,CH0_L,12,2,0.001148709761539905,-0.013176794633431025
AMAC_C03,CH0_L,12,3,0.0012004718421772889,-0.013185126851551265
AMAC_C03,CH0_L,13,0,0.0014186077103850662,-0.013215403016488162
AMAC_C03,CH0_L,13,1,0.0006812794188867025,-0.012466178950994163
AMAC_C03,CH0_L,13,2,0.0011230651975853263,-0.012426646048688284
AMAC_C03,CH0_L,13,3,0.0011736270542991659,-0.012656445247540725
AMAC_C03,CH0_L,14,0,0.0013860829569340477,-0.012634960443218901
AMAC_C03,CH0_L,14,1,0.000667908608589709,-0.012017203946930758
AMAC_C03,CH0_L,14,2,0.0010978637971844724,-0.012037468385310435
AMAC_C03,CH0_L,14,3,0.0011469498814142883,-0.011992689566141527
AMAC_C03,CH0_L,15,0,0.0013505075460396455,-0.011932398311505657
AMAC_C03,CH0_L,15,1,0.000651194593203009,-0.011233369525462169
AMAC_C03,CH0_L,15,2,0.0010697225324398235,-0.01108212402649773
AMAC_C03,CH0_L,15,3,0.0011181725161428506,-0.011300026011419597
AMAC_C03,CH0_R,0,0,0.0017704166751442085,-0.024191357486802144
AMAC_C03,CH0_R,0,1,0.000794955688866843,-0.02175300277195245
AMAC_C03,CH0_R,0,2,0.0013768333706836618,-0.023042337390503147
