AMAC,Channel,BandgapControl,RampGain,m,b
AMAC_F02,CH0_L,0,0,0.001816106418470096,-0.029821051322966287
AMAC_F02,CH0_L,0,1,0.000832579634013616,-0.028661262661795386
AMAC_F02,CH0_L,0,2,0.0014183199542438013,-0.02916766748530599
AMAC_F02,CH0_L,0,3,0.0014918271781172408,-0.029204746564648103
AMAC_F02,CH0_L,1,0,0.0017923927320252881,-0.029777465500925842
AMAC_F02,CH0_L,1,1,0.0008249667115944147,-0.028464108734769206
AMAC_F02,CH0_L,1,2,0.0014008481445534453,-0.028872595433107363
AMAC_F02,CH0_L,1,3,0.00147385838649988,-0.029167712413467144
AMAC_F02,CH0_L,2,0,0.0017686597401663719,-0.02953024192035399
AMAC_F02,CH0_L,2,1,0.0008165343964027775,-0.02816396092234651
AMAC_F02,CH0_L,2,2,0.0013845578470971644,-0.028717667525803535
AMAC_F02,CH0_L,2,3,0.0014558995600556152,-0.02895205362882028
AMAC_F02,CH0_L,3,0,0.0017470587356516066,-0.029656303602386337
AMAC_F02,CH0_L,3,1,0.0008072970428708862,-0.027789438765735613
AMAC_F02,CH0_L,3,2,0.0013672754170014198,-0.028428105432353683
AMAC_F02,CH0_L,3,3,0.0014379209346962645,-0.028620030463114166
AMAC_F02,CH0_L,4,0,0.0017232137088023535,-0.0292829579998203
AMAC_F02,CH0_L,4,1,0.0007973394535966735,-0.02751050407651319
AMAC_F02,CH0_L,4,2,0.0013505619068762593,-0.028375641962444482
AMAC_F02,CH0_L,4,3,0.001419165133589087,-0.028401539432349975
AMAC_F02,CH0_L,5,0,0.0016991434447936767,-0.02899210841550528
AMAC_F02,CH0_L,5,1,0.0007871227776476088,-0.027092113122636763
AMAC_F02,CH0_L,5,2,0.0013319125621019845,-0.02808586089614353
AMAC_F02,CH0_L,5,3,0.001400185749606008,-0.028246763202725685
AMAC_F02,CH0_L,6,0,0.001671619383532312,-0.028726128605191414
AMAC_F02,CH0_L,6,1,0.0007771932574758567,-0.026780987686056235
AMAC_F02,CH0_L,6,2,0.00131377466098448,-0.027780572385758942
AMAC_F02,CH0_L,6,3,0.0013804441074854398,-0.027852384561933757
AMAC_F02,CH0_L,7,0,0.0016401740143160484,-0.02805643882667619
AMAC_F02,CH0_L,7,1,0.0007663444263743796,-0.02627479149518777
AMAC_F02,CH0_L,7,2,0.0012931321162020896,-0.027386155514940353
AMAC_F02,CH0_L,7,3,0.0013584676298174245,-0.027568504601148854
AMAC_F02,CH0_L,8,0,0.001607830681808959,-0.027595241269728808
AMAC_F02,CH0_L,8,1,0.0007556204867018398,-0.0259938532574961
AMAC_F02,CH0_L,8,2,0.0012697069519500312,-0.02706240519800871
AMAC_F02,CH0_L,8,3,0.0013329806740146285,-0.027065838851970715
AMAC_F02,CH0_L,9,0,0.001574608851142752,-0.027139339835539244
AMAC_F02,CH0_L,9,1,0.0007436558875766117,-0.0254844025953229
AMAC_F02,CH0_L,9,2,0.0012443149382452485,-0.026461708963025903
AMAC_F02,CH0_L,9,3,0.001305839152330946,-0.026579246530782724
AMAC_F02,CH0_L,10,0,0.0015417159859414814,-0.026697356921472615
AMAC_F02,CH0_L,10,1,0.000730050410508441,-0.02503294170198538
AMAC_F02,CH0_L,10,2,0.0012183865213711265,-0.025790671077438532
AMAC_F02,CH0_L,10,3,0.0012787975471193118,-0.02598011842659091
AMAC_F02,CH0_L,11,0,0.0015087365518406661,-0.026050371833357882
AMAC_F02,CH0_L,11,1,0.0007165774563422108,-0.024617913601772498
AMAC_F02,CH0_L,11,2,0.0011931616942037419,-0.025302529394729906
AMAC_F02,CH0_L,11,3,0.001252501606214574,-0.025484672655211905
AMAC_F02,CH0_L,12,0,0.0014761798550953578,-0.025387870503725152
AMAC_F02,CH0_L,12,1,0.0007034664055838007,-0.024184017041339927
AMAC_F02,CH0_L,12,2,0.00116865038383315,-0.024848318286560155
AMAC_F02,CH0_L,12,3,0.0012261117040977191,-0.0249739148782528
AMAC_F02,CH0_L,13,0,0.0014446065675557285,-0.02475678759763133
AMAC_F02,CH0_L,13,1,0.0006905802010030158,-0.02366351645970868
AMAC_F02,CH0_L,13,2,0.0011441983463029545,-0.024186075419984927
AMAC_F02,CH0_L,13,3,0.001200606559553663,-0.024251733728510104
AMAC_F02,CH0_L,14,0,0.0014133941197055659,-0.0242372671682042
AMAC_F02,CH0_L,14,1,0.0006782912960209496,-0.023304104168414757
AMAC_F02,CH0_L,14,2,0.0011205912836973627,-0.023579035223509327
AMAC_F02,CH0_L,14,3,0.0011755076667783239,-0.023655883655945554
AMAC_F02,CH0_L,15,0,0.001380277042365154,-0.02355163975040151
AMAC_F02,CH0_L,15,1,0.0006649782522182928,-0.022761103110491857
AMAC_F02,CH0_L,15,2,0.0010950765016750164,-0.022938022942450155
AMAC_F02,CH0_L,15,3,0.001148776884874208,-0.023162484917545488
AMAC_F02,CH0_R,0,0,0.0017709166529576831,-0.01534176438158159
AMAC_F02,CH0_R,0,1,0.0008002949165779967,-0.014091122432404552
AMAC_F02,CH0_R,0,2,0.0013752246907720055,-0.014543104893920189
AMAC_F02,CH0_R,0,3,0.0014445704673495391,-0.014617356518305424
AMAC_F02,CH0_R,1,0,0.0017478283238614115,-0.015450418249633915
AMAC_F02,CH0_R,1,1,0.0007920049603939137,-0.013884302129698552
AMAC_F02,CH0_R,1,2,0.0013579787978846916,-0.014398134542293753
AMAC_F02,CH0_R,1,3,0.001426207625335567,-0.014441314532398187
AMAC_F02,CH0_R,2,0,0.0017239380919745477,-0.01521196274814485
AMAC_F02,CH0_R,2,1,0.0007831134702833921,-0.013482185305351516
AMAC_F02,CH0_R,2,2,0.0013407589646110753,-0.014104399938578727
AMAC_F02,CH0_R,2,3,0.0014077140342391755,-0.014140113307048854
AMAC_F02,CH0_R,3,0,0.001699861923721498,-0.014866902974160781
AMAC_F02,CH0_R,3,1,0.000773349403868403,-0.013075733931153409
AMAC_F02,CH0_R,3,2,0.0013229488148015576,-0.013689903148975049
AMAC_F02,CH0_R,3,3,0.0013893002032325753,-0.013938603470512415
AMAC_F02,CH0_R,4,0,0.0016756878295270529,-0.014333457689405152
AMAC_F02,CH0_R,4,1,0.0007639491866753181,-0.01289421122059942
AMAC_F02,CH0_R,4,2,0.0013042163818460897,-0.013110454005421077
AMAC_F02,CH0_R,4,3,0.0013701460301313714,-0.013592550987777988
AMAC_F02,CH0_R,5,0,0.0016495207431310712,-0.013717984048504347
AMAC_F02,CH0_R,5,1,0.0007534294225934278,-0.012439911427832174
AMAC_F02,CH0_R,5,2,0.0012854321237675483,-0.012744416421796068
AMAC_F02,CH0_R,5,3,0.001349593182597663,-0.012979163248020153
AMAC_F02,CH0_R,6,0,0.0016211791149485873,-0.013534700897418131
AMAC_F02,CH0_R,6,1,0.0007425989201146958,-0.012132223161459229
AMAC_F02,CH0_R,6,2,0.0012661295058626508,-0.012423326310219493
AMAC_F02,CH0_R,6,3,0.0013288755005956118,-0.012554215002553538
AMAC_F02,CH0_R,7,0,0.0015882417927735484,-0.01266248527725857
AMAC_F02,CH0_R,7,1,0.0007317517913936187,-0.011766063840340228
AMAC_F02,CH0_R,7,2,0.001244567710411873,-0.011894215221796988
AMAC_F02,CH0_R,7,3,0.0013058120490998467,-0.012034729870380678
AMAC_F02,CH0_R,8,0,0.0015544827884425285,-0.012007339729374688
AMAC_F02,CH0_R,8,1,0.0007203879773016264,-0.011322218677067118
AMAC_F02,CH0_R,8,2,0.0012196701343547614,-0.011349746693501838
AMAC_F02,CH0_R,8,3,0.0012788684605293474,-0.011391549846463974
AMAC_F02,CH0_R,9,0,0.0015198446570641082,-0.011406355752896679
AMAC_F02,CH0_R,9,1,0.0007079183532101755,-0.01084307620254479
AMAC_F02,CH0_R,9,2,0.0011927355749413147,-0.010434085506124634
AMAC_F02,CH0_R,9,3,0.001250770705491975,-0.010656495593899565
AMAC_F02,CH0_R,10,0,0.0014850122413677393,-0.010524562596189372
AMAC_F02,CH0_R,10,1,0.0006934123240983953,-0.010270624815804973
AMAC_F02,CH0_R,10,2,0.0011661294813398908,-0.009838040599426192
AMAC_F02,CH0_R,10,3,0.0012220797586302205,-0.009796244670834706
AMAC_F02,CH0_R,11,0,0.001450717763284967,-0.00986669057712981
AMAC_F02,CH0_R,11,1,0.0006787534847721036,-0.00965141900357988
AMAC_F02,CH0_R,11,2,0.0011397132276161266,-0.00910065329420271
AMAC_F02,CH0_R,11,3,0.0011950123154682417,-0.009391529590691495
AMAC_F02,CH0_R,12,0,0.0014179179510853388,-0.009565224688826613
AMAC_F02,CH0_R,12,1,0.0006645198049269709,-0.009218312653301634
AMAC_F02,CH0_R,12,2,0.0011138891408713318,-0.008591416176242284
AMAC_F02,CH0_R,12,3,0.0011676346960367188,-0.008691701339844071
AMAC_F02,CH0_R,13,0,0.001384352120125418,-0.008456944259224742
AMAC_F02,CH0_R,13,1,0.0006506471305723117,-0.008470806029393086
AMAC_F02,CH0_R,13,2,0.0010888068382968361,-0.007896977361521396
AMAC_F02,CH0_R,13,3,0.001140753324414117,-0.007906731000137193
AMAC_F02,CH0_R,14,0,0.0013526691470073283,-0.007982619229375489
AMAC_F02,CH0_R,14,1,0.0006375210886640412,-0.008009069677896007
AMAC_F02,CH0_R,14,2,0.0010646354007114122,-0.00738653184380098
AMAC_F02,CH0_R,14,3,0.0011156325246253612,-0.007539032945695512
AMAC_F02,CH0_R,15,0,0.0013199427458346245,-0.00755752475111664
AMAC_F02,CH0_R,15,1,0.0006240158045207147,-0.007515232122621773
AMAC_F02,CH0_R,15,2,0.0010391282546675059,-0.006766668286952092
AMAC_F02,CH0_R,15,3,0.001088584681360257,-0.006923470890163898
AMAC_F02,CH1_R,0,0,0.0017905051304042713,-0.02650309469198029
AMAC_F02,CH1_R,0,1,0.000806073562736306,-0.025266496163606798
AMAC_F02,CH1_R,0,2,0.0013891065488799796,-0.025631225407272456
AMAC_F02,CH1_R,0,3,0.0014597486916165267,-0.02584658302988389
AMAC_F02,CH1_R,1,0,0.0017665079801313748,-0.026521091915529794
AMAC_F02,CH1_R,1,1,0.0007970997123856822,-0.024913962696132913
AMAC_F02,CH1_R,1,2,0.0013714791986303523,-0.02538854504816373
AMAC_F02,CH1_R,1,3,0.0014407266788680963,-0.025579173543296106
AMAC_F02,CH1_R,2,0,0.0017427292716634855,-0.02640391913073099
AMAC_F02,CH1_R,2,1,0.0007873971096839877,-0.02450416329492325
AMAC_F02,CH1_R,2,2,0.001354126676963336,-0.025290605372721056
AMAC_F02,CH1_R,2,3,0.0014220245943074516,-0.02543209348407193
AMAC_F02,CH1_R,3,0,0.0017189515249024115,-0.02630127507914661
AMAC_F02,CH1_R,3,1,0.0007781415448278555,-0.02428427081850139
AMAC_F02,CH1_R,3,2,0.0013362522696253214,-0.025008692730670593
AMAC_F02,CH1_R,3,3,0.0014037405190123328,-0.0252379778030619
AMAC_F02,CH1_R,4,0,0.001694737780931283,-0.025887417483792835
AMAC_F02,CH1_R,4,1,0.0007672614502917357,-0.023858902316294114
AMAC_F02,CH1_R,4,2,0.0013179165277935037,-0.0247892795530427
AMAC_F02,CH1_R,4,3,0.0013841228761687135,-0.02494150072039396
AMAC_F02,CH1_R,5,0,0.0016687632010423728,-0.025444698197178716
AMAC_F02,CH1_R,5,1,0.0007564262011922487,-0.023528948814089085
AMAC_F02,CH1_R,5,2,0.001298300198059954,-0.024268290237845585
AMAC_F02,CH1_R,5,3,0.0013639821380060787,-0.024674820682916678
AMAC_F02,CH1_R,6,0,0.0016395539002679715,-0.024973013782008602
AMAC_F02,CH1_R,6,1,0.0007449741082032014,-0.02299835957484385
AMAC_F02,CH1_R,6,2,0.0012790207168452933,-0.02402273349094745
AMAC_F02,CH1_R,6,3,0.0013427806536176266,-0.02414191552735005
AMAC_F02,CH1_R,7,0,0.0016072730941088565,-0.024515170342540808
AMAC_F02,CH1_R,7,1,0.0007332209841747886,-0.022495076843837673
AMAC_F02,CH1_R,7,2,0.0012570855096182179,-0.023570875729872296
AMAC_F02,CH1_R,7,3,0.0013193378039331616,-0.02371993897541607
AMAC_F02,CH1_R,8,0,0.0015728752879484837,-0.023971501770465007
AMAC_F02,CH1_R,8,1,0.000721672809120635,-0.022221482556114464
AMAC_F02,CH1_R,8,2,0.0012320857090949537,-0.023048820906383355
AMAC_F02,CH1_R,8,3,0.0012919378992617917,-0.02309237953088265
AMAC_F02,CH1_R,9,0,0.0015388001112022361,-0.023304097173815458
AMAC_F02,CH1_R,9,1,0.0007094605789635732,-0.02187659169874656
AMAC_F02,CH1_R,9,2,0.001206447344382975,-0.022665972502373854
AMAC_F02,CH1_R,9,3,0.001264986672168235,-0.022717573852231963
AMAC_F02,CH1_R,10,0,0.0015045865647167905,-0.022781163172460726
AMAC_F02,CH1_R,10,1,0.0006951029064915014,-0.0212100844593903
AMAC_F02,CH1_R,10,2,0.0011795408435732822,-0.021850081738169536
AMAC_F02,CH1_R,10,3,0.0012375014333875852,-0.022091521067370307
AMAC_F02,CH1_R,11,0,0.0014707840920948436,-0.022029140303310026
AMAC_F02,CH1_R,11,1,0.0006796497518925396,-0.020554476420751353
AMAC_F02,CH1_R,11,2,0.0011534711407763156,-0.02131946106215187
AMAC_F02,CH1_R,11,3,0.00121023008219221,-0.021636048099255095
AMAC_F02,CH1_R,12,0,0.0014368862177276652,-0.021663193545601433
AMAC_F02,CH1_R,12,1,0.0006651028278961081,-0.020082651948027153
AMAC_F02,CH1_R,12,2,0.0011265381388850034,-0.020652685031337187
AMAC_F02,CH1_R,12,3,0.0011813641119512227,-0.020873876805046748
AMAC_F02,CH1_R,13,0,0.0014030158269253516,-0.021054913042375344
AMAC_F02,CH1_R,13,1,0.000649569440493903,-0.019290049660425353
AMAC_F02,CH1_R,13,2,0.0010999877493224825,-0.01996992578688857
AMAC_F02,CH1_R,13,3,0.0011535127227035303,-0.020225419140524885
AMAC_F02,CH1_R,14,0,0.0013679879465170333,-0.020232121903696623
AMAC_F02,CH1_R,14,1,0.0006339566444063304,-0.018972118025929966
AMAC_F02,CH1_R,14,2,0.0010734140509056744,-0.01945121655462977
AMAC_F02,CH1_R,14,3,0.001125436833905092,-0.01964339219652822
AMAC_F02,CH1_R,15,0,0.001332325992325131,-0.019674029721391425
AMAC_F02,CH1_R,15,1,0.0006181117916149668,-0.01839018046366897
AMAC_F02,CH1_R,15,2,0.0010456359620025892,-0.018990731520882542
AMAC_F02,CH1_R,15,3,0.0010960645715451301,-0.018928061301673307
AMAC_F02,CH2_R,0,0,0.0017743250959534353,-0.017477593471907183
AMAC_F02,CH2_R,0,1,0.0007989854558358583,-0.016219013317796557
